Atom1,Atom2,Connectivity,Nearest_Integer
2O,3C,0.99937,1
3C,4C,0.99804,1
3C,5H,0.99239,1
4C,6C,0.99872,1
4C,7C,0.99874,1
6C,8C,0.99913,1
6C,65H,0.99365,1
7C,9C,0.99909,1
7C,10H,0.99332,1
8C,11C,0.99888,1
8C,12H,0.99346,1
9C,11C,0.99893,1
9C,13H,0.99348,1
11C,14H,0.99335,1
15C,16C,0.99976,1
15C,17H,0.99297,1
15C,18H,0.99296,1
16C,19C,0.99982,1
19C,20H,0.99286,1
23O,40N,0.99449,1
24O,41N,0.99475,1
25C,26C,0.99649,1
25C,30C,0.99916,1
25C,40N,0.99883,1
26C,32C,0.99914,1
26C,41N,0.99885,1
27C,34C,0.99896,1
27C,41N,0.99882,1
27C,53C,0.99677,1
28C,29C,0.99893,1
28C,40N,0.99881,1
28C,43C,0.99676,1
29C,31C,0.99915,1
29C,42H,0.99379,1
30C,31C,0.99902,1
30C,35H,0.99378,1
31C,36H,0.99361,1
32C,33C,0.99902,1
32C,37H,0.99376,1
33C,34C,0.99913,1
33C,38H,0.99361,1
34C,39H,0.99374,1
43C,44C,0.99884,1
43C,45C,0.99884,1
44C,46C,0.99904,1
44C,47H,0.99348,1
45C,48C,0.99906,1
45C,49H,0.99379,1
46C,50C,0.99898,1
46C,51H,0.99342,1
48C,50C,0.99897,1
48C,64H,0.99343,1
50C,52H,0.99341,1
53C,54C,0.99885,1
53C,55C,0.99887,1
54C,56C,0.99905,1
54C,57H,0.99370,1
55C,58C,0.99904,1
55C,59H,0.99351,1
56C,60C,0.99896,1
56C,61H,0.99342,1
58C,60C,0.99898,1
58C,62H,0.99342,1
60C,63H,0.99338,1
