Atom1,Atom2,Connectivity,Nearest_Integer
1O,2C,0.99940,1
1O,23Si,0.97398,1
2C,3C,0.99788,1
2C,4H,0.99246,1
3C,5C,0.99874,1
3C,6C,0.99878,1
5C,7C,0.99913,1
5C,8H,0.99360,1
6C,9C,0.99908,1
6C,10H,0.99334,1
7C,11C,0.99887,1
7C,12H,0.99343,1
9C,11C,0.99893,1
9C,13H,0.99347,1
11C,14H,0.99337,1
15C,16C,0.99975,1
15C,17H,0.99296,1
15C,18H,0.99299,1
16C,19C,0.99982,1
19C,20H,0.99293,1
19C,23Si,0.99317,1
24O,26N,0.99447,1
25O,46N,0.99367,1
26N,28C,0.99883,1
26N,32C,0.99891,1
27C,28C,0.99917,1
27C,31C,0.99866,1
27C,35C,0.99507,1
28C,48C,0.99652,1
29C,30H,0.99362,1
29C,31C,0.99917,1
29C,32C,0.99897,1
31C,37C,0.99403,1
32C,78C,0.99673,1
33C,34H,0.99235,1
33C,37C,0.99165,1
33C,40C,0.98706,1
33C,41C,0.98953,1
35C,36H,0.99284,1
35C,40C,0.98485,1
35C,41C,0.98829,1
37C,38H,0.99184,1
37C,39H,0.99183,1
40C,44C,0.99227,1
40C,45C,0.99280,1
41C,42H,0.99227,1
41C,43H,0.99295,1
44C,66H,0.99192,1
44C,67H,0.99191,1
44C,68H,0.99237,1
45C,69H,0.99245,1
45C,70H,0.99189,1
45C,71H,0.99188,1
46N,48C,0.99879,1
46N,52C,0.99888,1
47C,48C,0.99914,1
47C,51C,0.99868,1
47C,55C,0.99495,1
49C,50H,0.99362,1
49C,51C,0.99918,1
49C,52C,0.99897,1
51C,57C,0.99406,1
52C,89C,0.99678,1
53C,54H,0.99236,1
53C,57C,0.99166,1
53C,60C,0.98712,1
53C,61C,0.98957,1
55C,56H,0.99294,1
55C,60C,0.98480,1
55C,61C,0.98837,1
57C,58H,0.99183,1
57C,59H,0.99183,1
60C,64C,0.99228,1
60C,65C,0.99285,1
61C,62H,0.99225,1
61C,63H,0.99292,1
64C,72H,0.99193,1
64C,73H,0.99190,1
64C,74H,0.99239,1
65C,75H,0.99191,1
65C,76H,0.99257,1
65C,77H,0.99187,1
78C,79C,0.99886,1
78C,80C,0.99885,1
79C,81C,0.99904,1
79C,82H,0.99349,1
80C,83C,0.99905,1
80C,84H,0.99374,1
81C,85C,0.99897,1
81C,86H,0.99340,1
83C,85C,0.99897,1
83C,87H,0.99339,1
85C,88H,0.99336,1
89C,90C,0.99888,1
89C,91C,0.99883,1
90C,92C,0.99906,1
90C,93H,0.99377,1
91C,94C,0.99904,1
91C,95H,0.99352,1
92C,96C,0.99897,1
92C,97H,0.99343,1
94C,96C,0.99898,1
94C,98H,0.99340,1
96C,99H,0.99337,1
