Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.833596,-1.832738,1.248591,1,0.21221,0.00000,0.21221,-0.91008229,-0.03989584,-0.27995,NaN,-0.27995,NaN,NaN,0.05909,0.21221,0.21221,0.00000,50.42300974,87.02042293,72.64012,72.64012,NaN,NaN,75.12972,NaN,7.627408,NaN,NaN,0.21221,10.727543,12.900225,11.790011,0.175553
O,4.103905,-2.378457,-0.18162,2,10.05165,0.00000,10.05165,-0.98484047,-0.00685597,-0.29907,NaN,-0.29907,NaN,NaN,0.06043,10.05165,10.05165,0.00000,20.05119359,89.72414278,48.46460,48.46460,NaN,NaN,329.07994,NaN,15.765575,NaN,NaN,10.05165,9.775378,15.353611,12.552198,0.890421
C,5.068374,-4.510502,-0.607743,3,4.47379,0.00000,4.47379,-4.29879028,-0.14525273,-2.08245,NaN,-2.08245,NaN,NaN,1.17665,4.47379,4.47379,0.00000,71.88153978,106.05920678,90.29231,90.29231,NaN,NaN,48.46404,NaN,5.737157,NaN,NaN,4.47379,11.464736,15.265113,13.156935,0.391339
C,7.652178,-4.808248,-1.386343,4,5.69831,0.00000,5.69831,-1.86915974,-0.04625328,-0.58808,NaN,-0.58808,NaN,NaN,0.07609,5.69831,5.69831,0.00000,61.31304421,98.87211676,72.55486,72.55486,NaN,NaN,53.28884,NaN,6.048950,NaN,NaN,5.69831,10.524029,15.232120,11.629320,0.951426
H,3.898681,-6.205861,-0.4095,5,10.87477,0.00000,10.87477,-3.71357224,-0.00338781,-0.50087,NaN,-0.50087,NaN,NaN,0.43685,10.87477,10.87477,0.00000,30.10561031,116.82307058,84.95498,84.95498,NaN,NaN,387.41304,NaN,15.756779,NaN,NaN,10.87477,8.919976,15.216005,12.182794,1.708433
C,9.291598,-2.718365,-1.676121,6,4.75552,0.00000,4.75552,-1.83802074,-0.04625328,-0.99298,NaN,-0.99298,NaN,NaN,0.20843,4.75552,4.75552,0.00000,56.28759428,92.40953229,67.41293,67.41293,NaN,NaN,29.61438,NaN,4.078045,NaN,NaN,4.75552,10.192392,14.876303,11.055936,0.684095
C,8.53231,-7.284393,-1.848216,7,4.70760,0.00000,4.70760,-1.85939878,-0.04363171,-0.98774,NaN,-0.98774,NaN,NaN,0.20899,4.70760,4.70760,0.00000,59.42133089,93.41772732,70.61238,70.61238,NaN,NaN,33.09531,NaN,4.547952,NaN,NaN,4.70760,10.276379,14.849729,11.112096,0.646948
C,11.774789,-3.121767,-2.416143,8,4.71230,0.00000,4.71230,-1.31488654,-0.01410700,-0.73150,NaN,-0.73150,NaN,NaN,0.12327,4.71230,4.71230,0.00000,56.28759428,92.40953229,64.87626,64.87626,NaN,NaN,27.58571,NaN,3.964278,NaN,NaN,4.71230,10.037490,14.876303,10.839006,0.619275
H,8.58714,-0.828021,-1.308312,9,9.12695,0.00000,9.12695,-1.73196373,-0.00038231,-0.37232,NaN,-0.37232,NaN,NaN,0.15713,9.12695,9.12695,0.00000,41.52703093,113.98753805,82.80977,82.80977,NaN,NaN,154.50390,NaN,9.980719,NaN,NaN,9.12695,10.765003,15.353611,12.255824,0.667202
C,11.025084,-7.668883,-2.590249,10,4.69597,0.00000,4.69597,-1.24018632,-0.01290114,-0.70730,NaN,-0.70730,NaN,NaN,0.10430,4.69597,4.69597,0.00000,58.87345247,92.26567659,65.14640,65.14640,NaN,NaN,26.30942,NaN,3.787528,NaN,NaN,4.69597,10.019963,14.849729,10.830585,0.641342
H,7.249936,-8.871378,-1.612779,11,8.82711,0.00000,8.82711,-1.79531994,-0.00043489,-0.37754,NaN,-0.37754,NaN,NaN,0.16821,8.82711,8.82711,0.00000,72.74617323,121.64558731,93.07337,93.07337,NaN,NaN,167.27313,NaN,11.057513,NaN,NaN,8.82711,10.845442,15.128583,12.317579,0.615803
C,12.63962,-5.59083,-2.871509,12,4.77725,0.00000,4.77725,-1.74367049,-0.01182052,-0.97277,NaN,-0.97277,NaN,NaN,0.21609,4.77725,4.77725,0.00000,58.87374508,92.40953229,67.80589,67.80589,NaN,NaN,25.55121,NaN,4.007502,NaN,NaN,4.77725,10.308097,14.876303,11.041692,0.581220
H,13.053291,-1.532882,-2.641777,13,8.93422,0.00000,8.93422,-1.30524248,-0.00011747,-0.30193,NaN,-0.30193,NaN,NaN,0.10012,8.93422,8.93422,0.00000,66.34717765,115.16950400,85.25226,85.25226,NaN,NaN,159.61211,NaN,10.242180,NaN,NaN,8.93422,10.569595,14.625390,12.068892,0.618968
H,11.716351,-9.567103,-2.946382,14,8.92124,0.00000,8.92124,-1.20696076,-0.00013899,-0.29121,NaN,-0.29121,NaN,NaN,0.09108,8.92124,8.92124,0.00000,67.33853926,113.95822159,84.76759,84.76759,NaN,NaN,153.15972,NaN,10.042827,NaN,NaN,8.92124,10.615615,14.675129,12.072530,0.615453
H,14.58748,-5.890154,-3.447975,15,8.86230,0.00000,8.86230,-1.66177560,-0.00026060,-0.36524,NaN,-0.36524,NaN,NaN,0.15612,8.86230,8.86230,0.00000,71.29312671,114.85427130,86.25580,86.25580,NaN,NaN,137.06949,NaN,9.553802,NaN,NaN,8.86230,10.904501,14.602827,12.169354,0.575224
C,5.117475,-6.567418,5.334455,16,3.88077,0.00000,3.88077,-0.84811530,-0.01826344,-0.43698,NaN,-0.43698,NaN,NaN,0.05847,3.88077,3.88077,0.00000,18.01293439,63.88093140,33.77654,33.77654,NaN,NaN,85.12486,NaN,7.711125,NaN,NaN,3.88077,8.545486,11.517699,9.265527,0.306936
C,2.973034,-5.624545,4.516546,17,9.70092,0.00000,9.70092,-1.28572611,-0.00693371,-0.42049,NaN,-0.42049,NaN,NaN,0.04172,9.70092,9.70092,0.00000,12.33788608,82.97992598,40.78334,40.78334,NaN,NaN,194.73345,NaN,10.809659,NaN,NaN,9.70092,8.810949,13.281082,10.245777,0.772343
H,6.064486,-8.099497,4.336887,18,9.03400,0.00000,9.03400,-0.79171974,-0.00078908,-0.30600,NaN,-0.30600,NaN,NaN,0.02364,9.03400,9.03400,0.00000,32.03098283,106.32778856,68.14220,68.14220,NaN,NaN,307.37556,NaN,14.476829,NaN,NaN,9.03400,9.281917,13.157796,11.392036,0.487817
H,6.001679,-5.868951,7.057694,19,8.99083,0.00000,8.99083,-0.79513907,-0.00078908,-0.29626,NaN,-0.29626,NaN,NaN,0.02389,8.99083,8.99083,0.00000,27.09628720,93.71871186,57.39764,57.39764,NaN,NaN,265.38772,NaN,13.412789,NaN,NaN,8.99083,9.261170,13.093232,11.348948,0.476062
C,0.929122,-4.601198,3.600219,20,4.43406,0.00000,4.43406,-0.96846037,-0.00693371,-0.39535,NaN,-0.39535,NaN,NaN,0.07517,4.43406,4.43406,0.00000,12.07531923,81.79483948,34.02614,34.02614,NaN,NaN,175.33427,NaN,10.161014,NaN,NaN,4.43406,8.831580,13.139804,9.822050,0.743316
H,-0.918653,-5.344476,4.127508,21,9.51183,0.00000,9.51183,-0.86745783,-0.02527830,-0.23491,NaN,-0.23491,NaN,NaN,0.02337,9.51183,9.51183,0.00000,25.44261512,96.66046878,58.19745,58.19745,NaN,NaN,293.85826,NaN,14.456284,NaN,NaN,9.51183,9.507043,12.873422,11.335827,0.403473
Cl,2.747288,0.921003,3.910199,22,22.12700,0.00000,22.12700,-0.54788839,-0.00201364,-0.09180,NaN,-0.09180,NaN,NaN,0.00555,22.12700,22.12700,0.00000,4.69553861,82.91083492,25.10121,25.10121,NaN,NaN,191.70981,NaN,11.006931,NaN,NaN,22.12700,8.713325,11.792736,9.304814,0.259944
Cl,-0.969537,-4.412369,-1.755516,23,21.09043,0.00000,21.09043,-0.36326663,-0.00225554,-0.10023,NaN,-0.10023,NaN,NaN,0.00788,21.09043,21.09043,0.00000,15.92208092,83.04264611,31.06200,31.06200,NaN,NaN,136.94162,NaN,8.773702,NaN,NaN,21.09043,8.701091,11.854517,9.289336,0.228736
O,0.546369,0.596148,-1.353938,24,9.25795,0.00000,9.25795,-1.34953728,-0.01602329,-0.20348,NaN,-0.20348,NaN,NaN,0.01978,9.25795,9.25795,0.00000,17.76127730,112.33155349,46.80476,46.80476,NaN,NaN,519.51739,NaN,19.510833,NaN,NaN,9.25795,9.625967,16.422269,11.962820,1.314480
O,-2.279335,-0.672308,2.549715,25,9.73514,0.00000,9.73514,-1.35399561,-0.01675346,-0.21941,NaN,-0.21941,NaN,NaN,0.03114,9.73514,9.73514,0.00000,14.36359841,109.83886891,45.94327,45.94327,NaN,NaN,553.08407,NaN,20.070085,NaN,NaN,9.73514,9.861444,16.640175,12.004234,1.279284
C,-2.363354,3.710768,-0.141257,26,4.20923,0.00000,4.20923,-1.93211663,-0.07106856,-1.04015,NaN,-1.04015,NaN,NaN,0.26237,4.20923,4.20923,0.00000,82.76951671,149.45496060,109.56604,109.56604,NaN,NaN,216.26354,NaN,13.167035,NaN,NaN,4.20923,11.209867,16.636063,12.781235,1.242522
