Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
O,4.395303,3.627193,0.557915,1,9.94850,0.00000,9.94850,-0.70974777,-0.00188703,-0.22602,NaN,-0.22602,NaN,NaN,0.03745,9.94850,9.94850,0.00000,1.12902830,103.54903987,37.76691,37.76691,NaN,NaN,555.41928,NaN,20.523002,NaN,NaN,9.94850,9.649211,15.184509,12.338531,1.014951
C,6.473807,2.515447,0.276747,2,4.37249,0.00000,4.37249,-3.66490249,-0.11644197,-1.71553,NaN,-1.71553,NaN,NaN,0.82990,4.37249,4.37249,0.00000,57.53041395,109.33511258,87.55226,87.55226,NaN,NaN,106.00115,NaN,8.477468,NaN,NaN,4.37249,9.723303,15.184509,12.896690,0.751372
C,8.835097,3.745399,0.853648,3,5.69184,0.00000,5.69184,-1.92155254,-0.00270609,-0.40264,NaN,-0.40264,NaN,NaN,0.10713,5.69184,5.69184,0.00000,54.44879324,99.19356832,68.32367,68.32367,NaN,NaN,64.70982,NaN,6.464590,NaN,NaN,5.69184,10.405938,15.052360,11.507479,0.921592
H,6.509885,0.554489,-0.362245,4,12.16454,0.00000,12.16454,-2.93642971,-0.00451306,-0.43672,NaN,-0.43672,NaN,NaN,0.22443,12.16454,12.16454,0.00000,62.90896847,122.69108217,97.85532,97.85532,NaN,NaN,121.54284,NaN,8.574945,NaN,NaN,12.16454,9.890734,15.199274,12.452285,1.301040
C,8.917886,6.23596,1.812591,5,4.74736,0.00000,4.74736,-1.69789964,-0.02222564,-0.87304,NaN,-0.87304,NaN,NaN,0.19007,4.74736,4.74736,0.00000,47.81366177,86.76384286,58.62276,58.62276,NaN,NaN,31.73766,NaN,3.915192,NaN,NaN,4.74736,10.087317,14.795133,10.933348,0.674846
C,11.094597,2.39807,0.431593,6,4.72358,0.00000,4.72358,-1.75039058,-0.02222564,-0.87344,NaN,-0.87344,NaN,NaN,0.19898,4.72358,4.72358,0.00000,56.37014219,91.30208079,68.50719,68.50719,NaN,NaN,36.64699,NaN,4.991128,NaN,NaN,4.72358,10.168465,14.795133,11.011171,0.662508
C,11.238917,7.340409,2.341184,7,4.73147,0.00000,4.73147,-1.11967989,-0.00545772,-0.59078,NaN,-0.59078,NaN,NaN,0.09634,4.73147,4.73147,0.00000,47.81366177,86.08023531,56.96680,56.96680,NaN,NaN,30.33886,NaN,3.954700,NaN,NaN,4.73147,9.927780,14.795133,10.738845,0.625792
H,7.16508,7.252468,2.127439,8,9.11305,0.00000,9.11305,-1.58083852,-0.00039245,-0.32179,NaN,-0.32179,NaN,NaN,0.13146,9.11305,9.11305,0.00000,23.41161101,93.85934212,67.35036,67.35036,NaN,NaN,121.03683,NaN,8.713923,NaN,NaN,9.11305,10.726630,15.184509,12.102105,0.620378
C,13.412023,3.52005,0.960892,9,4.71221,0.00000,4.71221,-0.96852127,-0.00452077,-0.53539,NaN,-0.53539,NaN,NaN,0.06998,4.71221,4.71221,0.00000,54.49601393,86.45763414,61.83186,61.83186,NaN,NaN,24.46291,NaN,3.851311,NaN,NaN,4.71221,9.931370,14.758877,10.742874,0.628156
H,11.003499,0.493254,-0.31894,10,10.55061,0.00000,10.55061,-1.69888869,-0.00259398,-0.43717,NaN,-0.43717,NaN,NaN,0.12841,10.55061,10.55061,0.00000,71.53377803,120.93257098,93.78431,93.78431,NaN,NaN,148.69266,NaN,10.198536,NaN,NaN,10.55061,10.578323,15.199274,12.149449,0.639573
C,13.482092,5.986705,1.917312,11,4.75461,0.00000,4.75461,-1.13850346,-0.00088963,-0.72093,NaN,-0.72093,NaN,NaN,0.09366,4.75461,4.75461,0.00000,52.56493218,86.45763414,62.06571,62.06571,NaN,NaN,25.33008,NaN,3.982812,NaN,NaN,4.75461,10.183968,14.795133,10.918621,0.580178
