Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.024767,2.327993,1.213319,1,0.25403,0.00000,0.25403,-0.23867718,-0.01053946,-0.07433,NaN,-0.07433,NaN,NaN,0.00221,0.25403,0.25403,0.00000,56.14182452,85.90799850,72.43513,72.43513,NaN,NaN,32.76241,NaN,4.778479,NaN,NaN,0.25403,10.779060,12.755433,11.548268,0.186694
O,-2.588469,4.272291,-0.401195,2,9.97156,0.00000,9.97156,-0.81546933,-0.00145922,-0.25784,NaN,-0.25784,NaN,NaN,0.04873,9.97156,9.97156,0.00000,15.90361861,91.30431577,48.61919,48.61919,NaN,NaN,397.60791,NaN,17.454830,NaN,NaN,9.97156,9.997022,15.355841,12.555897,0.887053
C,-4.171378,5.657139,0.709339,3,4.48743,0.00000,4.48743,-3.84020376,-0.10666620,-1.85584,NaN,-1.85584,NaN,NaN,0.99370,4.48743,4.48743,0.00000,69.87520180,110.06082025,91.95580,91.95580,NaN,NaN,66.49807,NaN,6.610835,NaN,NaN,4.48743,10.924729,15.339463,13.131591,0.431385
C,-5.89161,7.263179,-0.64386,4,5.68926,0.00000,5.68926,-1.91763605,-0.00264101,-0.41454,NaN,-0.41454,NaN,NaN,0.11061,5.68926,5.68926,0.00000,61.28912817,101.01545531,74.43464,74.43464,NaN,NaN,60.07590,NaN,6.379050,NaN,NaN,5.68926,10.533813,15.171609,11.638988,0.965331
H,-4.280555,5.61328,2.774288,5,10.97229,0.00000,10.97229,-3.19996141,-0.00106894,-0.38419,NaN,-0.38419,NaN,NaN,0.33807,10.97229,10.97229,0.00000,29.99006161,117.68738843,85.72413,85.72413,NaN,NaN,402.07625,NaN,16.085753,NaN,NaN,10.97229,8.898004,15.214351,12.173339,1.744346
C,-5.873274,7.422801,-3.310912,6,4.74482,0.00000,4.74482,-1.79295534,-0.04698196,-0.92020,NaN,-0.92020,NaN,NaN,0.21293,4.74482,4.74482,0.00000,55.84158027,94.31190326,68.41646,68.41646,NaN,NaN,35.89955,NaN,4.668893,NaN,NaN,4.74482,10.196213,14.952021,11.051216,0.654088
C,-7.628017,8.704887,0.779675,7,4.69830,0.00000,4.69830,-1.85136117,-0.03647865,-0.92873,NaN,-0.92873,NaN,NaN,0.22506,4.69830,4.69830,0.00000,60.02277424,94.34098218,72.01776,72.01776,NaN,NaN,33.78753,NaN,4.553348,NaN,NaN,4.69830,10.285118,14.952021,11.119148,0.670527
C,-7.574442,9.011297,-4.518679,8,4.74866,0.00000,4.74866,-1.19985853,-0.00065816,-0.62840,NaN,-0.62840,NaN,NaN,0.11486,4.74866,4.74866,0.00000,55.84158027,94.31190326,65.56828,65.56828,NaN,NaN,30.47649,NaN,4.070402,NaN,NaN,4.74866,10.041971,14.952021,10.861247,0.650761
H,-4.523759,6.30591,-4.376865,9,9.14488,0.00000,9.14488,-1.66667235,-0.00002147,-0.33925,NaN,-0.33925,NaN,NaN,0.14711,9.14488,9.14488,0.00000,42.01510645,110.15140765,81.37648,81.37648,NaN,NaN,133.90634,NaN,9.171562,NaN,NaN,9.14488,10.807126,15.355841,12.253506,0.660057
C,-9.3266,10.291152,-0.449177,10,4.69461,0.00000,4.69461,-1.00859471,-0.00318500,-0.55796,NaN,-0.55796,NaN,NaN,0.07654,4.69461,4.69461,0.00000,59.23802024,93.55253496,66.20563,66.20563,NaN,NaN,25.74817,NaN,3.753998,NaN,NaN,4.69461,10.026576,14.890216,10.829823,0.620829
H,-7.618155,8.561461,2.828423,11,8.81519,0.00000,8.81519,-1.77267799,-0.00004903,-0.35742,NaN,-0.35742,NaN,NaN,0.15840,8.81519,8.81519,0.00000,74.24603940,122.45339871,94.12932,94.12932,NaN,NaN,164.56754,NaN,10.983704,NaN,NaN,8.81519,10.838981,15.214351,12.323042,0.608399
C,-9.296054,10.443184,-3.091329,12,4.77377,0.00000,4.77377,-1.21276808,-0.00065816,-0.76755,NaN,-0.76755,NaN,NaN,0.10585,4.77377,4.77377,0.00000,59.29189477,94.31190326,68.61812,68.61812,NaN,NaN,25.94063,NaN,3.996919,NaN,NaN,4.77377,10.312953,14.898468,11.044889,0.577480
H,-7.576156,9.153094,-6.565519,13,8.89616,0.00000,8.89616,-1.15405560,-0.00001351,-0.25567,NaN,-0.25567,NaN,NaN,0.07773,8.89616,8.89616,0.00000,65.65627648,114.13508320,84.70696,84.70696,NaN,NaN,153.76271,NaN,10.044521,NaN,NaN,8.89616,10.659274,14.611882,12.070827,0.620030
H,-10.666113,11.406638,0.632085,14,8.92327,0.00000,8.92327,-0.97073454,-0.00004139,-0.21696,NaN,-0.21696,NaN,NaN,0.05521,8.92327,8.92327,0.00000,67.75933010,114.71606538,85.64809,85.64809,NaN,NaN,152.01652,NaN,10.004104,NaN,NaN,8.92327,10.558521,14.685506,12.079719,0.625147
H,-10.619711,11.685223,-4.051157,15,8.86774,0.00000,8.86774,-1.13482901,-0.00002382,-0.25498,NaN,-0.25498,NaN,NaN,0.07570,8.86774,8.86774,0.00000,71.50669367,115.18514230,86.72664,86.72664,NaN,NaN,136.13880,NaN,9.523659,NaN,NaN,8.86774,10.878935,14.600582,12.169627,0.568912
C,-0.049464,9.643006,3.207529,16,3.88363,0.00000,3.88363,-0.38879564,-0.00869188,-0.10877,NaN,-0.10877,NaN,NaN,0.00270,3.88363,3.88363,0.00000,18.84968584,62.76245537,34.84897,34.84897,NaN,NaN,85.63792,NaN,7.739145,NaN,NaN,3.88363,8.537359,11.656408,9.260290,0.308444
C,0.45528,7.233429,3.523442,17,9.66633,0.00000,9.66633,-0.69435267,-0.00131341,-0.05642,NaN,-0.05642,NaN,NaN,0.00616,9.66633,9.66633,0.00000,16.23026699,84.79797828,41.80561,41.80561,NaN,NaN,172.34619,NaN,10.138468,NaN,NaN,9.66633,8.814736,13.509413,10.226207,0.765471
H,-1.818249,10.465354,3.866984,18,9.03437,0.00000,9.03437,-0.24120372,-0.00043165,-0.04012,NaN,-0.04012,NaN,NaN,0.00122,9.03437,9.03437,0.00000,31.98371330,106.24481134,68.22991,68.22991,NaN,NaN,303.17066,NaN,14.344271,NaN,NaN,9.03437,9.331414,13.134450,11.379003,0.484345
H,1.303949,10.906539,2.306666,19,8.99014,0.00000,8.99014,-0.15122302,-0.00029981,-0.03520,NaN,-0.03520,NaN,NaN,0.00121,8.99014,8.99014,0.00000,29.15439852,95.03806879,58.72089,58.72089,NaN,NaN,261.69028,NaN,13.338017,NaN,NaN,8.99014,9.303913,13.091852,11.345376,0.476428
C,0.877504,4.814882,3.705288,20,4.55869,0.00000,4.55869,-0.20568193,-0.00131341,-0.03012,NaN,-0.03012,NaN,NaN,0.00032,4.55869,4.55869,0.00000,16.11924582,82.56160572,35.95288,35.95288,NaN,NaN,155.34372,NaN,9.536818,NaN,NaN,4.55869,8.854563,13.157935,9.817456,0.659857
H,1.80058,4.059797,5.385867,21,9.40186,0.00000,9.40186,-0.10110653,-0.00172118,-0.02238,NaN,-0.02238,NaN,NaN,0.00018,9.40186,9.40186,0.00000,30.15175128,95.37347456,57.98981,57.98981,NaN,NaN,267.73162,NaN,13.608158,NaN,NaN,9.40186,9.553885,14.292437,11.356111,0.464696
Cl,-2.940932,0.610671,3.953456,22,20.97654,0.00000,20.97654,-0.36605721,-0.00145275,-0.03803,NaN,-0.03803,NaN,NaN,0.00153,20.97654,20.97654,0.00000,11.67008543,85.03628789,30.58599,30.58599,NaN,NaN,157.46962,NaN,9.358774,NaN,NaN,20.97654,8.718154,11.896493,9.289537,0.226775
Cl,2.639832,3.831877,-1.763583,23,22.42067,0.00000,22.42067,-0.29601738,-0.00102752,-0.04401,NaN,-0.04401,NaN,NaN,0.00190,22.42067,22.42067,0.00000,7.34942219,80.34040963,24.35902,24.35902,NaN,NaN,167.24833,NaN,10.167038,NaN,NaN,22.42067,8.647990,12.082199,9.278552,0.269263
O,-0.831068,-0.064264,-1.345617,24,9.35929,0.00000,9.35929,-1.20998928,-0.01462757,-0.14835,NaN,-0.14835,NaN,NaN,0.01574,9.35929,9.35929,0.00000,15.44639611,111.79340486,46.47705,46.47705,NaN,NaN,555.61277,NaN,20.239122,NaN,NaN,9.35929,9.626334,15.684206,11.898163,1.255996
O,2.266469,-0.042991,2.582587,25,9.80715,0.00000,9.80715,-1.34914950,-0.00562112,-0.12633,NaN,-0.12633,NaN,NaN,0.01865,9.80715,9.80715,0.00000,17.78776233,112.68888743,48.18452,48.18452,NaN,NaN,495.12292,NaN,19.043408,NaN,NaN,9.80715,9.961310,15.875766,11.961290,1.293178
