Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.502431,-3.2521,1.552862,1,0.56036,0.00000,0.56036,-0.47027052,-0.01156509,-0.18847,NaN,-0.18847,NaN,NaN,0.01707,0.56036,0.56036,0.00000,39.12059949,104.44180619,63.27415,63.27415,NaN,NaN,180.28783,NaN,10.356329,NaN,NaN,0.56036,10.729245,13.366375,11.334547,0.195073
O,-2.522505,-2.49798,-0.406212,2,9.28444,0.00000,9.28444,-0.88344034,-0.00817260,-0.31092,NaN,-0.31092,NaN,NaN,0.05325,9.28444,9.28444,0.00000,51.38603596,116.89377001,73.10895,73.10895,NaN,NaN,146.75141,NaN,9.694278,NaN,NaN,9.28444,10.965389,15.443515,12.818387,0.762364
C,-4.136626,-4.061609,-1.197878,3,4.16316,0.00000,4.16316,-3.90945249,-0.10239467,-1.80610,NaN,-1.80610,NaN,NaN,0.88867,4.16316,4.16316,0.00000,67.03016286,114.57843557,98.40192,98.40192,NaN,NaN,68.18664,NaN,6.494404,NaN,NaN,4.16316,9.736932,15.410849,12.986996,0.924953
C,-6.47536,-3.306257,-2.372175,4,5.70834,0.00000,5.70834,-1.99184538,-0.02937848,-0.50534,NaN,-0.50534,NaN,NaN,0.09659,5.70834,5.70834,0.00000,72.91382306,107.17041101,84.05359,84.05359,NaN,NaN,52.57799,NaN,5.962462,NaN,NaN,5.70834,10.546580,15.310915,11.658129,0.938264
H,-3.718845,-6.080292,-1.088108,5,10.37487,0.00000,10.37487,-3.38822332,-0.00978585,-0.40008,NaN,-0.40008,NaN,NaN,0.29520,10.37487,10.37487,0.00000,26.78466993,116.89563794,86.10024,86.10024,NaN,NaN,462.10777,NaN,17.083807,NaN,NaN,10.37487,8.980351,15.249346,12.160459,2.062713
C,-7.042907,-0.759677,-2.923374,6,4.68720,0.00000,4.68720,-1.81018272,-0.03432617,-0.94130,NaN,-0.94130,NaN,NaN,0.20500,4.68720,4.68720,0.00000,72.81994785,104.21497051,83.82357,83.82357,NaN,NaN,30.83686,NaN,4.668671,NaN,NaN,4.68720,10.248337,14.963222,11.109303,0.667030
C,-8.20877,-5.228664,-3.016326,7,4.73507,0.00000,4.73507,-1.89613953,-0.02937848,-0.95802,NaN,-0.95802,NaN,NaN,0.22294,4.73507,4.73507,0.00000,66.36842401,104.21497051,78.14937,78.14937,NaN,NaN,33.27329,NaN,4.221031,NaN,NaN,4.73507,10.270442,14.963222,11.133601,0.668706
C,-9.321809,-0.151977,-4.071594,8,4.71838,0.00000,4.71838,-1.27196720,-0.00890469,-0.68633,NaN,-0.68633,NaN,NaN,0.11921,4.71838,4.71838,0.00000,72.22371945,103.14908340,80.19563,80.19563,NaN,NaN,28.05783,NaN,4.352480,NaN,NaN,4.71838,10.091631,14.873844,10.888171,0.600618
H,-5.679054,0.696906,-2.474011,9,10.70874,0.00000,10.70874,-1.73824583,-0.00343961,-0.47798,NaN,-0.47798,NaN,NaN,0.15410,10.70874,10.70874,0.00000,73.20007896,140.08272615,108.25120,108.25120,NaN,NaN,172.55095,NaN,10.862578,NaN,NaN,10.70874,10.813200,15.443515,12.365765,0.603696
C,-10.495225,-4.605297,-4.154383,10,4.74731,0.00000,4.74731,-1.09587526,-0.01316930,-0.62379,NaN,-0.62379,NaN,NaN,0.08537,4.74731,4.74731,0.00000,66.15864532,102.65312055,73.54572,73.54572,NaN,NaN,27.83373,NaN,3.665391,NaN,NaN,4.74731,10.053277,14.806174,10.862547,0.620756
