Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.186389,-2.563126,1.199056,1,0.67674,0.00000,0.67674,-0.85034508,-0.03788864,-0.33234,NaN,-0.33234,NaN,NaN,0.04098,0.67674,0.67674,0.00000,38.58582824,92.08843515,61.84175,61.84175,NaN,NaN,164.91100,NaN,10.234546,NaN,NaN,0.67674,10.664059,12.879052,11.325948,0.247386
O,-2.152264,-1.002764,0.534596,2,9.49220,0.00000,9.49220,-1.09459969,-0.00908903,-0.32949,NaN,-0.32949,NaN,NaN,0.06545,9.49220,9.49220,0.00000,33.30602094,127.67931805,76.51444,76.51444,NaN,NaN,615.63272,NaN,21.687585,NaN,NaN,9.49220,10.050398,15.601795,12.860388,0.907727
C,-3.38606,-1.125219,-1.488785,3,4.44040,0.00000,4.44040,-4.60079569,-0.13103022,-2.24896,NaN,-2.24896,NaN,NaN,1.41976,4.44040,4.44040,0.00000,83.64093089,142.78832706,117.38082,117.38082,NaN,NaN,194.49690,NaN,12.268000,NaN,NaN,4.44040,11.944153,15.482526,13.395454,0.341799
C,-5.915729,-0.164032,-1.72244,4,5.73166,0.00000,5.73166,-2.10109186,-0.05500968,-0.63918,NaN,-0.63918,NaN,NaN,0.08254,5.73166,5.73166,0.00000,78.27361936,125.10288120,97.35414,97.35414,NaN,NaN,127.27188,NaN,9.328541,NaN,NaN,5.73166,10.692066,15.275131,11.790081,0.959410
H,-2.510618,-1.985601,-3.156557,5,9.34297,0.00000,9.34297,-3.98233717,-0.00991920,-0.69440,NaN,-0.69440,NaN,NaN,0.56660,9.34297,9.34297,0.00000,55.11838995,140.13224806,114.15149,114.15149,NaN,NaN,302.95250,NaN,13.345991,NaN,NaN,9.34297,9.105121,15.508637,12.748111,1.594798
C,-7.246697,0.84015,0.366078,6,4.72560,0.00000,4.72560,-1.95866905,-0.05500968,-1.04379,NaN,-1.04379,NaN,NaN,0.22643,4.72560,4.72560,0.00000,71.94694936,117.71399453,91.21132,91.21132,NaN,NaN,110.89913,NaN,9.299733,NaN,NaN,4.72560,10.325641,15.068305,11.208817,0.673142
C,-7.062258,-0.258484,-4.129705,7,4.73901,0.00000,4.73901,-1.96415886,-0.05251225,-1.05068,NaN,-1.05068,NaN,NaN,0.23313,4.73901,4.73901,0.00000,75.32994236,119.71371358,91.92304,91.92304,NaN,NaN,58.89602,NaN,6.194957,NaN,NaN,4.73901,10.428824,15.068305,11.263492,0.660044
C,-9.682337,1.749327,0.026428,8,4.69012,0.00000,4.69012,-1.43655194,-0.01449977,-0.79263,NaN,-0.79263,NaN,NaN,0.14510,4.69012,4.69012,0.00000,71.72819621,116.72172482,85.04846,85.04846,NaN,NaN,58.23678,NaN,6.351028,NaN,NaN,4.69012,10.176959,15.068305,10.983611,0.618147
H,-6.36205,0.854442,2.21547,9,9.18747,0.00000,9.18747,-1.85929656,-0.00067002,-0.40447,NaN,-0.40447,NaN,NaN,0.18277,9.18747,9.18747,0.00000,65.45439594,133.60612692,105.54508,105.54508,NaN,NaN,175.78606,NaN,10.555567,NaN,NaN,9.18747,10.947870,15.482526,12.429135,0.634345
C,-9.50275,0.664619,-4.452762,10,4.71965,0.00000,4.71965,-1.36152792,-0.01564816,-0.76469,NaN,-0.76469,NaN,NaN,0.12338,4.71965,4.71965,0.00000,73.88726700,116.72172482,83.77665,83.77665,NaN,NaN,37.85294,NaN,4.532394,NaN,NaN,4.71965,10.159628,15.068305,10.973444,0.622856
H,-6.0208,-1.050278,-5.712767,11,8.78252,0.00000,8.78252,-1.85768384,-0.00039667,-0.39554,NaN,-0.39554,NaN,NaN,0.18455,8.78252,8.78252,0.00000,90.18577708,140.96112516,113.14721,113.14721,NaN,NaN,173.13960,NaN,11.376312,NaN,NaN,8.78252,11.033829,15.340255,12.462712,0.616822
C,-10.805581,1.666965,-2.378551,12,4.77298,0.00000,4.77298,-1.88204943,-0.01260721,-1.03753,NaN,-1.03753,NaN,NaN,0.24939,4.77298,4.77298,0.00000,73.91766350,116.72172482,86.08928,86.08928,NaN,NaN,39.02754,NaN,4.740574,NaN,NaN,4.77298,10.447370,15.068305,11.181053,0.574955
H,-10.728176,2.511741,1.618335,13,8.91998,0.00000,8.91998,-1.40281342,-0.00027624,-0.32708,NaN,-0.32708,NaN,NaN,0.11779,8.91998,8.91998,0.00000,81.13586807,130.97864383,102.57078,102.57078,NaN,NaN,149.20895,NaN,9.800763,NaN,NaN,8.91998,10.742132,14.778103,12.198698,0.614218
H,-10.396016,0.601419,-6.298151,14,8.89472,0.00000,8.89472,-1.34549228,-0.00008399,-0.31439,NaN,-0.31439,NaN,NaN,0.10656,8.89472,8.89472,0.00000,81.85707396,128.82189996,100.73547,100.73547,NaN,NaN,141.36540,NaN,9.643440,NaN,NaN,8.89472,10.637554,14.822705,12.194817,0.612968
H,-12.714988,2.379156,-2.628118,15,8.87001,0.00000,8.87001,-1.80577150,-0.00020386,-0.39068,NaN,-0.39068,NaN,NaN,0.17773,8.87001,8.87001,0.00000,84.97901882,128.84699982,101.43730,101.43730,NaN,NaN,124.37261,NaN,9.000111,NaN,NaN,8.87001,11.008380,14.728081,12.293150,0.574135
C,-3.834933,-7.554061,-1.490353,16,3.86048,0.00000,3.86048,-0.92978319,-0.01576545,-0.46156,NaN,-0.46156,NaN,NaN,0.07363,3.86048,3.86048,0.00000,24.01258328,72.64401721,39.49951,39.49951,NaN,NaN,94.84921,NaN,8.174657,NaN,NaN,3.86048,8.625491,11.526444,9.337764,0.296322
C,-1.588678,-6.528097,-1.280427,17,9.74392,0.00000,9.74392,-0.97466940,-0.01451125,-0.47284,NaN,-0.47284,NaN,NaN,0.04903,9.74392,9.74392,0.00000,13.65031781,93.21499841,48.29805,48.29805,NaN,NaN,293.10290,NaN,13.823723,NaN,NaN,9.74392,8.901642,13.252585,10.383332,0.773505
H,-5.163516,-6.928707,-2.933637,18,9.02980,0.00000,9.02980,-0.84513900,-0.00139374,-0.33952,NaN,-0.33952,NaN,NaN,0.02657,9.02980,9.02980,0.00000,40.56296101,116.77933843,77.58060,77.58060,NaN,NaN,338.84293,NaN,15.440017,NaN,NaN,9.02980,9.426573,13.271054,11.482620,0.483431
H,-4.43133,-9.080572,-0.244946,19,8.96462,0.00000,8.96462,-0.88340830,-0.00139374,-0.32206,NaN,-0.32206,NaN,NaN,0.02916,8.96462,8.96462,0.00000,31.60557071,96.59872099,60.93928,60.93928,NaN,NaN,256.70479,NaN,13.177464,NaN,NaN,8.96462,9.361485,13.215627,11.438643,0.477782
C,0.577561,-5.387086,-1.000166,20,4.21074,0.00000,4.21074,-0.99468895,-0.01749087,-0.46445,NaN,-0.46445,NaN,NaN,0.09967,4.21074,4.21074,0.00000,13.11063688,94.22008202,40.07897,40.07897,NaN,NaN,322.21861,NaN,15.375834,NaN,NaN,4.21074,8.907776,13.122248,9.935228,0.677495
H,2.230302,-6.051398,-2.035549,21,9.78586,0.00000,9.78586,-0.87749911,-0.01348811,-0.25358,NaN,-0.25358,NaN,NaN,0.02721,9.78586,9.78586,0.00000,26.88107312,100.36253366,62.85874,62.85874,NaN,NaN,303.96130,NaN,14.338775,NaN,NaN,9.78586,9.369669,12.840876,11.340585,0.390692
Cl,-0.490966,-4.070886,4.689318,22,23.17305,0.00000,23.17305,-0.40129922,-0.00321194,-0.09044,NaN,-0.09044,NaN,NaN,0.00902,23.17305,19.95769,3.21535,-6.16061804,75.29584050,13.45941,16.11250,-3.00827,125.79684,122.69724,3.09960,9.358795,0.024033,3.023230,23.17305,8.744969,11.683564,9.353273,0.312639
Cl,5.145229,-3.613196,2.104221,23,22.44215,0.00000,22.44215,-0.52883377,-0.00371346,-0.10240,NaN,-0.10240,NaN,NaN,0.01040,22.44215,21.82621,0.61594,-1.54498052,98.26966885,26.56296,27.33309,-0.72698,325.30573,325.10333,0.20240,14.659961,0.000622,0.202271,22.44215,8.895415,12.298237,9.520196,0.273595
O,2.161832,-0.667468,-1.879609,24,9.60401,0.00000,9.60401,-1.48861188,-0.02175379,-0.30273,NaN,-0.30273,NaN,NaN,0.04233,9.60401,9.60401,0.00000,38.75740997,141.51705998,75.25881,75.25881,NaN,NaN,473.19913,NaN,18.235936,NaN,NaN,9.60401,10.727690,16.647333,12.225363,1.490746
O,1.894173,0.551889,2.892447,25,9.83135,0.00000,9.83135,-1.41983360,-0.01657044,-0.24106,NaN,-0.24106,NaN,NaN,0.02754,9.83135,9.83135,0.00000,14.23972924,131.23232089,50.60260,50.60260,NaN,NaN,711.99801,NaN,22.432073,NaN,NaN,9.83135,10.000500,16.912004,12.092506,1.381446
C,4.381099,3.060865,-0.920788,26,4.98192,0.00000,4.98192,-2.26289839,-0.11735219,-1.23407,NaN,-1.23407,NaN,NaN,0.31918,4.98192,4.98192,0.00000,101.46957064,168.43536013,131.43972,131.43972,NaN,NaN,208.67508,NaN,12.687655,NaN,NaN,4.98192,11.718801,17.215292,13.139743,1.099084
C,2.06846,4.097646,0.221943,27,4.97478,0.00000,4.97478,-2.40696242,-0.15180188,-1.30843,NaN,-1.30843,NaN,NaN,0.33850,4.97478,4.97478,0.00000,117.20190086,174.31473024,138.48757,138.48757,NaN,NaN,61.05890,NaN,5.811473,NaN,NaN,4.97478,11.842568,17.184808,13.239833,1.039682
