Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.808138,-3.343821,-1.734988,1,0.52493,0.00000,0.52493,-0.22045652,-0.00682148,-0.03461,NaN,-0.03461,NaN,NaN,0.00040,0.52493,0.52493,0.00000,38.91694061,88.87907255,60.13914,60.13914,NaN,NaN,62.57810,NaN,6.234669,NaN,NaN,0.52493,10.650655,12.796422,11.336528,0.126474
O,2.108863,-3.010052,0.472545,2,8.97976,0.00000,8.97976,-0.84056333,-0.00635639,-0.30450,NaN,-0.30450,NaN,NaN,0.05260,8.97976,8.97976,0.00000,49.98814370,113.69052727,73.74426,73.74426,NaN,NaN,153.50248,NaN,9.860139,NaN,NaN,8.97976,10.734491,15.394740,12.826494,0.723334
C,3.540697,-4.745956,1.242973,3,4.15465,0.00000,4.15465,-3.81889098,-0.11522402,-1.76659,NaN,-1.76659,NaN,NaN,0.86497,4.15465,4.15465,0.00000,69.46740077,115.51774424,100.39429,100.39429,NaN,NaN,63.58292,NaN,6.150575,NaN,NaN,4.15465,9.729934,15.394740,12.977969,0.990722
C,5.794208,-4.23605,2.684579,4,5.70494,0.00000,5.70494,-1.99611672,-0.01716047,-0.43465,NaN,-0.43465,NaN,NaN,0.11471,5.70494,5.70494,0.00000,74.56996648,109.07524718,87.32766,87.32766,NaN,NaN,54.62070,NaN,5.939265,NaN,NaN,5.70494,10.591236,15.254880,11.690818,0.941015
H,3.015619,-6.715837,0.90862,5,10.67225,0.00000,10.67225,-3.37499208,-0.00111713,-0.36582,NaN,-0.36582,NaN,NaN,0.28046,10.67225,10.67225,0.00000,25.55823259,120.30154406,89.24325,89.24325,NaN,NaN,472.01114,NaN,16.964634,NaN,NaN,10.67225,8.880659,15.360932,12.276575,1.994322
C,6.438541,-1.76802,3.465023,6,4.71127,0.00000,4.71127,-1.82629981,-0.03671685,-0.92213,NaN,-0.92213,NaN,NaN,0.21100,4.71127,4.71127,0.00000,73.34098528,108.04947973,88.16887,88.16887,NaN,NaN,44.99230,NaN,5.460621,NaN,NaN,4.71127,10.300885,14.980007,11.164937,0.633419
C,7.346671,-6.298206,3.354443,7,4.72664,0.00000,4.72664,-1.90054019,-0.01711036,-0.94111,NaN,-0.94111,NaN,NaN,0.22728,4.72664,4.72664,0.00000,68.04115147,107.71918123,80.94632,80.94632,NaN,NaN,35.64624,NaN,4.449364,NaN,NaN,4.72664,10.306610,14.980007,11.158743,0.645802
C,8.619077,-1.374846,4.868048,8,4.72836,0.00000,4.72836,-1.28039626,-0.00547380,-0.66513,NaN,-0.66513,NaN,NaN,0.12435,4.72836,4.72836,0.00000,72.75712237,108.04947973,82.68355,82.68355,NaN,NaN,31.23547,NaN,4.314424,NaN,NaN,4.72836,10.135221,14.980007,10.957845,0.616083
H,5.208495,-0.20495,2.977812,9,9.92688,0.00000,9.92688,-1.73296704,-0.01380893,-0.41956,NaN,-0.41956,NaN,NaN,0.15246,9.92688,9.92688,0.00000,71.04928980,142.22182633,109.54870,109.54870,NaN,NaN,184.64167,NaN,10.985532,NaN,NaN,9.92688,10.935148,15.394740,12.383438,0.588037
C,9.536826,-5.887631,4.75024,10,4.73581,0.00000,4.73581,-1.07311983,-0.00684762,-0.59109,NaN,-0.59109,NaN,NaN,0.08450,4.73581,4.73581,0.00000,67.96225226,104.84183537,76.17967,76.17967,NaN,NaN,29.88352,NaN,3.829656,NaN,NaN,4.73581,10.085635,14.784412,10.891411,0.612758
H,6.823888,-8.192042,2.757201,11,8.78905,0.00000,8.78905,-1.81850367,-0.00067314,-0.36584,NaN,-0.36584,NaN,NaN,0.16321,8.78905,8.78905,0.00000,79.93603202,127.45762851,99.99458,99.99458,NaN,NaN,153.02924,NaN,10.552897,NaN,NaN,8.78905,10.850469,15.303640,12.361428,0.615113
