Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.12146,-1.024611,1.156106,1,0.29513,0.00000,0.29513,-0.65889400,-0.01718488,-0.16685,NaN,-0.16685,NaN,NaN,0.02640,0.29513,0.29513,0.00000,48.65194082,107.22253188,81.09714,81.09714,NaN,NaN,220.69687,NaN,13.139657,NaN,NaN,0.29513,10.840420,13.331639,11.755578,0.282940
O,3.256966,0.117688,0.518446,2,10.03888,0.00000,10.03888,-0.83139482,-0.00454360,-0.28434,NaN,-0.28434,NaN,NaN,0.05047,10.03888,10.03888,0.00000,38.92446120,107.22253188,61.14208,61.14208,NaN,NaN,230.22188,NaN,12.672880,NaN,NaN,10.03888,9.970525,15.261604,12.541737,0.825037
C,5.307135,-1.050682,0.822052,3,4.46656,0.00000,4.46656,-4.12810418,-0.13226033,-1.86949,NaN,-1.86949,NaN,NaN,0.99114,4.46656,4.46656,0.00000,66.81118270,106.93370862,93.08976,93.08976,NaN,NaN,44.18823,NaN,5.032871,NaN,NaN,4.46656,9.841701,15.261604,12.864930,0.879356
C,7.670257,-0.105573,-0.147334,4,5.71332,0.00000,5.71332,-1.98561932,-0.04265551,-0.58835,NaN,-0.58835,NaN,NaN,0.07624,5.71332,5.71332,0.00000,65.83666749,99.13019141,77.51322,77.51322,NaN,NaN,53.00660,NaN,6.011642,NaN,NaN,5.71332,10.476101,15.130990,11.580542,0.958564
H,5.319152,-2.803214,1.917817,5,10.49496,0.00000,10.49496,-3.51941091,-0.00924426,-0.50770,NaN,-0.50770,NaN,NaN,0.41292,10.49496,10.49496,0.00000,26.14904138,114.13663338,84.23545,84.23545,NaN,NaN,427.04822,NaN,15.958900,NaN,NaN,10.49496,8.918892,15.178883,12.134142,2.122821
C,7.810699,2.130383,-1.59905,6,4.73039,0.00000,4.73039,-1.78186958,-0.03795668,-0.95956,NaN,-0.95956,NaN,NaN,0.19340,4.73039,4.73039,0.00000,61.81771653,96.41141347,73.97793,73.97793,NaN,NaN,31.50515,NaN,4.510020,NaN,NaN,4.73039,10.145621,14.865596,11.006400,0.672578
C,9.883226,-1.488505,0.401521,7,4.70660,0.00000,4.70660,-1.82507675,-0.04349443,-0.96332,NaN,-0.96332,NaN,NaN,0.19787,4.70660,4.70660,0.00000,59.59750197,95.70756373,72.29158,72.29158,NaN,NaN,34.65512,NaN,4.501282,NaN,NaN,4.70660,10.215371,14.885690,11.057804,0.666463
C,10.139138,2.956726,-2.481586,8,4.76541,0.00000,4.76541,-1.30063963,-0.01297684,-0.71735,NaN,-0.71735,NaN,NaN,0.12130,4.76541,4.76541,0.00000,61.75045956,96.41141347,69.37176,69.37176,NaN,NaN,27.26646,NaN,3.999245,NaN,NaN,4.76541,10.010114,14.865596,10.820825,0.640548
H,6.093913,3.171081,-2.012891,9,9.17622,0.00000,9.17622,-1.68061858,-0.00049001,-0.36506,NaN,-0.36506,NaN,NaN,0.15330,9.17622,9.17622,0.00000,57.95885099,128.75695986,94.29471,94.29471,NaN,NaN,189.22567,NaN,11.085442,NaN,NaN,9.17622,10.732622,15.261604,12.249296,0.635627
C,12.209832,-0.645143,-0.488693,10,4.75522,0.00000,4.75522,-1.22342092,-0.01517242,-0.69190,NaN,-0.69190,NaN,NaN,0.10121,4.75522,4.75522,0.00000,59.39920460,96.41141347,66.86011,66.86011,NaN,NaN,28.52227,NaN,3.826764,NaN,NaN,4.75522,9.983425,14.865596,10.801852,0.646801
H,9.749558,-3.206671,1.51865,11,8.80974,0.00000,8.80974,-1.72867453,-0.00016511,-0.37265,NaN,-0.37265,NaN,NaN,0.15951,8.80974,8.80974,0.00000,72.35052477,120.57727602,92.72570,92.72570,NaN,NaN,158.55798,NaN,10.749503,NaN,NaN,8.80974,10.798445,15.101254,12.266729,0.616617
