Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.27045,1.997701,1.910065,1,0.25691,0.00000,0.25691,-0.20680508,-0.00752528,-0.06620,NaN,-0.06620,NaN,NaN,0.00126,0.25691,0.25691,0.00000,39.94272885,119.32606663,63.22209,63.22209,NaN,NaN,177.30761,NaN,9.984495,NaN,NaN,0.25691,10.870619,14.135225,11.643255,0.221051
O,-2.357775,4.358266,1.177721,2,10.49938,0.00000,10.49938,-0.78170751,-0.00186588,-0.23888,NaN,-0.23888,NaN,NaN,0.04308,10.49938,10.49938,0.00000,8.00854179,122.32292262,46.45027,46.45027,NaN,NaN,604.42579,NaN,20.364314,NaN,NaN,10.49938,10.101209,15.336713,12.511719,0.888739
C,-3.659867,4.590551,-0.800456,3,4.60418,0.00000,4.60418,-3.71545345,-0.09162872,-1.73607,NaN,-1.73607,NaN,NaN,0.88817,4.60418,4.60418,0.00000,70.29124772,114.03747079,95.72516,95.72516,NaN,NaN,68.08165,NaN,6.656671,NaN,NaN,4.60418,10.037572,15.336713,13.030547,0.640191
C,-5.332255,6.698386,-1.194751,4,5.70149,0.00000,5.70149,-1.93572188,-0.00302425,-0.40841,NaN,-0.40841,NaN,NaN,0.10731,5.70149,5.70149,0.00000,62.75007319,106.32212691,76.00112,76.00112,NaN,NaN,58.66280,NaN,6.205942,NaN,NaN,5.70149,10.501684,15.138466,11.603761,0.958960
H,-3.579474,3.126215,-2.253003,5,9.35341,0.00000,9.35341,-3.10176933,-0.00446910,-0.47388,NaN,-0.47388,NaN,NaN,0.32380,9.35341,9.35341,0.00000,57.72668440,135.58550414,104.07140,104.07140,NaN,NaN,253.14074,NaN,12.297647,NaN,NaN,9.35341,9.366518,15.361239,12.835651,1.086429
C,-5.554466,8.680824,0.580475,6,4.72343,0.00000,4.72343,-1.74466713,-0.03777791,-0.90359,NaN,-0.90359,NaN,NaN,0.20230,4.72343,4.72343,0.00000,54.69497135,93.66445068,65.76362,65.76362,NaN,NaN,31.73619,NaN,3.944241,NaN,NaN,4.72343,10.156881,14.851948,11.005569,0.657858
C,-6.783159,6.729736,-3.432967,7,4.74328,0.00000,4.74328,-1.82853222,-0.04460377,-0.90503,NaN,-0.90503,NaN,NaN,0.21470,4.74328,4.74328,0.00000,62.44987873,100.22654045,75.15478,75.15478,NaN,NaN,38.21682,NaN,5.004721,NaN,NaN,4.74328,10.236462,14.883904,11.082244,0.654298
C,-7.209967,10.659357,0.104041,8,4.74978,0.00000,4.74978,-1.17502219,-0.00296430,-0.61478,NaN,-0.61478,NaN,NaN,0.10931,4.74978,4.74978,0.00000,54.69497135,93.35704407,63.04607,63.04607,NaN,NaN,30.25441,NaN,3.816147,NaN,NaN,4.74978,10.007370,14.832587,10.816388,0.630127
H,-4.426746,8.631471,2.292595,9,9.13986,0.00000,9.13986,-1.67954991,-0.00016834,-0.33096,NaN,-0.33096,NaN,NaN,0.13848,9.13986,9.13986,0.00000,34.95026805,100.95558102,75.13243,75.13243,NaN,NaN,105.37286,NaN,8.198102,NaN,NaN,9.13986,10.686123,15.336713,12.209017,0.666025
C,-8.439422,8.718926,-3.892261,10,4.71333,0.00000,4.71333,-1.00611298,-0.00260070,-0.55304,NaN,-0.55304,NaN,NaN,0.07704,4.71333,4.71333,0.00000,60.46725278,93.88253214,67.86171,67.86171,NaN,NaN,26.00293,NaN,3.866680,NaN,NaN,4.71333,9.999694,14.883904,10.807830,0.634283
H,-6.590802,5.193304,-4.782789,11,8.80504,0.00000,8.80504,-1.74434394,-0.00009911,-0.35502,NaN,-0.35502,NaN,NaN,0.15257,8.80504,8.80504,0.00000,78.16866603,131.67200320,101.07607,101.07607,NaN,NaN,201.43491,NaN,12.210909,NaN,NaN,8.80504,10.811782,15.164252,12.308006,0.609180
C,-8.649679,10.67913,-2.12591,12,4.72041,0.00000,4.72041,-1.16702131,-0.00260070,-0.74631,NaN,-0.74631,NaN,NaN,0.09908,4.72041,4.72041,0.00000,58.73903145,93.88253214,67.88205,67.88205,NaN,NaN,24.46906,NaN,3.865845,NaN,NaN,4.72041,10.263411,14.880206,10.991414,0.559949
H,-7.394803,12.193069,1.454471,13,8.90675,0.00000,8.90675,-1.13732713,-0.00004040,-0.25054,NaN,-0.25054,NaN,NaN,0.07434,8.90675,8.90675,0.00000,63.04047591,109.44207345,80.52620,80.52620,NaN,NaN,147.20678,NaN,9.907636,NaN,NaN,8.90675,10.537143,14.577242,12.034535,0.612007
H,-9.561391,8.753858,-5.60942,14,8.95542,0.00000,8.95542,-0.97099187,-0.00015912,-0.21753,NaN,-0.21753,NaN,NaN,0.05494,8.95542,8.95542,0.00000,70.19809188,117.86804759,88.45297,88.45297,NaN,NaN,158.49032,NaN,10.336717,NaN,NaN,8.95542,10.537181,14.686251,12.065254,0.623191
