Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.75949,-3.107152,-2.208328,1,0.47347,0.00000,0.47347,-0.26137852,-0.00523673,-0.05153,NaN,-0.05153,NaN,NaN,0.00109,0.47347,0.47347,0.00000,37.18474225,78.65250258,59.66339,59.66339,NaN,NaN,87.77592,NaN,7.630424,NaN,NaN,0.47347,10.632374,12.263107,11.395223,0.070212
O,2.464647,-3.008244,-0.461573,2,9.31889,0.00000,9.31889,-0.92417649,-0.00474722,-0.27850,NaN,-0.27850,NaN,NaN,0.05230,9.31889,9.31889,0.00000,21.49887331,122.82017365,67.02874,67.02874,NaN,NaN,811.39907,NaN,24.628944,NaN,NaN,9.31889,9.778712,15.470271,12.713353,1.051162
C,2.961588,-3.109319,1.867992,3,3.97504,0.00000,3.97504,-3.86535020,-0.10234042,-1.69052,NaN,-1.69052,NaN,NaN,0.87551,3.97504,3.97504,0.00000,69.25543380,141.65735883,110.32086,110.32086,NaN,NaN,365.32436,NaN,17.507831,NaN,NaN,3.97504,9.738721,15.422227,12.949079,1.073493
C,5.493744,-3.552984,2.767109,4,5.71320,0.00000,5.71320,-2.12868317,-0.00572570,-0.43137,NaN,-0.43137,NaN,NaN,0.10721,5.71320,5.71320,0.00000,74.07869433,124.14090300,91.41506,91.41506,NaN,NaN,114.99858,NaN,8.881709,NaN,NaN,5.71320,10.606233,15.237648,11.678768,0.940936
H,1.484565,-2.708522,3.254964,5,9.29610,0.00000,9.29610,-3.36061073,-0.00977192,-0.46835,NaN,-0.46835,NaN,NaN,0.30650,9.29610,9.29610,0.00000,60.62186368,144.60329206,114.24673,114.24673,NaN,NaN,341.51292,NaN,15.297622,NaN,NaN,9.29610,9.718488,15.660122,12.884650,1.148956
C,7.472319,-4.219828,1.104207,6,4.72574,0.00000,4.72574,-1.75621502,-0.01935773,-0.91436,NaN,-0.91436,NaN,NaN,0.19954,4.72574,4.72574,0.00000,66.22228987,109.58324655,83.38181,83.38181,NaN,NaN,77.63631,NaN,7.646248,NaN,NaN,4.72574,10.274484,14.975134,11.128226,0.629205
C,5.973844,-3.247081,5.371879,7,4.72982,0.00000,4.72982,-1.87685577,-0.03709739,-0.93708,NaN,-0.93708,NaN,NaN,0.22882,4.72982,4.72982,0.00000,71.85715613,119.20124137,88.20245,88.20245,NaN,NaN,60.04033,NaN,6.170782,NaN,NaN,4.72982,10.309442,14.975134,11.155553,0.663251
C,9.896515,-4.555893,2.047879,8,4.71795,0.00000,4.71795,-1.28064796,-0.00490221,-0.65942,NaN,-0.65942,NaN,NaN,0.12360,4.71795,4.71795,0.00000,66.20312494,107.71166635,77.77656,77.77656,NaN,NaN,43.78425,NaN,5.174937,NaN,NaN,4.71795,10.098309,14.904079,10.912078,0.614312
H,7.065055,-4.475408,-0.889466,9,9.19548,0.00000,9.19548,-1.67763949,-0.00024090,-0.34504,NaN,-0.34504,NaN,NaN,0.14556,9.19548,9.19548,0.00000,44.22285384,115.47761509,91.54570,91.54570,NaN,NaN,119.63953,NaN,8.480751,NaN,NaN,9.19548,10.861941,15.422227,12.290770,0.614798
C,8.413614,-3.570348,6.298164,10,4.72585,0.00000,4.72585,-1.05193405,-0.00969843,-0.57467,NaN,-0.57467,NaN,NaN,0.08180,4.72585,4.72585,0.00000,69.87391349,109.58324655,79.70751,79.70751,NaN,NaN,33.22806,NaN,4.334827,NaN,NaN,4.72585,10.081497,14.975134,10.882197,0.602182
