Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.401139,-2.793854,0.893438,1,0.51852,0.00000,0.51852,-0.65058740,-0.03091040,-0.24268,NaN,-0.24268,NaN,NaN,0.01344,0.51852,0.51852,0.00000,39.45456680,121.53410373,65.12715,65.12715,NaN,NaN,114.26328,NaN,8.203290,NaN,NaN,0.51852,10.649632,13.770678,11.406842,0.102748
O,-1.954243,-1.241724,0.659968,2,9.41637,0.00000,9.41637,-1.32522874,-0.00695973,-0.33359,NaN,-0.33359,NaN,NaN,0.07500,9.41637,9.41637,0.00000,29.59642797,131.58577814,74.12741,74.12741,NaN,NaN,744.60478,NaN,23.425444,NaN,NaN,9.41637,9.957596,15.500955,12.659518,1.040714
C,-3.123079,-0.505917,-1.280214,3,4.01397,0.00000,4.01397,-4.32877607,-0.10056299,-1.89151,NaN,-1.89151,NaN,NaN,1.05952,4.01397,4.01397,0.00000,72.05428073,147.54950949,115.44598,115.44598,NaN,NaN,383.68107,NaN,18.087215,NaN,NaN,4.01397,9.779737,15.384569,12.966085,1.014003
C,-5.74845,0.212692,-1.202552,4,5.70657,0.00000,5.70657,-2.27078434,-0.06198928,-0.62181,NaN,-0.62181,NaN,NaN,0.07637,5.70657,5.70657,0.00000,77.05278572,126.07176025,95.80267,95.80267,NaN,NaN,132.75283,NaN,9.573572,NaN,NaN,5.70657,10.578675,15.188804,11.670966,0.946992
H,-2.107668,-0.276605,-3.06482,5,9.29530,0.00000,9.29530,-3.80491503,-0.01511363,-0.57871,NaN,-0.57871,NaN,NaN,0.40048,9.29530,9.29530,0.00000,70.11679880,148.06174340,118.82574,118.82574,NaN,NaN,315.40713,NaN,14.638644,NaN,NaN,9.29530,9.839084,15.537163,12.850017,1.122682
C,-7.206151,-0.020473,1.021355,6,4.75249,0.00000,4.75249,-1.84022210,-0.04749374,-1.00393,NaN,-1.00393,NaN,NaN,0.20575,4.75249,4.75249,0.00000,69.10811820,113.72014873,87.28134,87.28134,NaN,NaN,87.34361,NaN,8.100879,NaN,NaN,4.75249,10.225635,14.935602,11.092177,0.664074
C,-6.836738,1.202952,-3.426317,7,4.73038,0.00000,4.73038,-1.89539931,-0.05990052,-1.00817,NaN,-1.00817,NaN,NaN,0.21458,4.73038,4.73038,0.00000,74.33965334,120.63575727,91.33228,91.33228,NaN,NaN,65.79516,NaN,6.543773,NaN,NaN,4.73038,10.305089,14.907042,11.150643,0.632328
C,-9.719803,0.73221,1.00239,8,4.69151,0.00000,4.69151,-1.36575827,-0.01502414,-0.75895,NaN,-0.75895,NaN,NaN,0.13207,4.69151,4.69151,0.00000,69.10811820,113.72014873,81.01889,81.01889,NaN,NaN,48.37339,NaN,5.563697,NaN,NaN,4.69151,10.091389,14.935602,10.889663,0.610143
H,-6.344905,-0.801183,2.710929,9,9.14363,0.00000,9.14363,-1.76308248,-0.00064076,-0.37236,NaN,-0.37236,NaN,NaN,0.16405,9.14363,9.14363,0.00000,57.27182143,126.35216696,98.95881,98.95881,NaN,NaN,145.16652,NaN,9.405650,NaN,NaN,9.14363,10.796701,15.384569,12.286287,0.624019
C,-9.354823,1.958833,-3.425794,10,4.72248,0.00000,4.72248,-1.30641263,-0.02036395,-0.73282,NaN,-0.73282,NaN,NaN,0.11410,4.72248,4.72248,0.00000,71.97829706,113.72014873,82.56159,82.56159,NaN,NaN,38.53492,NaN,4.655257,NaN,NaN,4.72248,10.077663,14.935602,10.889568,0.630888
H,-5.692868,1.361353,-5.125451,11,8.80413,0.00000,8.80413,-1.80207750,-0.00037308,-0.39181,NaN,-0.39181,NaN,NaN,0.17271,8.80413,8.80413,0.00000,89.67496085,144.27589839,115.04205,115.04205,NaN,NaN,198.47997,NaN,12.146593,NaN,NaN,8.80413,10.940650,15.275892,12.380641,0.602729
C,-10.791884,1.720652,-1.215304,12,4.78917,0.00000,4.78917,-1.75951976,-0.01378508,-0.97655,NaN,-0.97655,NaN,NaN,0.21893,4.78917,4.78917,0.00000,71.41872280,113.72014873,83.06520,83.06520,NaN,NaN,37.26226,NaN,4.543270,NaN,NaN,4.78917,10.332009,14.935602,11.078481,0.598245
H,-10.860564,0.552943,2.698419,13,8.91722,0.00000,8.91722,-1.34016351,-0.00030320,-0.31322,NaN,-0.31322,NaN,NaN,0.10807,8.91722,8.91722,0.00000,77.50174719,125.36267601,97.31975,97.31975,NaN,NaN,140.07188,NaN,9.471184,NaN,NaN,8.91722,10.670779,14.658553,12.121162,0.613548
H,-10.204893,2.72188,-5.129877,14,8.91667,0.00000,8.91667,-1.29348171,-0.00023663,-0.30203,NaN,-0.30203,NaN,NaN,0.09856,8.91667,8.91667,0.00000,80.85156822,128.59717096,100.39892,100.39892,NaN,NaN,145.74602,NaN,9.875739,NaN,NaN,8.91667,10.599458,14.747203,12.139109,0.619685
H,-12.760735,2.303109,-1.216836,15,8.86248,0.00000,8.86248,-1.68628403,-0.00041714,-0.37135,NaN,-0.37135,NaN,NaN,0.16005,8.86248,8.86248,0.00000,82.14857040,125.99762000,98.56140,98.56140,NaN,NaN,126.17965,NaN,9.089165,NaN,NaN,8.86248,10.911336,14.659968,12.209257,0.573055
C,-3.674639,-5.432604,-4.151755,16,3.41548,0.00000,3.41548,-1.25789831,-0.16303513,-0.66905,NaN,-0.66905,NaN,NaN,0.09434,3.41548,3.41548,0.00000,30.58462468,81.66990462,56.10296,56.10296,NaN,NaN,278.19509,NaN,15.440199,NaN,NaN,3.41548,8.824196,11.925712,9.646274,0.282516
C,-1.588646,-5.529386,-2.80263,17,9.40486,0.00000,9.40486,-0.94901083,-0.00853702,-0.50512,NaN,-0.50512,NaN,NaN,0.04999,9.40486,9.40486,0.00000,21.27159723,106.60120607,54.77129,54.77129,NaN,NaN,233.98447,NaN,12.158571,NaN,NaN,9.40486,9.022313,13.843825,10.394281,0.706488
