Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.401894,-1.958482,1.959931,1,0.21963,0.00000,0.21963,-0.52043075,-0.01741276,-0.11279,NaN,-0.11279,NaN,NaN,0.01365,0.21963,0.21963,0.00000,38.86507325,80.87508452,56.45728,56.45728,NaN,NaN,99.40210,NaN,7.914255,NaN,NaN,0.21963,10.827756,12.383985,11.450675,0.104445
O,3.608177,-3.500447,1.242266,2,10.44404,0.00000,10.44404,-0.84627511,-0.00567638,-0.26339,NaN,-0.26339,NaN,NaN,0.04820,10.44404,10.44404,0.00000,3.84311317,117.38204706,41.26741,41.26741,NaN,NaN,552.68982,NaN,19.686561,NaN,NaN,10.44404,9.917588,15.247286,12.377387,0.877305
C,4.7895,-3.547815,-0.820905,3,4.46309,0.00000,4.46309,-3.61909818,-0.08847405,-1.79094,NaN,-1.79094,NaN,NaN,0.83012,4.46309,4.46309,0.00000,68.53093225,109.21125289,93.13727,93.13727,NaN,NaN,66.75671,NaN,6.696542,NaN,NaN,4.46309,10.184533,15.214788,12.925996,0.555856
C,6.983198,-5.1207,-1.196578,4,5.70362,0.00000,5.70362,-1.99086013,-0.04988197,-0.51611,NaN,-0.51611,NaN,NaN,0.10062,5.70362,5.70362,0.00000,62.77736851,108.55008592,77.47598,77.47598,NaN,NaN,66.70791,NaN,6.456099,NaN,NaN,5.70362,10.475790,15.214788,11.564546,0.935990
H,4.184613,-2.337017,-2.374105,5,10.27410,0.00000,10.27410,-3.08384574,-0.01472969,-0.44509,NaN,-0.44509,NaN,NaN,0.26370,10.27410,10.27410,0.00000,51.00668982,129.52815372,95.67877,95.67877,NaN,NaN,328.34288,NaN,14.953769,NaN,NaN,10.27410,9.222232,15.363117,12.442790,1.451832
C,7.939817,-6.697012,0.732426,6,4.74349,0.00000,4.74349,-1.76128667,-0.03874424,-0.92875,NaN,-0.92875,NaN,NaN,0.19693,4.74349,4.74349,0.00000,54.86126156,95.76476251,66.08100,66.08100,NaN,NaN,33.76498,NaN,4.019287,NaN,NaN,4.74349,10.136542,14.859340,10.984677,0.674085
C,8.174481,-5.043598,-3.581031,7,4.73013,0.00000,4.73013,-1.81772211,-0.02710132,-0.93085,NaN,-0.93085,NaN,NaN,0.20670,4.73013,4.73013,0.00000,63.30402204,102.39630873,78.59628,78.59628,NaN,NaN,51.61573,NaN,5.789011,NaN,NaN,4.73013,10.210902,14.859340,11.061294,0.672036
C,10.061654,-8.169787,0.263838,8,4.70708,0.00000,4.70708,-1.19609391,-0.00997542,-0.65824,NaN,-0.65824,NaN,NaN,0.10503,4.70708,4.70708,0.00000,54.86126156,95.76476251,63.56681,63.56681,NaN,NaN,31.18544,NaN,3.842616,NaN,NaN,4.70708,9.986912,14.859340,10.785894,0.623246
H,7.004255,-6.736367,2.556994,9,9.14651,0.00000,9.14651,-1.65899900,-0.00014105,-0.34651,NaN,-0.34651,NaN,NaN,0.14773,9.14651,9.14651,0.00000,32.12784787,99.67443424,73.89167,73.89167,NaN,NaN,106.58983,NaN,8.216072,NaN,NaN,9.14651,10.759639,15.247286,12.169699,0.648696
C,10.298331,-6.525462,-4.034195,10,4.70158,0.00000,4.70158,-1.10638488,-0.00928609,-0.62066,NaN,-0.62066,NaN,NaN,0.08457,4.70158,4.70158,0.00000,60.98957788,95.23789123,70.06290,70.06290,NaN,NaN,27.59157,NaN,4.016730,NaN,NaN,4.70158,9.984059,14.826781,10.786408,0.617857
