Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.156393,-2.238554,1.803515,1,4.07965,0.00000,4.07965,-1.88170004,-0.05447135,-0.71207,NaN,-0.71207,NaN,NaN,0.25288,4.07965,4.07965,0.00000,92.43362334,157.44329695,123.23315,123.23315,NaN,NaN,192.02319,NaN,11.559598,NaN,NaN,4.07965,11.029392,14.737351,12.140007,0.315319
O,4.549287,-3.40725,1.06398,2,10.32979,0.00000,10.32979,-1.21970403,-0.00091832,-0.33238,NaN,-0.33238,NaN,NaN,0.07531,10.32979,10.32979,0.00000,33.23056443,152.65270852,70.30801,70.30801,NaN,NaN,560.15821,NaN,19.458105,NaN,NaN,10.32979,10.985295,15.446341,12.798489,0.801590
C,5.738121,-3.238977,-0.996528,3,4.67347,0.00000,4.67347,-3.99304341,-0.09308229,-1.82446,NaN,-1.82446,NaN,NaN,0.97269,4.67347,4.67347,0.00000,87.85758682,130.20751106,109.69072,109.69072,NaN,NaN,49.78793,NaN,5.631912,NaN,NaN,4.67347,10.291755,15.445656,13.120796,0.782611
C,8.408824,-3.67564,-1.182679,4,5.69715,0.00000,5.69715,-1.94635928,-0.01432367,-0.42944,NaN,-0.42944,NaN,NaN,0.10144,5.69715,5.69715,0.00000,73.57170718,114.88561673,87.93879,87.93879,NaN,NaN,63.12591,NaN,6.566186,NaN,NaN,5.69715,10.620150,15.345935,11.732571,0.950521
H,4.708602,-2.79393,-2.737501,5,10.09736,0.00000,10.09736,-3.44034598,-0.00623758,-0.48458,NaN,-0.48458,NaN,NaN,0.39867,10.09736,10.09736,0.00000,70.82807557,147.45694491,115.91931,115.91931,NaN,NaN,186.87641,NaN,10.222536,NaN,NaN,10.09736,10.312193,15.371516,12.899039,1.156258
C,9.900332,-4.241681,0.961462,6,4.72530,0.00000,4.72530,-1.85937860,-0.04062050,-0.95556,NaN,-0.95556,NaN,NaN,0.22682,4.72530,4.72530,0.00000,65.06043001,105.20435461,79.06012,79.06012,NaN,NaN,41.44474,NaN,5.012948,NaN,NaN,4.72530,10.281758,15.029474,11.147402,0.682666
C,9.531111,-3.511185,-3.599858,7,4.74923,0.00000,4.74923,-1.94002118,-0.04156400,-0.97291,NaN,-0.97291,NaN,NaN,0.24309,4.74923,4.74923,0.00000,68.03552515,108.58885780,83.03906,83.03906,NaN,NaN,44.52028,NaN,5.164131,NaN,NaN,4.74923,10.361267,15.029474,11.218215,0.676684
C,12.476537,-4.631082,0.671321,8,4.72218,0.00000,4.72218,-1.25779115,-0.00394282,-0.65875,NaN,-0.65875,NaN,NaN,0.12616,4.72218,4.72218,0.00000,64.74087426,105.20435461,73.44213,73.44213,NaN,NaN,29.65331,NaN,3.790968,NaN,NaN,4.72218,10.114098,15.029474,10.920076,0.612509
H,9.011896,-4.360284,2.805811,9,9.11749,0.00000,9.11749,-1.74063601,-0.00043233,-0.34735,NaN,-0.34735,NaN,NaN,0.15405,9.11749,9.11749,0.00000,56.60113747,119.95408737,92.21126,92.21126,NaN,NaN,120.56120,NaN,8.751298,NaN,NaN,9.11749,10.898802,15.446341,12.338524,0.664546
C,12.115165,-3.906353,-3.869917,10,4.74248,0.00000,4.74248,-1.05166389,-0.00820473,-0.57600,NaN,-0.57600,NaN,NaN,0.08485,4.74248,4.74248,0.00000,67.09304219,104.17699592,74.80919,74.80919,NaN,NaN,29.36035,NaN,3.813391,NaN,NaN,4.74248,10.098542,15.007209,10.920380,0.646377
