Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
O,4.734439,2.625431,0.710265,1,9.87248,0.00000,9.87248,-0.82490160,-0.00427450,-0.24493,NaN,-0.24493,NaN,NaN,0.04282,9.87248,9.87248,0.00000,18.39490810,97.24086227,46.66278,46.66278,NaN,NaN,336.68422,NaN,15.794216,NaN,NaN,9.87248,9.829156,15.216466,12.380333,0.863585
C,6.539031,3.849663,-0.239134,2,4.19779,0.00000,4.19779,-3.58794128,-0.09616986,-1.65268,NaN,-1.65268,NaN,NaN,0.78026,4.19779,4.19779,0.00000,60.98826724,96.94672067,84.75608,84.75608,NaN,NaN,37.38882,NaN,4.791880,NaN,NaN,4.19779,9.520349,15.216466,12.800364,0.908184
C,9.095399,3.596891,0.663934,3,5.71166,0.00000,5.71166,-2.05593706,-0.01481807,-0.41195,NaN,-0.41195,NaN,NaN,0.10977,5.71166,5.71166,0.00000,56.62310193,93.89629532,69.44472,69.44472,NaN,NaN,57.77385,NaN,6.191254,NaN,NaN,5.71166,10.358916,15.089192,11.484138,0.956578
H,6.159243,5.214369,-1.742834,4,10.65281,0.00000,10.65281,-2.95484512,-0.00265685,-0.34636,NaN,-0.34636,NaN,NaN,0.24951,10.65281,10.65281,0.00000,17.96101174,109.26461752,77.94342,77.94342,NaN,NaN,470.06917,NaN,16.946747,NaN,NaN,10.65281,8.664321,15.130567,12.031197,2.126676
C,9.697266,2.080951,2.773714,5,4.73386,0.00000,4.73386,-1.62516110,-0.02051857,-0.85314,NaN,-0.85314,NaN,NaN,0.17216,4.73386,4.73386,0.00000,52.14257826,88.28970617,65.36394,65.36394,NaN,NaN,37.39467,NaN,4.854453,NaN,NaN,4.73386,10.074771,14.731277,10.936260,0.658533
C,11.012672,4.933476,-0.618774,6,4.71571,0.00000,4.71571,-1.74726389,-0.03471368,-0.86285,NaN,-0.86285,NaN,NaN,0.19417,4.71571,4.71571,0.00000,52.48074171,89.71675639,66.04902,66.04902,NaN,NaN,37.88459,NaN,4.859222,NaN,NaN,4.71571,10.114886,14.779384,10.960309,0.637115
C,12.190933,1.896079,3.56692,7,4.73016,0.00000,4.73016,-1.10879037,-0.00441578,-0.58431,NaN,-0.58431,NaN,NaN,0.09039,4.73016,4.73016,0.00000,52.14257826,89.71675639,61.28458,61.28458,NaN,NaN,29.79991,NaN,4.072262,NaN,NaN,4.73016,9.911397,14.779384,10.729321,0.619078
H,8.196472,1.08625,3.748956,8,9.23743,0.00000,9.23743,-1.51679844,-0.00546541,-0.35317,NaN,-0.35317,NaN,NaN,0.12238,9.23743,9.23743,0.00000,39.50282925,114.27898255,81.89911,81.89911,NaN,NaN,174.88626,NaN,10.630867,NaN,NaN,9.23743,10.718329,15.216466,12.130524,0.645138
C,13.509359,4.726553,0.179668,9,4.71760,0.00000,4.71760,-0.94428293,-0.00789777,-0.52685,NaN,-0.52685,NaN,NaN,0.06605,4.71760,4.71760,0.00000,52.41449613,88.93835295,60.86393,60.86393,NaN,NaN,28.85300,NaN,4.007785,NaN,NaN,4.71760,9.896380,14.731277,10.698503,0.615603
H,10.521538,6.100729,-2.235743,10,8.82108,0.00000,8.82108,-1.65332442,-0.00050117,-0.33923,NaN,-0.33923,NaN,NaN,0.13889,8.82108,8.82108,0.00000,66.11978284,117.11015690,88.25499,88.25499,NaN,NaN,169.46596,NaN,11.029136,NaN,NaN,8.82108,10.690793,15.130567,12.189154,0.606575
C,14.094912,3.20839,2.267781,11,4.72736,0.00000,4.72736,-1.13221235,-0.00228387,-0.71138,NaN,-0.71138,NaN,NaN,0.09358,4.72736,4.72736,0.00000,53.14746102,89.71675639,62.89505,62.89505,NaN,NaN,27.53679,NaN,4.066045,NaN,NaN,4.72736,10.152044,14.779384,10.887666,0.590603
