Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
O,5.030186,1.528303,0.604504,1,9.92071,0.00000,9.92071,-0.82104093,-0.00175838,-0.25320,NaN,-0.25320,NaN,NaN,0.04917,9.92071,9.92071,0.00000,12.67821019,94.29997071,46.08625,46.08625,NaN,NaN,376.68955,NaN,16.730331,NaN,NaN,9.92071,9.656001,15.169706,12.377908,0.860644
C,7.026036,1.697813,-0.678926,2,4.21669,0.00000,4.21669,-3.63385922,-0.08546942,-1.64625,NaN,-1.64625,NaN,NaN,0.78524,4.21669,4.21669,0.00000,51.67784918,107.69250778,85.42394,85.42394,NaN,NaN,131.76695,NaN,9.551171,NaN,NaN,4.21669,9.417635,15.102072,12.754953,0.949213
C,9.492589,1.571952,0.464406,3,5.69629,0.00000,5.69629,-2.05476724,-0.01078854,-0.40840,NaN,-0.40840,NaN,NaN,0.10348,5.69629,5.69629,0.00000,56.94897197,96.02403986,69.32713,69.32713,NaN,NaN,60.47875,NaN,6.389717,NaN,NaN,5.69629,10.405288,15.062515,11.485104,0.943756
H,6.90141,1.841525,-2.735832,4,10.62754,0.00000,10.62754,-3.00899687,-0.00099111,-0.35054,NaN,-0.35054,NaN,NaN,0.25770,10.62754,10.62754,0.00000,25.62498608,113.44043425,82.05235,82.05235,NaN,NaN,401.02304,NaN,15.977362,NaN,NaN,10.62754,8.778296,15.107794,12.061582,2.017676
C,9.811672,1.34438,3.103391,5,4.73962,0.00000,4.73962,-1.67596440,-0.02778596,-0.87094,NaN,-0.87094,NaN,NaN,0.18394,4.73962,4.73962,0.00000,51.57314153,88.32400478,64.39453,64.39453,NaN,NaN,35.51509,NaN,4.680444,NaN,NaN,4.73962,10.079492,14.708871,10.930000,0.669621
C,11.617449,1.654982,-1.142389,6,4.73208,0.00000,4.73208,-1.75204169,-0.02606992,-0.87297,NaN,-0.87297,NaN,NaN,0.19973,4.73208,4.73208,0.00000,54.51385066,90.33558371,66.80201,66.80201,NaN,NaN,36.57887,NaN,4.801397,NaN,NaN,4.73208,10.151384,14.797951,10.986700,0.670678
C,12.232178,1.208667,4.10564,7,4.70788,0.00000,4.70788,-1.14735061,-0.00067888,-0.60172,NaN,-0.60172,NaN,NaN,0.09953,4.70788,4.70788,0.00000,51.57314153,87.44976905,60.67201,60.67201,NaN,NaN,29.49033,NaN,4.172312,NaN,NaN,4.70788,9.914372,14.797951,10.729318,0.623347
H,8.157717,1.281132,4.313126,8,9.16120,0.00000,9.16120,-1.58442528,-0.00004504,-0.32490,NaN,-0.32490,NaN,NaN,0.13335,9.16120,9.16120,0.00000,35.22348011,107.26311870,78.20072,78.20072,NaN,NaN,143.49790,NaN,9.484458,NaN,NaN,9.16120,10.670222,15.169706,12.129471,0.634324
C,14.036502,1.517216,-0.121799,9,4.75823,0.00000,4.75823,-0.95014629,-0.00491394,-0.53115,NaN,-0.53115,NaN,NaN,0.06745,4.75823,4.75823,0.00000,53.22069763,88.09326483,60.48296,60.48296,NaN,NaN,28.14566,NaN,4.056848,NaN,NaN,4.75823,9.895008,14.708871,10.721508,0.625050
H,11.342609,1.83016,-3.17032,10,8.79514,0.00000,8.79514,-1.67795566,-0.00013066,-0.34268,NaN,-0.34268,NaN,NaN,0.14459,8.79514,8.79514,0.00000,68.64929791,119.23554359,90.22967,90.22967,NaN,NaN,173.04556,NaN,11.222706,NaN,NaN,8.79514,10.726349,15.107794,12.210185,0.610330
