Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.482113,-1.763885,-1.154334,1,0.24473,0.00000,0.24473,-0.37040783,-0.07367555,-0.20016,NaN,-0.20016,NaN,NaN,0.00581,0.24473,0.24473,0.00000,60.14983057,84.55708999,74.02418,74.02418,NaN,NaN,23.35646,NaN,3.980238,NaN,NaN,0.24473,10.607860,12.607180,11.380668,0.267904
O,-3.71705,-2.775588,0.347821,2,9.28651,0.00000,9.28651,-0.92332394,-0.00190233,-0.27548,NaN,-0.27548,NaN,NaN,0.05442,9.28651,9.28651,0.00000,19.65639692,94.46456240,54.17785,54.17785,NaN,NaN,360.42702,NaN,16.358759,NaN,NaN,9.28651,9.854106,15.233992,12.544966,0.830318
C,-5.555058,-3.659496,-0.860052,3,4.47683,0.00000,4.47683,-3.97315605,-0.11909878,-2.04859,NaN,-2.04859,NaN,NaN,1.18534,4.47683,4.47683,0.00000,71.22522846,112.57594397,96.63608,96.63608,NaN,NaN,61.30830,NaN,6.512531,NaN,NaN,4.47683,11.862155,15.233992,13.239284,0.274043
C,-7.849259,-4.46781,0.351797,4,5.73300,0.00000,5.73300,-1.91171540,-0.05338170,-0.51748,NaN,-0.51748,NaN,NaN,0.09664,5.73300,5.73300,0.00000,63.79693740,101.83536063,76.94829,76.94829,NaN,NaN,60.02503,NaN,6.421204,NaN,NaN,5.73300,10.523597,15.222410,11.636985,0.964070
H,-5.430313,-3.808773,-2.921649,5,10.74934,0.00000,10.74934,-3.50661191,-0.00278614,-0.52177,NaN,-0.52177,NaN,NaN,0.43389,10.74934,10.74934,0.00000,31.76941582,117.88245699,87.27028,87.27028,NaN,NaN,372.65672,NaN,15.557577,NaN,NaN,10.74934,8.830994,15.159432,12.135260,1.793886
C,-8.165926,-4.351276,3.001951,6,4.72843,0.00000,4.72843,-1.80632120,-0.04201574,-0.95154,NaN,-0.95154,NaN,NaN,0.20427,4.72843,4.72843,0.00000,58.00208382,96.63730952,71.04412,71.04412,NaN,NaN,37.19435,NaN,4.772001,NaN,NaN,4.72843,10.213785,14.950294,11.063217,0.660665
C,-9.817294,-5.382898,-1.19939,7,4.74142,0.00000,4.74142,-1.85407940,-0.03457896,-0.95990,NaN,-0.95990,NaN,NaN,0.21582,4.74142,4.74142,0.00000,61.33619668,96.63730952,73.52241,73.52241,NaN,NaN,34.18594,NaN,4.555841,NaN,NaN,4.74142,10.292112,14.950294,11.118882,0.653235
C,-10.430306,-5.136334,4.065612,8,4.73254,0.00000,4.73254,-1.26420399,-0.00748955,-0.69181,NaN,-0.69181,NaN,NaN,0.11735,4.73254,4.73254,0.00000,57.98017545,95.57121117,67.72624,67.72624,NaN,NaN,29.18053,NaN,4.046550,NaN,NaN,4.73254,10.041066,14.854547,10.852700,0.616321
H,-6.632304,-3.653498,4.169711,9,9.16407,0.00000,9.16407,-1.72734079,-0.00004713,-0.35443,NaN,-0.35443,NaN,NaN,0.15297,9.16407,9.16407,0.00000,45.28239426,114.91000073,85.55979,85.55979,NaN,NaN,141.97725,NaN,9.446212,NaN,NaN,9.16407,10.796538,15.233992,12.265213,0.636219
C,-12.081189,-6.167057,-0.115069,10,4.70624,0.00000,4.70624,-1.11462277,-0.00854816,-0.63689,NaN,-0.63689,NaN,NaN,0.08496,4.70624,4.70624,0.00000,60.55823154,95.20251418,67.56378,67.56378,NaN,NaN,25.66747,NaN,3.715541,NaN,NaN,4.70624,10.027687,14.779406,10.834286,0.612755
