Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.595388,-3.281029,1.054078,1,0.46298,0.00000,0.46298,-0.53785570,-0.05577505,-0.28016,NaN,-0.28016,NaN,NaN,0.01154,0.46298,0.46298,0.00000,36.66751065,80.71091265,60.79203,60.79203,NaN,NaN,99.16057,NaN,7.868283,NaN,NaN,0.46298,10.610420,12.173366,11.314370,0.073822
O,-2.395519,-1.362555,0.06196,2,8.63162,0.00000,8.63162,-1.28892934,-0.01773675,-0.35585,NaN,-0.35585,NaN,NaN,0.07548,8.63162,8.63162,0.00000,46.18841752,117.02303415,77.03169,77.03169,NaN,NaN,253.00473,NaN,13.349148,NaN,NaN,8.63162,10.665852,15.359435,12.720330,0.799591
C,-4.663536,-2.069709,0.07904,3,4.04439,0.00000,4.04439,-4.29729530,-0.10356280,-1.88602,NaN,-1.88602,NaN,NaN,1.03461,4.04439,4.04439,0.00000,67.01099604,127.38345883,104.66302,104.66302,NaN,NaN,176.30361,NaN,11.547281,NaN,NaN,4.04439,9.493588,15.335586,12.912704,1.060775
C,-6.649238,-0.560733,-1.020437,4,5.69943,0.00000,5.69943,-2.08088401,-0.04122982,-0.62037,NaN,-0.62037,NaN,NaN,0.07804,5.69943,5.69943,0.00000,76.63583123,114.01234506,90.89706,90.89706,NaN,NaN,82.05873,NaN,7.506607,NaN,NaN,5.69943,10.561083,15.049556,11.647471,0.935044
H,-5.178466,-3.808703,1.07186,5,10.76689,0.00000,10.76689,-3.77999882,-0.00556526,-0.47635,NaN,-0.47635,NaN,NaN,0.38621,10.76689,10.76689,0.00000,27.42229747,122.55926338,92.17379,92.17379,NaN,NaN,472.93725,NaN,16.973520,NaN,NaN,10.76689,8.831830,15.347251,12.258823,1.940272
C,-6.133781,1.71037,-2.325994,6,4.68184,0.00000,4.68184,-1.83216663,-0.05235528,-0.99613,NaN,-0.99613,NaN,NaN,0.20381,4.68184,4.68184,0.00000,74.32025393,111.67398863,90.81841,90.81841,NaN,NaN,67.56110,NaN,6.926630,NaN,NaN,4.68184,10.253293,14.973422,11.092665,0.645321
C,-9.165489,-1.378217,-0.696092,7,4.72666,0.00000,4.72666,-1.89206263,-0.04785697,-1.00179,NaN,-1.00179,NaN,NaN,0.21238,4.72666,4.72666,0.00000,71.00620389,111.87361236,84.34555,84.34555,NaN,NaN,40.47907,NaN,4.794379,NaN,NaN,4.72666,10.302347,14.973422,11.142317,0.660706
C,-8.120079,3.136254,-3.276163,8,4.74773,0.00000,4.74773,-1.38688586,-0.01621668,-0.75367,NaN,-0.75367,NaN,NaN,0.13495,4.74773,4.74773,0.00000,74.04029089,111.19663203,85.93027,85.93027,NaN,NaN,50.40715,NaN,5.813804,NaN,NaN,4.74773,10.099835,14.973422,10.904790,0.625924
H,-4.190167,2.310547,-2.58074,9,9.21009,0.00000,9.21009,-1.74451543,-0.00272899,-0.38706,NaN,-0.38706,NaN,NaN,0.16504,9.21009,9.21009,0.00000,69.00745118,143.94421707,110.05357,110.05357,NaN,NaN,206.98267,NaN,11.464198,NaN,NaN,9.21009,10.854472,15.359435,12.328386,0.614055
C,-11.146123,0.065522,-1.650978,10,4.74144,0.00000,4.74144,-1.28591530,-0.01724655,-0.72582,NaN,-0.72582,NaN,NaN,0.11061,4.74144,4.74144,0.00000,70.64234377,111.87361236,78.65187,78.65187,NaN,NaN,33.10117,NaN,3.936427,NaN,NaN,4.74144,10.070614,14.973422,10.879541,0.635486
