Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.905678,2.022045,2.554451,1,0.22639,0.00000,0.22639,-0.10928448,-0.00501472,-0.02292,NaN,-0.02292,NaN,NaN,0.00033,0.22639,0.22639,0.00000,43.88021865,81.07165546,60.06268,60.06268,NaN,NaN,44.30356,NaN,5.038904,NaN,NaN,0.22639,10.740816,12.004328,11.345413,0.070651
O,2.170035,2.487169,0.589544,2,8.77418,0.00000,8.77418,-0.95213771,-0.00289971,-0.31319,NaN,-0.31319,NaN,NaN,0.06491,8.77418,8.77418,0.00000,49.12387120,116.73240152,76.87299,76.87299,NaN,NaN,192.20319,NaN,11.360845,NaN,NaN,8.77418,10.509407,15.390468,12.809388,0.788216
C,3.807165,4.187998,0.80769,3,4.25778,0.00000,4.25778,-3.98259055,-0.08190771,-1.90307,NaN,-1.90307,NaN,NaN,0.98115,4.25778,4.25778,0.00000,76.41016177,126.63499988,107.51177,107.51177,NaN,NaN,99.65761,NaN,8.384131,NaN,NaN,4.25778,10.367187,15.467047,13.106894,0.638581
C,5.782435,4.513819,-1.034833,4,5.35948,0.00000,5.35948,-1.97899628,-0.01344373,-0.45930,NaN,-0.45930,NaN,NaN,0.12090,5.35948,5.35948,0.00000,78.56332520,113.11596780,93.10234,93.10234,NaN,NaN,85.31496,NaN,8.057570,NaN,NaN,5.35948,10.603672,15.060759,11.777252,0.932563
H,3.792915,5.40066,2.486713,5,11.29804,0.00000,11.29804,-3.37944063,-0.00144913,-0.42318,NaN,-0.42318,NaN,NaN,0.37422,11.29804,11.29804,0.00000,30.34759906,125.52954762,94.77287,94.77287,NaN,NaN,452.55043,NaN,16.734321,NaN,NaN,11.29804,8.841728,15.450385,12.363666,1.824602
C,5.747141,3.207345,-3.363762,6,4.30624,0.00000,4.30624,-1.81005879,-0.04544051,-0.94356,NaN,-0.94356,NaN,NaN,0.22431,4.30624,4.30624,0.00000,73.69465758,113.07614516,89.00124,89.00124,NaN,NaN,60.94876,NaN,6.597532,NaN,NaN,4.30624,10.318808,15.022058,11.224972,0.662235
C,7.808534,6.138773,-0.435213,7,4.71890,0.00000,4.71890,-1.90804742,-0.05717294,-0.95874,NaN,-0.95874,NaN,NaN,0.23644,4.71890,4.71890,0.00000,72.98570935,112.02437168,87.46302,87.46302,NaN,NaN,40.55527,NaN,5.088335,NaN,NaN,4.71890,10.392324,15.022058,11.206884,0.618332
C,7.72832,3.518655,-5.050561,8,4.74091,0.00000,4.74091,-1.33069767,-0.00669178,-0.69454,NaN,-0.69454,NaN,NaN,0.13268,4.74091,4.74091,0.00000,73.57044969,113.07614516,83.31117,83.31117,NaN,NaN,34.60835,NaN,4.309852,NaN,NaN,4.74091,10.140681,14.936363,10.974868,0.624611
H,4.164374,1.982476,-3.806507,9,9.18735,0.00000,9.18735,-1.76205646,-0.00165709,-0.36351,NaN,-0.36351,NaN,NaN,0.15765,9.18735,9.18735,0.00000,66.37229675,139.72263189,106.66596,106.66596,NaN,NaN,187.11627,NaN,10.856788,NaN,NaN,9.18735,10.848849,15.467047,12.361918,0.609158
C,9.80391,6.41429,-2.127267,10,4.74387,0.00000,4.74387,-1.07448708,-0.01221287,-0.58540,NaN,-0.58540,NaN,NaN,0.08516,4.74387,4.74387,0.00000,72.54919872,113.07614516,81.63977,81.63977,NaN,NaN,36.02183,NaN,4.372390,NaN,NaN,4.74387,10.124942,14.936363,10.946445,0.631907
H,7.80496,7.140859,1.357273,11,8.81514,0.00000,8.81514,-1.77399081,-0.00035873,-0.37418,NaN,-0.37418,NaN,NaN,0.17001,8.81514,8.81514,0.00000,86.10804319,131.52941430,105.13669,105.13669,NaN,NaN,143.82127,NaN,10.298922,NaN,NaN,8.81514,10.941061,15.379589,12.413058,0.635228
C,9.760282,5.108678,-4.42805,12,4.72888,0.00000,4.72888,-1.24271858,-0.00669178,-0.78991,NaN,-0.78991,NaN,NaN,0.11028,4.72888,4.72888,0.00000,72.58738544,113.07614516,84.33020,84.33020,NaN,NaN,32.37161,NaN,4.247147,NaN,NaN,4.72888,10.395291,14.936363,11.119775,0.554854
H,7.717916,2.526738,-6.846293,13,8.88416,0.00000,8.88416,-1.29928986,-0.00048792,-0.28144,NaN,-0.28144,NaN,NaN,0.09306,8.88416,8.88416,0.00000,83.33834892,132.61861458,103.11547,103.11547,NaN,NaN,162.05711,NaN,10.458271,NaN,NaN,8.88416,10.735368,14.741127,12.177623,0.606908
H,11.382495,7.641266,-1.66867,14,8.93330,0.00000,8.93330,-1.03897175,-0.00008675,-0.22757,NaN,-0.22757,NaN,NaN,0.06098,8.93330,8.93330,0.00000,79.72171068,125.72730318,97.76723,97.76723,NaN,NaN,136.64856,NaN,9.418473,NaN,NaN,8.93330,10.675405,14.779985,12.166320,0.621233
H,11.315261,5.330626,-5.750027,15,8.84771,0.00000,8.84771,-1.14345705,-0.00014129,-0.25960,NaN,-0.25960,NaN,NaN,0.07840,8.84771,8.84771,0.00000,84.31934413,128.00589577,100.37538,100.37538,NaN,NaN,127.21054,NaN,9.157996,NaN,NaN,8.84771,10.956790,14.693244,12.256994,0.574131
C,0.163365,8.716929,-1.003248,16,3.89481,0.00000,3.89481,-0.65879070,-0.01217917,-0.18553,NaN,-0.18553,NaN,NaN,0.00894,3.89481,3.89481,0.00000,27.17559823,75.51241126,48.95388,48.95388,NaN,NaN,149.51700,NaN,10.596098,NaN,NaN,3.89481,8.647629,11.815993,9.368555,0.306657
C,-0.856704,7.176819,0.656389,17,9.56809,0.00000,9.56809,-1.00197239,-0.00496416,-0.08890,NaN,-0.08890,NaN,NaN,0.01010,9.56809,9.56809,0.00000,27.18862007,89.08569188,54.12067,54.12067,NaN,NaN,169.98082,NaN,10.801055,NaN,NaN,9.56809,8.906821,13.185314,10.277221,0.669502
H,1.876443,9.774366,-0.572328,18,9.05541,0.00000,9.05541,-0.32470263,-0.00082684,-0.06551,NaN,-0.06551,NaN,NaN,0.00372,9.05541,9.05541,0.00000,38.69224511,114.35816652,77.57000,77.57000,NaN,NaN,292.54086,NaN,13.795851,NaN,NaN,9.05541,9.372189,13.194764,11.439935,0.484429
H,-0.696477,9.018264,-2.850047,19,8.99509,0.00000,8.99509,-0.27628728,-0.00065528,-0.06421,NaN,-0.06421,NaN,NaN,0.00422,8.99509,8.99509,0.00000,39.12257938,110.33879600,74.38910,74.38910,NaN,NaN,263.20027,NaN,13.274321,NaN,NaN,8.99509,9.342524,13.174839,11.425422,0.478500
