Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-1.867586,-1.510267,-1.452704,1,0.45754,0.00000,0.45754,-0.62622342,-0.00463461,-0.18303,NaN,-0.18303,NaN,NaN,0.04035,0.45754,0.45754,0.00000,47.03872894,103.54981995,74.63775,74.63775,NaN,NaN,180.44935,NaN,11.180806,NaN,NaN,0.45754,10.849309,13.288618,11.711460,0.245590
O,-5.114733,-0.256457,-0.637618,2,9.92791,0.00000,9.92791,-0.77967512,-0.00203730,-0.25504,NaN,-0.25504,NaN,NaN,0.04441,9.92791,9.92791,0.00000,24.46604867,103.79191610,51.09885,51.09885,NaN,NaN,323.71000,NaN,15.114150,NaN,NaN,9.92791,10.129952,15.296567,12.604466,0.778963
C,-7.223788,-1.35177,-0.79054,3,4.38559,0.00000,4.38559,-3.73044828,-0.10596826,-1.67877,NaN,-1.67877,NaN,NaN,0.83224,4.38559,4.38559,0.00000,59.89099595,101.84849917,86.63856,86.63856,NaN,NaN,50.63974,NaN,5.534931,NaN,NaN,4.38559,9.748110,15.232800,12.831742,0.987314
C,-9.462575,-0.358268,0.394229,4,5.70200,0.00000,5.70200,-1.90803241,-0.04195592,-0.43544,NaN,-0.43544,NaN,NaN,0.09486,5.70200,5.70200,0.00000,59.22068962,93.92787114,71.12785,71.12785,NaN,NaN,50.07401,NaN,5.783430,NaN,NaN,5.70200,10.436370,15.215250,11.556626,0.961894
H,-7.390929,-3.075988,-1.919639,5,10.31528,0.00000,10.31528,-2.98945023,-0.00231561,-0.42482,NaN,-0.42482,NaN,NaN,0.31064,10.31528,10.31528,0.00000,22.84107295,110.64273768,80.81671,80.81671,NaN,NaN,415.21172,NaN,15.648949,NaN,NaN,10.31528,9.008854,15.171974,12.197723,2.000558
C,-9.403806,1.8205,1.935966,6,4.75326,0.00000,4.75326,-1.72760565,-0.04413181,-0.89423,NaN,-0.89423,NaN,NaN,0.19138,4.75326,4.75326,0.00000,54.12328226,90.81224668,66.21968,66.21968,NaN,NaN,31.30966,NaN,4.267196,NaN,NaN,4.75326,10.111672,14.785099,10.977919,0.667139
C,-11.759255,-1.650521,-0.01761,7,4.75574,0.00000,4.75574,-1.79815195,-0.04195592,-0.90616,NaN,-0.90616,NaN,NaN,0.20591,4.75574,4.75574,0.00000,55.07226086,90.72636822,67.66831,67.66831,NaN,NaN,34.39233,NaN,4.522936,NaN,NaN,4.75574,10.191892,14.827466,11.034456,0.659998
C,-11.623019,2.681272,3.039437,8,4.73669,0.00000,4.73669,-1.17818861,-0.00240742,-0.62202,NaN,-0.62202,NaN,NaN,0.10551,4.73669,4.73669,0.00000,54.11806431,90.81224668,62.99960,62.99960,NaN,NaN,28.02212,NaN,3.975632,NaN,NaN,4.73669,9.972031,14.827466,10.779560,0.633532
H,-7.624196,2.786815,2.244605,9,9.15664,0.00000,9.15664,-1.61600416,-0.00021807,-0.32718,NaN,-0.32718,NaN,NaN,0.13406,9.15664,9.15664,0.00000,45.02805442,111.42359373,81.45487,81.45487,NaN,NaN,140.67108,NaN,9.489196,NaN,NaN,9.15664,10.756400,15.296567,12.227704,0.651210
C,-13.974355,-0.770768,1.092691,10,4.72272,0.00000,4.72272,-0.99419452,-0.00532735,-0.55653,NaN,-0.55653,NaN,NaN,0.07186,4.72272,4.72272,0.00000,54.78482810,89.71232607,62.48418,62.48418,NaN,NaN,26.37861,NaN,3.798978,NaN,NaN,4.72272,9.959104,14.827466,10.765103,0.613420
