Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.711227,-2.092777,-2.067232,1,0.32729,0.00000,0.32729,-0.80205656,-0.00594127,-0.30664,NaN,-0.30664,NaN,NaN,0.05781,0.32729,0.32729,0.00000,36.41376633,83.03844848,66.05311,66.05311,NaN,NaN,130.27094,NaN,9.593478,NaN,NaN,0.32729,10.745639,12.593836,11.464975,0.096058
O,-4.111131,-3.376179,-1.33378,2,10.49187,0.00000,10.49187,-0.84080758,-0.00338328,-0.29492,NaN,-0.29492,NaN,NaN,0.05010,10.49187,10.49187,0.00000,6.49772083,98.44101745,44.75324,44.75324,NaN,NaN,569.16392,NaN,20.793419,NaN,NaN,10.49187,9.873476,15.334651,12.479565,0.903619
C,-4.859782,-4.196005,0.761724,3,4.49560,0.00000,4.49560,-3.91380318,-0.11650031,-1.95646,NaN,-1.95646,NaN,NaN,1.03769,4.49560,4.49560,0.00000,76.71834797,112.70196535,98.90252,98.90252,NaN,NaN,69.60813,NaN,7.247682,NaN,NaN,4.49560,11.912308,15.264279,13.412260,0.318702
C,-7.4065,-5.042235,1.182585,4,5.71130,0.00000,5.71130,-2.00063658,-0.01788797,-0.43199,NaN,-0.43199,NaN,NaN,0.11621,5.71130,5.71130,0.00000,61.71803112,104.44718787,75.70935,75.70935,NaN,NaN,65.78096,NaN,6.663425,NaN,NaN,5.71130,10.524365,15.264279,11.650878,0.976633
H,-3.529827,-4.278359,2.348999,5,9.66994,0.00000,9.66994,-3.44275353,-0.00880539,-0.55660,NaN,-0.55660,NaN,NaN,0.40698,9.66994,9.66994,0.00000,58.96039459,131.26408923,102.98891,102.98891,NaN,NaN,223.71613,NaN,11.316777,NaN,NaN,9.66994,9.556269,15.195058,12.616159,1.608250
C,-9.245557,-5.008604,-0.755212,6,4.71346,0.00000,4.71346,-1.79222816,-0.03370429,-0.92366,NaN,-0.92366,NaN,NaN,0.21061,4.71346,4.71346,0.00000,54.19154259,93.26365352,65.93525,65.93525,NaN,NaN,32.57049,NaN,4.095267,NaN,NaN,4.71346,10.197570,14.803696,11.049588,0.656436
C,-8.040705,-5.9055,3.62618,7,4.73053,0.00000,4.73053,-1.83754760,-0.03102376,-0.92612,NaN,-0.92612,NaN,NaN,0.22224,4.73053,4.73053,0.00000,60.82207803,101.97726756,74.08487,74.08487,NaN,NaN,39.62745,NaN,5.031594,NaN,NaN,4.73053,10.290625,14.888821,11.122471,0.657576
C,-11.680369,-5.831241,-0.234145,8,4.73730,0.00000,4.73730,-1.20359884,-0.00445769,-0.63377,NaN,-0.63377,NaN,NaN,0.11256,4.73730,4.73730,0.00000,54.19154259,93.46221327,63.34299,63.34299,NaN,NaN,31.66468,NaN,3.977351,NaN,NaN,4.73730,10.035222,14.888821,10.847781,0.644636
H,-8.728059,-4.339293,-2.623269,9,9.12267,0.00000,9.12267,-1.69688348,-0.00018669,-0.34719,NaN,-0.34719,NaN,NaN,0.14501,9.12267,9.12267,0.00000,37.80912549,102.55520384,76.11065,76.11065,NaN,NaN,108.65850,NaN,8.373308,NaN,NaN,9.12267,10.775454,15.334651,12.236295,0.667607
C,-10.48747,-6.72528,4.130008,10,4.77101,0.00000,4.77101,-1.01955458,-0.00591163,-0.56828,NaN,-0.56828,NaN,NaN,0.07806,4.77101,4.77101,0.00000,59.56414027,93.55515433,67.24689,67.24689,NaN,NaN,25.97041,NaN,3.916019,NaN,NaN,4.77101,10.024204,14.888821,10.835745,0.609317
H,-6.606394,-5.918178,5.096353,11,8.79164,0.00000,8.79164,-1.75171117,-0.00011585,-0.36008,NaN,-0.36008,NaN,NaN,0.15959,8.79164,8.79164,0.00000,76.22160921,129.87546400,99.51726,99.51726,NaN,NaN,198.58561,NaN,12.119288,NaN,NaN,8.79164,10.872011,15.195058,12.326063,0.600362
C,-12.300048,-6.686841,2.202094,12,4.72380,0.00000,4.72380,-1.24069417,-0.00255316,-0.78084,NaN,-0.78084,NaN,NaN,0.11148,4.72380,4.72380,0.00000,58.57591452,93.55515433,68.12077,68.12077,NaN,NaN,25.36447,NaN,3.943267,NaN,NaN,4.72380,10.308878,14.888821,11.039814,0.565079
H,-13.109225,-5.81566,-1.706443,13,8.92940,0.00000,8.92940,-1.16273089,-0.00001220,-0.25946,NaN,-0.25946,NaN,NaN,0.07939,8.92940,8.92940,0.00000,63.16054038,110.47264814,81.30235,81.30235,NaN,NaN,149.82069,NaN,9.974296,NaN,NaN,8.92940,10.586586,14.596812,12.055814,0.618029
H,-10.988875,-7.391462,6.004336,14,8.88770,0.00000,8.88770,-0.96978339,-0.00005573,-0.22119,NaN,-0.22119,NaN,NaN,0.05620,8.88770,8.88770,0.00000,68.97575753,117.09232657,87.75542,87.75542,NaN,NaN,157.80094,NaN,10.278455,NaN,NaN,8.88770,10.632042,14.674083,12.087102,0.616444
H,-14.211141,-7.327683,2.593241,15,8.85571,0.00000,8.85571,-1.16290887,-0.00014725,-0.25953,NaN,-0.25953,NaN,NaN,0.07827,8.85571,8.85571,0.00000,70.93913194,114.72044960,86.19677,86.19677,NaN,NaN,136.24028,NaN,9.539737,NaN,NaN,8.85571,10.898073,14.608254,12.170354,0.569627
C,2.771828,-4.091499,4.636316,16,3.87920,0.00000,3.87920,-0.68211195,-0.01640427,-0.34147,NaN,-0.34147,NaN,NaN,0.03396,3.87920,3.87920,0.00000,38.65943726,82.24931965,57.35493,57.35493,NaN,NaN,110.34119,NaN,8.752033,NaN,NaN,3.87920,8.672667,11.769320,9.429394,0.321187
C,1.78506,-4.334159,2.378462,17,10.06410,0.00000,10.06410,-1.05699572,-0.01640427,-0.43478,NaN,-0.43478,NaN,NaN,0.06329,10.06410,10.06410,0.00000,38.86088932,89.67698691,67.59183,67.59183,NaN,NaN,129.71219,NaN,9.523479,NaN,NaN,10.06410,8.969034,13.138111,10.535761,0.569431
H,4.785112,-3.759281,4.893238,18,9.75401,0.00000,9.75401,-1.10458394,-0.00474877,-0.38247,NaN,-0.38247,NaN,NaN,0.03787,9.75401,9.75401,0.00000,49.95052813,128.43787662,91.62973,91.62973,NaN,NaN,291.10446,NaN,13.979870,NaN,NaN,9.75401,9.396120,13.409692,11.641084,0.476692
