Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.624883,-2.032569,-1.108355,1,0.24431,0.00000,0.24431,-0.31380486,-0.05116243,-0.18791,NaN,-0.18791,NaN,NaN,0.00471,0.24431,0.24431,0.00000,57.45370692,85.88829805,72.95247,72.95247,NaN,NaN,26.94208,NaN,4.346762,NaN,NaN,0.24431,10.788882,12.793796,11.546802,0.192887
O,-3.726496,-2.995492,0.462089,2,10.00589,0.00000,10.00589,-0.86131169,-0.00564704,-0.28849,NaN,-0.28849,NaN,NaN,0.05067,10.00589,10.00589,0.00000,15.42819466,91.88735934,48.54649,48.54649,NaN,NaN,400.05372,NaN,17.468991,NaN,NaN,10.00589,10.096587,15.319389,12.542265,0.869155
C,-5.644517,-3.817999,-0.677833,3,4.45980,0.00000,4.45980,-4.12592682,-0.12273110,-2.00365,NaN,-2.00365,NaN,NaN,1.07787,4.45980,4.45980,0.00000,69.48190085,110.56477276,91.96590,91.96590,NaN,NaN,72.26679,NaN,6.926599,NaN,NaN,4.45980,11.564133,15.229261,13.114197,0.428906
C,-7.820715,-4.766502,0.641018,4,5.69325,0.00000,5.69325,-1.96869704,-0.03619954,-0.54043,NaN,-0.54043,NaN,NaN,0.08348,5.69325,5.69325,0.00000,61.09631774,99.77295253,74.54676,74.54676,NaN,NaN,62.28569,NaN,6.504612,NaN,NaN,5.69325,10.528662,15.318651,11.635590,0.984275
H,-5.688249,-3.772472,-2.745269,5,10.92001,0.00000,10.92001,-3.53865239,-0.00553226,-0.46559,NaN,-0.46559,NaN,NaN,0.41318,10.92001,10.92001,0.00000,29.48900083,117.69005763,85.51173,85.51173,NaN,NaN,408.64906,NaN,16.272773,NaN,NaN,10.92001,8.878715,15.220395,12.137929,1.769508
C,-7.918041,-4.879341,3.308364,6,4.74619,0.00000,4.74619,-1.81799216,-0.04519852,-0.97288,NaN,-0.97288,NaN,NaN,0.20547,4.74619,4.74619,0.00000,55.74737838,94.64461543,68.55792,68.55792,NaN,NaN,37.35024,NaN,4.776658,NaN,NaN,4.74619,10.189626,14.908558,11.054608,0.675414
C,-9.894179,-5.598213,-0.817658,7,4.77512,0.00000,4.77512,-1.85623315,-0.03619954,-0.96773,NaN,-0.96773,NaN,NaN,0.21251,4.77512,4.77512,0.00000,59.75014854,94.90661335,72.20994,72.20994,NaN,NaN,34.57751,NaN,4.621327,NaN,NaN,4.77512,10.279175,14.908558,11.118941,0.659623
C,-10.068599,-5.815625,4.481523,8,4.76542,0.00000,4.76542,-1.27919873,-0.00975683,-0.70555,NaN,-0.70555,NaN,NaN,0.11777,4.76542,4.76542,0.00000,55.74147180,93.02798186,65.43370,65.43370,NaN,NaN,28.66079,NaN,3.985378,NaN,NaN,4.76542,10.034282,14.862173,10.834477,0.598200
H,-6.306369,-4.238047,4.402193,9,9.11542,0.00000,9.11542,-1.76286177,-0.00007185,-0.35742,NaN,-0.35742,NaN,NaN,0.15394,9.11542,9.11542,0.00000,37.65672582,109.99537625,81.49651,81.49651,NaN,NaN,133.08161,NaN,9.144718,NaN,NaN,9.11542,10.731925,15.319047,12.244902,0.655673
C,-12.041887,-6.533225,0.376186,10,4.69803,0.00000,4.69803,-1.15490303,-0.01427910,-0.65860,NaN,-0.65860,NaN,NaN,0.08996,4.69803,4.69803,0.00000,59.16546917,92.81348513,66.26982,66.26982,NaN,NaN,25.05230,NaN,3.710813,NaN,NaN,4.69803,10.021451,14.862173,10.821219,0.604972
