Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
O,5.11848,1.96986,-0.483188,1,10.30404,0.00000,10.30404,-0.89481973,-0.00263504,-0.26863,NaN,-0.26863,NaN,NaN,0.05382,10.30404,10.30404,0.00000,14.26618649,101.75963886,45.67229,45.67229,NaN,NaN,374.23253,NaN,16.387858,NaN,NaN,10.30404,9.718612,15.186968,12.360654,0.883554
C,6.484384,3.658771,0.46091,2,4.45867,0.00000,4.45867,-3.70199812,-0.07993736,-1.90490,NaN,-1.90490,NaN,NaN,1.03593,4.45867,4.45867,0.00000,64.23705138,110.93168508,90.71015,90.71015,NaN,NaN,98.91182,NaN,8.001865,NaN,NaN,4.45867,11.831367,15.186968,13.203787,0.265322
C,9.184078,3.412672,0.674124,3,5.69972,0.00000,5.69972,-2.00713849,-0.00679249,-0.41964,NaN,-0.41964,NaN,NaN,0.11646,5.69972,5.69972,0.00000,56.88059657,99.45467566,71.06038,71.06038,NaN,NaN,72.06010,NaN,6.952072,NaN,NaN,5.69972,10.458475,14.968382,11.552041,0.939299
H,5.6053,5.403766,1.14994,4,10.90667,0.00000,10.90667,-3.09186257,-0.00439022,-0.40350,NaN,-0.40350,NaN,NaN,0.35128,10.90667,10.90667,0.00000,22.64487578,114.70403155,83.08335,83.08335,NaN,NaN,399.03857,NaN,16.102949,NaN,NaN,10.90667,8.709481,15.117032,12.055098,1.778112
C,10.486548,1.30369,-0.319672,5,4.73878,0.00000,4.73878,-1.73532402,-0.02563486,-0.89411,NaN,-0.89411,NaN,NaN,0.19392,4.73878,4.73878,0.00000,51.64016444,90.92575152,64.90169,64.90169,NaN,NaN,37.84104,NaN,4.881309,NaN,NaN,4.73878,10.147498,14.868971,10.999035,0.658093
C,10.523826,5.375024,1.886466,6,4.76391,0.00000,4.76391,-1.78669597,-0.02696757,-0.89161,NaN,-0.89161,NaN,NaN,0.20816,4.76391,4.76391,0.00000,53.93016608,91.74497608,67.94412,67.94412,NaN,NaN,43.68354,NaN,5.185622,NaN,NaN,4.76391,10.214926,14.868971,11.048120,0.658543
C,13.096329,1.176867,-0.092249,7,4.73356,0.00000,4.73356,-1.15431479,-0.00208856,-0.61067,NaN,-0.61067,NaN,NaN,0.10319,4.73356,4.73356,0.00000,51.64016444,90.92575152,61.10676,61.10676,NaN,NaN,29.82714,NaN,3.874674,NaN,NaN,4.73356,9.974352,14.868971,10.789031,0.646814
H,9.428864,-0.179609,-1.257698,8,9.21399,0.00000,9.21399,-1.65761604,-0.00561560,-0.34046,NaN,-0.34046,NaN,NaN,0.13386,9.21399,9.21399,0.00000,39.45095720,107.47269396,78.55112,78.55112,NaN,NaN,136.74873,NaN,9.308772,NaN,NaN,9.21399,10.646874,15.186968,12.165335,0.651214
C,13.138822,5.222702,2.119681,9,4.73778,0.00000,4.73778,-0.98164392,-0.00464609,-0.54460,NaN,-0.54460,NaN,NaN,0.07202,4.73778,4.73778,0.00000,53.83899691,90.53154694,62.22161,62.22161,NaN,NaN,28.76521,NaN,3.990868,NaN,NaN,4.73778,9.954265,14.868971,10.768467,0.627173
H,9.496044,6.990983,2.629042,10,8.78916,0.00000,8.78916,-1.71177285,-0.00021966,-0.34378,NaN,-0.34378,NaN,NaN,0.14586,8.78916,8.78916,0.00000,68.16016494,119.14274810,90.42305,90.42305,NaN,NaN,173.04088,NaN,11.201853,NaN,NaN,8.78916,10.772123,15.074047,12.258319,0.611459
