Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-1.858659,-1.416892,-1.201458,1,0.14873,0.00000,0.14873,-0.34800423,-0.02893484,-0.09566,NaN,-0.09566,NaN,NaN,0.00710,0.14873,0.14873,0.00000,52.03574353,101.25694418,81.90115,81.90115,NaN,NaN,203.57137,NaN,12.278813,NaN,NaN,0.14873,10.856619,12.924553,11.950810,0.263687
O,-5.039954,-0.237291,-0.022628,2,8.86657,0.00000,8.86657,-0.82229342,-0.00435527,-0.25803,NaN,-0.25803,NaN,NaN,0.04915,8.86657,8.86657,0.00000,24.22616583,102.00923071,57.41411,57.41411,NaN,NaN,313.60253,NaN,14.546159,NaN,NaN,8.86657,9.825527,15.229622,12.575886,0.869679
C,-6.788015,-1.389612,1.110734,3,4.31005,0.00000,4.31005,-3.89974204,-0.12798471,-1.78696,NaN,-1.78696,NaN,NaN,0.89056,4.31005,4.31005,0.00000,57.81875368,111.88466776,91.74029,91.74029,NaN,NaN,101.00722,NaN,8.183837,NaN,NaN,4.31005,9.580675,15.229622,12.879695,0.916074
C,-9.260541,-0.28954,1.397868,4,5.70860,0.00000,5.70860,-1.96442874,-0.03358519,-0.50196,NaN,-0.50196,NaN,NaN,0.08881,5.70860,5.70860,0.00000,63.99924884,100.74577553,75.58982,75.58982,NaN,NaN,56.98841,NaN,6.268145,NaN,NaN,5.70860,10.482980,15.057728,11.586636,0.965552
H,-6.403057,-3.223115,1.981476,5,10.53048,0.00000,10.53048,-3.27111666,-0.00570438,-0.42260,NaN,-0.42260,NaN,NaN,0.31470,10.53048,10.53048,0.00000,30.92793245,117.74580971,85.92823,85.92823,NaN,NaN,420.15855,NaN,16.351945,NaN,NaN,10.53048,8.864253,15.224237,12.142519,2.101865
C,-9.880323,2.069059,0.309737,6,4.73224,0.00000,4.73224,-1.75679492,-0.03358519,-0.93015,NaN,-0.93015,NaN,NaN,0.19592,4.73224,4.73224,0.00000,57.57679886,94.01515081,70.38067,70.38067,NaN,NaN,35.86194,NaN,4.671834,NaN,NaN,4.73224,10.151735,14.834700,11.006132,0.657826
C,-11.07221,-1.630571,2.822057,7,4.74779,0.00000,4.74779,-1.82642747,-0.05033568,-0.93894,NaN,-0.93894,NaN,NaN,0.20755,4.74779,4.74779,0.00000,59.91346184,93.84741788,71.85842,71.85842,NaN,NaN,33.21066,NaN,4.488209,NaN,NaN,4.74779,10.220303,14.851561,11.067885,0.660762
C,-12.285871,3.057891,0.653397,8,4.72754,0.00000,4.72754,-1.23469051,-0.00848675,-0.66645,NaN,-0.66645,NaN,NaN,0.11266,4.72754,4.72754,0.00000,57.55411804,93.68697869,66.48229,66.48229,NaN,NaN,28.76733,NaN,4.022630,NaN,NaN,4.72754,10.010007,14.851561,10.814192,0.632658
H,-8.470605,3.070975,-0.792477,9,9.16176,0.00000,9.16176,-1.66011206,-0.00019345,-0.34863,NaN,-0.34863,NaN,NaN,0.14758,9.16176,9.16176,0.00000,44.11745805,115.04126349,85.14364,85.14364,NaN,NaN,153.81512,NaN,9.752306,NaN,NaN,9.16176,10.760832,15.216272,12.200947,0.606048
C,-13.4774,-0.622334,3.159979,10,4.75506,0.00000,4.75506,-1.08931927,-0.01034604,-0.61862,NaN,-0.61862,NaN,NaN,0.08278,4.75506,4.75506,0.00000,59.24761456,93.84741788,66.07397,66.07397,NaN,NaN,26.19833,NaN,3.750136,NaN,NaN,4.75506,9.989864,14.851561,10.799699,0.631174
