Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.02584,2.155968,1.600029,1,0.42328,0.00000,0.42328,-0.11610567,-0.00692612,-0.04636,NaN,-0.04636,NaN,NaN,0.00088,0.42328,0.42328,0.00000,46.79906069,101.74335423,72.66360,72.66360,NaN,NaN,183.90498,NaN,11.361828,NaN,NaN,0.42328,10.768360,13.332593,11.635770,0.270209
O,-2.708091,4.250544,0.440465,2,9.90520,0.00000,9.90520,-0.73403403,-0.00076948,-0.23339,NaN,-0.23339,NaN,NaN,0.03954,9.90520,9.90520,0.00000,23.77136769,102.00445039,50.71666,50.71666,NaN,NaN,331.49228,NaN,15.391834,NaN,NaN,9.90520,9.933064,15.232985,12.539095,0.858307
C,-3.057511,6.580302,0.772764,3,4.60955,0.00000,4.60955,-3.68529619,-0.10995827,-1.66755,NaN,-1.66755,NaN,NaN,0.86074,4.60955,4.60955,0.00000,61.77232107,101.52362891,87.44322,87.44322,NaN,NaN,42.99306,NaN,5.019026,NaN,NaN,4.60955,9.861407,15.232985,12.862834,0.829823
C,-4.963855,7.955962,-0.599243,4,5.72978,0.00000,5.72978,-1.89369180,-0.00316694,-0.40976,NaN,-0.40976,NaN,NaN,0.10818,5.72978,5.72978,0.00000,60.82220513,95.78012399,72.18901,72.18901,NaN,NaN,49.63565,NaN,5.801189,NaN,NaN,5.72978,10.454451,15.122164,11.568472,0.955082
H,-1.933749,7.586309,2.187114,5,10.52683,0.00000,10.52683,-3.21284231,-0.00208905,-0.40629,NaN,-0.40629,NaN,NaN,0.30975,10.52683,10.52683,0.00000,21.93893426,110.58616024,80.22535,80.22535,NaN,NaN,427.76123,NaN,15.950703,NaN,NaN,10.52683,8.945397,15.214090,12.180391,2.058057
C,-6.494499,6.781216,-2.444765,6,4.68391,0.00000,4.68391,-1.72184255,-0.03831533,-0.88609,NaN,-0.88609,NaN,NaN,0.19424,4.68391,4.68391,0.00000,56.03905166,90.92725568,67.42211,67.42211,NaN,NaN,28.66713,NaN,4.100373,NaN,NaN,4.68391,10.130531,14.858423,10.977240,0.659046
C,-5.271705,10.547013,-0.049407,7,4.73620,0.00000,4.73620,-1.79956992,-0.04149467,-0.89614,NaN,-0.89614,NaN,NaN,0.20766,4.73620,4.73620,0.00000,56.23455554,91.87684667,68.62104,68.62104,NaN,NaN,33.45251,NaN,4.476364,NaN,NaN,4.73620,10.203201,14.858423,11.047738,0.657241
C,-8.301142,8.196593,-3.716167,8,4.75795,0.00000,4.75795,-1.16909954,-0.00588587,-0.61215,NaN,-0.61215,NaN,NaN,0.10733,4.75795,4.75795,0.00000,56.03905166,91.87684667,64.39496,64.39496,NaN,NaN,27.12182,NaN,3.922437,NaN,NaN,4.75795,9.985374,14.836334,10.794142,0.629899
H,-6.235212,4.786939,-2.84654,9,9.17688,0.00000,9.17688,-1.63567937,-0.00013728,-0.33213,NaN,-0.33213,NaN,NaN,0.14010,9.17688,9.17688,0.00000,42.94727942,113.90325733,83.03625,83.03625,NaN,NaN,153.78803,NaN,9.915259,NaN,NaN,9.17688,10.713833,15.232985,12.192591,0.640775
C,-7.088215,11.950403,-1.33309,10,4.71736,0.00000,4.71736,-0.98684593,-0.00606599,-0.54572,NaN,-0.54572,NaN,NaN,0.07289,4.71736,4.71736,0.00000,55.93867726,91.87684667,63.51277,63.51277,NaN,NaN,25.87465,NaN,3.761149,NaN,NaN,4.71736,9.968029,14.836334,10.772594,0.606974
H,-4.078033,11.424865,1.373041,11,8.78767,0.00000,8.78767,-1.71152602,-0.00006207,-0.34727,NaN,-0.34727,NaN,NaN,0.14788,8.78767,8.78767,0.00000,69.22952724,117.53819335,89.56027,89.56027,NaN,NaN,159.07167,NaN,10.734512,NaN,NaN,8.78767,10.787993,15.214090,12.260370,0.620811
C,-8.597067,10.775884,-3.162821,12,4.76742,0.00000,4.76742,-1.14953198,-0.00118889,-0.72802,NaN,-0.72802,NaN,NaN,0.09823,4.76742,4.76742,0.00000,56.71903844,91.87684667,66.42516,66.42516,NaN,NaN,26.26766,NaN,4.020058,NaN,NaN,4.76742,10.226840,14.836334,10.976950,0.602835
H,-9.486956,7.313157,-5.138808,13,8.91718,0.00000,8.91718,-1.13344890,-0.00006209,-0.24909,NaN,-0.24909,NaN,NaN,0.07340,8.91718,8.91718,0.00000,66.67934300,114.65657581,84.90744,84.90744,NaN,NaN,159.19071,NaN,10.243893,NaN,NaN,8.91718,10.530498,14.584242,12.036142,0.616535
H,-7.333927,13.944841,-0.920162,14,8.91877,0.00000,8.91877,-0.94454571,-0.00009779,-0.21215,NaN,-0.21215,NaN,NaN,0.05219,8.91877,8.91877,0.00000,64.60563006,112.11481511,82.93501,82.93501,NaN,NaN,152.63497,NaN,10.010699,NaN,NaN,8.91877,10.491641,14.636323,12.034367,0.616436
