Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.393297,-2.185988,1.130474,1,0.28575,0.00000,0.28575,-0.51366845,-0.00853654,-0.12823,NaN,-0.12823,NaN,NaN,0.01646,0.28575,0.28575,0.00000,41.62951529,82.72221003,60.25188,60.25188,NaN,NaN,55.88702,NaN,5.782462,NaN,NaN,0.28575,10.649217,12.886173,11.289696,0.132186
O,3.37037,-3.470134,-0.45426,2,9.77073,0.00000,9.77073,-0.81404468,-0.00348051,-0.26744,NaN,-0.26744,NaN,NaN,0.04462,9.77073,9.77073,0.00000,16.49340434,95.48017943,46.48959,46.48959,NaN,NaN,376.27263,NaN,16.832456,NaN,NaN,9.77073,9.820026,15.294930,12.464407,0.866530
C,5.184726,-4.595211,0.589632,3,4.19602,0.00000,4.19602,-3.85439425,-0.12945569,-1.78139,NaN,-1.78139,NaN,NaN,0.87078,4.19602,4.19602,0.00000,64.78351278,102.04502703,89.03828,89.03828,NaN,NaN,41.63622,NaN,5.110939,NaN,NaN,4.19602,9.528064,15.266631,12.885009,0.905521
C,7.463441,-5.224125,-0.763207,4,5.68226,0.00000,5.68226,-2.04744165,-0.04539099,-0.49618,NaN,-0.49618,NaN,NaN,0.09938,5.68226,5.68226,0.00000,61.50284890,100.42417204,75.80426,75.80426,NaN,NaN,62.31907,NaN,6.273124,NaN,NaN,5.68226,10.463239,15.224007,11.578101,0.945903
H,5.011867,-5.189471,2.562091,5,10.84083,0.00000,10.84083,-3.26525622,-0.00849193,-0.42298,NaN,-0.42298,NaN,NaN,0.30361,10.84083,10.84083,0.00000,21.90235993,115.03155873,83.65117,83.65117,NaN,NaN,460.39394,NaN,16.570069,NaN,NaN,10.84083,8.778198,15.218105,12.201909,1.991896
C,7.749931,-4.692806,-3.363438,6,4.76749,0.00000,4.76749,-1.77641751,-0.03922311,-0.91068,NaN,-0.91068,NaN,NaN,0.19345,4.76749,4.76749,0.00000,57.15911319,98.75532141,74.49355,74.49355,NaN,NaN,86.61233,NaN,8.294362,NaN,NaN,4.76749,10.193037,14.895895,11.042025,0.667777
C,9.433112,-6.404006,0.590347,7,4.76608,0.00000,4.76608,-1.83607995,-0.04279268,-0.92870,NaN,-0.92870,NaN,NaN,0.21273,4.76608,4.76608,0.00000,58.26934776,98.75532141,72.64801,72.64801,NaN,NaN,43.93134,NaN,5.242148,NaN,NaN,4.76608,10.218007,14.895895,11.070302,0.661289
C,9.993696,-5.319651,-4.571862,8,4.71650,0.00000,4.71650,-1.27286284,-0.01170259,-0.66922,NaN,-0.66922,NaN,NaN,0.11709,4.71650,4.71650,0.00000,57.15911319,98.75532141,70.60566,70.60566,NaN,NaN,53.26223,NaN,6.108361,NaN,NaN,4.71650,10.007967,14.895895,10.826539,0.631853
H,6.203943,-3.816054,-4.385828,9,9.16209,0.00000,9.16209,-1.71931984,-0.00061185,-0.37003,NaN,-0.37003,NaN,NaN,0.15150,9.16209,9.16209,0.00000,43.07194682,114.06487466,85.82621,85.82621,NaN,NaN,150.98134,NaN,9.600957,NaN,NaN,9.16209,10.790186,15.294930,12.232315,0.622354
C,11.678205,-7.018785,-0.63395,10,4.72711,0.00000,4.72711,-1.00986494,-0.01141613,-0.58563,NaN,-0.58563,NaN,NaN,0.07310,4.72711,4.72711,0.00000,58.26934776,98.75532141,67.70177,67.70177,NaN,NaN,33.40536,NaN,4.247701,NaN,NaN,4.72711,9.992797,14.895895,10.803014,0.617948
H,9.18303,-6.807844,2.58835,11,8.78629,0.00000,8.78629,-1.72310960,-0.00079220,-0.36547,NaN,-0.36547,NaN,NaN,0.15469,8.78629,8.78629,0.00000,72.16711853,122.45281950,93.98465,93.98465,NaN,NaN,165.58943,NaN,10.908955,NaN,NaN,8.78629,10.805870,15.176345,12.278548,0.606441
C,11.957059,-6.473606,-3.208651,12,4.72649,0.00000,4.72649,-1.33938161,-0.00846818,-0.80741,NaN,-0.80741,NaN,NaN,0.12702,4.72649,4.72649,0.00000,59.13732435,98.75532141,70.80910,70.80910,NaN,NaN,33.40451,NaN,4.441406,NaN,NaN,4.72649,10.238279,14.895895,10.981392,0.571034
H,10.230006,-4.926703,-6.571969,13,8.93859,0.00000,8.93859,-1.24049573,-0.00028699,-0.28222,NaN,-0.28222,NaN,NaN,0.09038,8.93859,8.93859,0.00000,67.74567667,118.23439904,89.29475,89.29475,NaN,NaN,153.57331,NaN,9.923354,NaN,NaN,8.93859,10.591343,14.595072,12.058103,0.616198
H,13.204594,-7.918778,0.39986,14,8.93138,0.00000,8.93138,-0.99308646,-0.00020448,-0.22798,NaN,-0.22798,NaN,NaN,0.05738,8.93138,8.93138,0.00000,67.15887974,115.42206440,86.52111,86.52111,NaN,NaN,149.83883,NaN,9.896599,NaN,NaN,8.93138,10.567221,14.664809,12.058294,0.622524
H,13.70789,-6.957543,-4.165922,15,8.85936,0.00000,8.85936,-1.26615535,-0.00015152,-0.28481,NaN,-0.28481,NaN,NaN,0.09363,8.85936,8.85936,0.00000,71.85665797,116.78793668,88.51532,88.51532,NaN,NaN,135.97662,NaN,9.484091,NaN,NaN,8.85936,10.837903,14.589363,12.134954,0.572181
C,7.250955,-0.1761,3.885783,16,3.64484,0.00000,3.64484,-0.97218894,-0.08581933,-0.50406,NaN,-0.50406,NaN,NaN,0.04893,3.64484,3.64484,0.00000,36.89772786,73.24721624,55.09445,55.09445,NaN,NaN,95.74344,NaN,8.479991,NaN,NaN,3.64484,8.736692,11.682367,9.498424,0.283577
C,4.775094,-0.081759,3.726062,17,9.43144,0.00000,9.43144,-0.83800340,-0.02789963,-0.44183,NaN,-0.44183,NaN,NaN,0.03685,9.43144,9.43144,0.00000,27.01066933,89.63961999,59.17024,59.17024,NaN,NaN,118.70807,NaN,8.689822,NaN,NaN,9.43144,9.014228,13.344693,10.384682,0.621413
H,8.189899,-1.52787,5.12177,18,9.03210,0.00000,9.03210,-0.79486791,-0.00332495,-0.31603,NaN,-0.31603,NaN,NaN,0.02544,9.03210,9.03210,0.00000,45.34565302,114.70103219,79.12966,79.12966,NaN,NaN,255.21976,NaN,13.030988,NaN,NaN,9.03210,9.483953,13.270796,11.522450,0.464484
