Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.832277,-3.316271,1.693287,1,0.52112,0.00000,0.52112,-0.10253595,-0.00757808,-0.03724,NaN,-0.03724,NaN,NaN,0.00033,0.52112,0.52112,0.00000,37.88950149,76.90193821,56.20573,56.20573,NaN,NaN,47.66242,NaN,5.426979,NaN,NaN,0.52112,10.630207,12.564035,11.239555,0.104854
O,-2.087004,-2.922448,-0.520181,2,8.96640,0.00000,8.96640,-0.87205043,-0.00853646,-0.30891,NaN,-0.30891,NaN,NaN,0.05401,8.96640,8.96640,0.00000,46.12822759,110.17023070,69.77386,69.77386,NaN,NaN,153.51641,NaN,9.896512,NaN,NaN,8.96640,10.856313,15.350162,12.764735,0.711096
C,-3.54149,-4.625602,-1.315635,3,4.19046,0.00000,4.19046,-3.75284110,-0.06707414,-1.73118,NaN,-1.73118,NaN,NaN,0.86064,4.19046,4.19046,0.00000,66.28271374,112.62621892,97.65983,97.65983,NaN,NaN,62.91676,NaN,6.096115,NaN,NaN,4.19046,9.595760,15.281282,12.952779,0.973394
C,-5.793634,-4.061898,-2.74265,4,5.68663,0.00000,5.68663,-2.22289513,-0.01494562,-0.43687,NaN,-0.43687,NaN,NaN,0.12100,5.68663,5.68663,0.00000,72.28481062,105.46911537,84.84149,84.84149,NaN,NaN,52.39775,NaN,5.838805,NaN,NaN,5.68663,10.549952,15.200807,11.651606,0.941442
H,-3.042119,-6.607722,-1.014467,5,10.61858,0.00000,10.61858,-3.02175074,-0.00166874,-0.36233,NaN,-0.36233,NaN,NaN,0.26944,10.61858,10.61858,0.00000,24.08640798,118.29093192,86.83330,86.83330,NaN,NaN,477.54217,NaN,17.093416,NaN,NaN,10.61858,8.824597,15.320264,12.213990,2.012010
C,-6.402041,-1.573431,-3.484345,6,4.73574,0.00000,4.73574,-1.79066947,-0.02363596,-0.91182,NaN,-0.91182,NaN,NaN,0.20324,4.73574,4.73574,0.00000,70.93741455,105.01237663,84.75627,84.75627,NaN,NaN,39.67487,NaN,5.104985,NaN,NaN,4.73574,10.263584,14.918588,11.135002,0.661508
C,-7.384267,-6.088333,-3.430061,7,4.71270,0.00000,4.71270,-1.87518842,-0.03069127,-0.92542,NaN,-0.92542,NaN,NaN,0.22205,4.71270,4.71270,0.00000,66.17137321,105.05927295,79.05806,79.05806,NaN,NaN,35.00059,NaN,4.462884,NaN,NaN,4.71270,10.275390,14.918588,11.124802,0.650509
C,-8.58618,-1.123635,-4.864898,8,4.74137,0.00000,4.74137,-1.25093863,-0.00615891,-0.65670,NaN,-0.65670,NaN,NaN,0.11964,4.74137,4.74137,0.00000,70.40306207,105.07036497,79.36786,79.36786,NaN,NaN,27.58915,NaN,3.974262,NaN,NaN,4.74137,10.094490,14.878708,10.907245,0.609752
H,-5.140206,-0.040266,-2.986453,9,10.10301,0.00000,10.10301,-1.71333775,-0.00966101,-0.42208,NaN,-0.42208,NaN,NaN,0.15157,10.10301,10.10301,0.00000,66.76982696,137.95312852,105.73765,105.73765,NaN,NaN,176.38323,NaN,10.719456,NaN,NaN,10.10301,10.839304,15.350162,12.326647,0.586579
C,-9.577257,-5.621707,-4.803867,10,4.77210,0.00000,4.77210,-1.05283567,-0.01156785,-0.58002,NaN,-0.58002,NaN,NaN,0.08126,4.77210,4.77210,0.00000,66.05332510,105.07036497,74.37705,74.37705,NaN,NaN,29.95576,NaN,3.860515,NaN,NaN,4.77210,10.052775,14.918588,10.867377,0.627377
H,-6.888841,-7.998969,-2.863351,11,8.80849,0.00000,8.80849,-1.74612083,-0.00060895,-0.36429,NaN,-0.36429,NaN,NaN,0.15971,8.80849,8.80849,0.00000,78.60128095,126.12439604,98.47942,98.47942,NaN,NaN,154.65075,NaN,10.588352,NaN,NaN,8.80849,10.912476,15.298888,12.334130,0.618050
C,-10.177948,-3.143314,-5.515389,12,4.72785,0.00000,4.72785,-1.18473231,-0.00348737,-0.75688,NaN,-0.75688,NaN,NaN,0.10247,4.72785,4.72785,0.00000,67.55262847,105.07036497,78.66317,78.66317,NaN,NaN,27.63979,NaN,3.996385,NaN,NaN,4.72785,10.306775,14.918588,11.046989,0.572639
H,-9.064413,0.787539,-5.437158,13,8.90610,0.00000,8.90610,-1.21732180,-0.00102944,-0.27438,NaN,-0.27438,NaN,NaN,0.08567,8.90610,8.90610,0.00000,81.11925904,130.36034787,100.22519,100.22519,NaN,NaN,168.90686,NaN,10.771704,NaN,NaN,8.90610,10.685348,14.716188,12.129232,0.604752
H,-10.815751,-7.171475,-5.326221,14,8.92197,0.00000,8.92197,-1.02563366,-0.00022254,-0.22552,NaN,-0.22552,NaN,NaN,0.05924,8.92197,8.92197,0.00000,73.94061129,120.44829875,92.01806,92.01806,NaN,NaN,143.48635,NaN,9.682266,NaN,NaN,8.92197,10.603973,14.702631,12.106357,0.624245
H,-11.888377,-2.781566,-6.591994,15,8.87498,0.00000,8.87498,-1.11280783,-0.00039213,-0.25275,NaN,-0.25275,NaN,NaN,0.07342,8.87498,8.87498,0.00000,79.82303209,124.08558135,95.98803,95.98803,NaN,NaN,133.60838,NaN,9.444568,NaN,NaN,8.87498,10.887497,14.641083,12.196996,0.576085
C,-5.878327,-6.351742,3.732814,16,3.57936,0.00000,3.57936,-1.05210890,-0.00385197,-0.33102,NaN,-0.33102,NaN,NaN,0.02486,3.57936,3.57936,0.00000,28.54867935,74.13759825,52.44620,52.44620,NaN,NaN,189.33782,NaN,12.586426,NaN,NaN,3.57936,8.733607,11.783292,9.513531,0.291757
C,-3.512619,-5.676501,4.084307,17,9.35229,0.00000,9.35229,-0.58884595,-0.00345303,-0.12811,NaN,-0.12811,NaN,NaN,0.00982,9.35229,9.35229,0.00000,17.40181369,90.47458901,49.89941,49.89941,NaN,NaN,176.72045,NaN,10.920251,NaN,NaN,9.35229,8.944271,13.490712,10.300245,0.680734
H,-6.364669,-8.209097,2.990085,18,9.00901,0.00000,9.00901,-0.49495807,-0.00199241,-0.10746,NaN,-0.10746,NaN,NaN,0.01186,9.00901,9.00901,0.00000,38.69775836,112.32449782,76.48872,76.48872,NaN,NaN,278.57501,NaN,13.383827,NaN,NaN,9.00901,9.363337,13.180671,11.492720,0.454500
H,-7.428929,-5.088543,4.221973,19,9.04163,0.00000,9.04163,-0.46199746,-0.00342746,-0.11812,NaN,-0.11812,NaN,NaN,0.00906,9.04163,9.04163,0.00000,45.45445740,118.85140062,80.56007,80.56007,NaN,NaN,298.85254,NaN,14.371313,NaN,NaN,9.04163,9.498561,13.147131,11.473760,0.461658
C,-1.176895,-4.941777,4.286613,20,5.28281,0.00000,5.28281,-0.26741822,-0.00494098,-0.03821,NaN,-0.03821,NaN,NaN,0.00104,5.28281,5.28281,0.00000,16.54231119,91.27514966,37.46624,37.46624,NaN,NaN,226.64394,NaN,11.607354,NaN,NaN,5.28281,8.874995,13.418039,9.996722,0.815138
H,-0.170773,-5.270119,6.055138,21,9.95374,0.00000,9.95374,-0.36521041,-0.00179064,-0.07133,NaN,-0.07133,NaN,NaN,0.00250,9.95374,9.95374,0.00000,12.81570087,87.39241612,49.91175,49.91175,NaN,NaN,250.48798,NaN,12.626794,NaN,NaN,9.95374,8.997665,12.490288,11.157387,0.372474
Cl,4.284425,-3.033112,4.09461,22,22.02158,0.00000,22.02158,-0.24910965,-0.00144259,-0.05633,NaN,-0.05633,NaN,NaN,0.00313,22.02158,20.36847,1.65311,-4.60114953,79.24747376,17.31535,18.90414,-2.26064,159.47144,157.76273,1.70871,10.447503,0.010600,1.690403,22.02158,8.729171,11.867228,9.337890,0.274552
Cl,1.948652,-6.9206,-0.213229,23,21.47759,0.00000,21.47759,-0.20206778,-0.00152123,-0.04189,NaN,-0.04189,NaN,NaN,0.00230,21.47759,19.61628,1.86131,-3.87515734,76.16382713,14.93071,16.52591,-1.88099,113.46519,112.23339,1.23180,9.038854,0.010738,1.218423,21.47759,8.670911,12.184959,9.262064,0.264051
O,2.301097,-1.566052,-1.076373,24,9.34123,0.00000,9.34123,-1.19898803,-0.00276762,-0.16314,NaN,-0.16314,NaN,NaN,0.01671,9.34123,9.34123,0.00000,7.56939461,114.34840288,44.62661,44.62661,NaN,NaN,534.67232,NaN,19.449899,NaN,NaN,9.34123,9.823221,15.814104,11.852353,1.371174
O,-0.079244,-0.00963,3.04919,25,9.82233,0.00000,9.82233,-1.18671122,-0.00879949,-0.15859,NaN,-0.15859,NaN,NaN,0.01626,9.82233,9.82233,0.00000,10.34282556,106.20127035,41.28395,41.28395,NaN,NaN,574.03594,NaN,20.354009,NaN,NaN,9.82233,9.875011,15.632891,11.699942,1.330221
C,2.948426,2.656354,-0.030655,26,4.05272,0.00000,4.05272,-1.83417777,-0.03182082,-0.96517,NaN,-0.96517,NaN,NaN,0.23848,4.05272,4.05272,0.00000,69.63840396,142.32634462,106.55749,106.55749,NaN,NaN,266.45717,NaN,14.720762,NaN,NaN,4.05272,11.170981,16.411860,12.766506,1.271953
C,0.177615,2.998222,-0.124926,27,4.09954,0.00000,4.09954,-1.90807982,-0.03661578,-0.97691,NaN,-0.97691,NaN,NaN,0.25235,4.09954,4.09954,0.00000,85.57717760,145.41745947,113.41828,113.41828,NaN,NaN,130.18984,NaN,9.601758,NaN,NaN,4.09954,11.203007,16.262221,12.781605,1.243234
C,-3.781104,2.106969,1.944228,28,5.43039,0.00000,5.43039,-1.95035543,-0.00653335,-1.01604,NaN,-1.01604,NaN,NaN,0.24272,5.43039,5.43039,0.00000,91.57154230,146.45546674,106.41252,106.41252,NaN,NaN,66.56923,NaN,5.743223,NaN,NaN,5.43039,11.605340,16.433172,12.798251,0.836109
C,6.454112,-0.100734,-0.970877,29,5.51530,0.00000,5.51530,-1.92312755,-0.02030005,-0.97037,NaN,-0.97037,NaN,NaN,0.23436,5.51530,5.51530,0.00000,58.91282979,140.87419969,89.41031,89.41031,NaN,NaN,246.89992,NaN,13.698856,NaN,NaN,5.51530,11.464286,16.550434,12.648984,0.851425
C,8.16614,1.895881,-0.484242,30,5.31595,0.00000,5.31595,-1.63529265,-0.02030005,-0.97692,NaN,-0.97692,NaN,NaN,0.14212,5.31595,5.31595,0.00000,73.89413136,138.97230355,91.30469,91.30469,NaN,NaN,89.81082,NaN,7.584641,NaN,NaN,5.31595,11.192652,16.110290,12.197543,0.632016
C,4.589209,4.63594,0.574876,31,4.93272,0.00000,4.93272,-1.53714808,-0.02154436,-0.89499,NaN,-0.89499,NaN,NaN,0.12383,4.93272,4.93272,0.00000,84.55822484,141.58982803,105.37815,105.37815,NaN,NaN,140.83508,NaN,9.613391,NaN,NaN,4.93272,11.177228,16.112363,12.316029,0.860579
C,7.184593,4.191422,0.360384,32,4.64858,0.00000,4.64858,-1.84879778,-0.02030005,-1.06175,NaN,-1.06175,NaN,NaN,0.23581,4.64858,4.64858,0.00000,79.66939444,136.96072294,96.51555,96.51555,NaN,NaN,70.39456,NaN,6.404097,NaN,NaN,4.64858,10.831321,16.112363,11.712068,0.700732
C,-0.996387,4.703392,-1.769052,33,4.98331,0.00000,4.98331,-1.52456031,-0.01870683,-0.90728,NaN,-0.90728,NaN,NaN,0.11926,4.98331,4.98331,0.00000,100.07717668,141.64094036,114.91683,114.91683,NaN,NaN,55.86821,NaN,5.665870,NaN,NaN,4.98331,11.260996,15.911988,12.366121,0.835497
C,-3.600159,5.062843,-1.514935,34,4.56831,0.00000,4.56831,-1.82624758,-0.01870683,-1.05339,NaN,-1.05339,NaN,NaN,0.23843,4.56831,4.56831,0.00000,101.27881125,145.27481246,111.00435,111.00435,NaN,NaN,33.97459,NaN,3.961376,NaN,NaN,4.56831,10.823747,16.139435,11.738532,0.720118
C,-5.031196,3.841299,0.337821,35,4.72360,0.00000,4.72360,-1.64038652,-0.01158826,-1.00885,NaN,-1.00885,NaN,NaN,0.15725,4.72360,4.72360,0.00000,93.74012305,142.23231372,107.89833,107.89833,NaN,NaN,40.30391,NaN,4.616031,NaN,NaN,4.72360,11.280155,16.037869,12.375440,0.601988
H,8.485654,5.711093,0.813406,36,8.94144,0.00000,8.94144,-1.75882360,-0.00560620,-0.42452,NaN,-0.42452,NaN,NaN,0.15521,8.94144,8.94144,0.00000,85.98440575,141.00673083,112.60583,112.60583,NaN,NaN,144.01652,NaN,10.181869,NaN,NaN,8.94144,11.372087,15.189594,12.779143,0.539351
H,-4.553318,6.327415,-2.817797,37,8.93961,0.00000,8.93961,-1.76334585,-0.00624322,-0.43721,NaN,-0.43721,NaN,NaN,0.15825,8.93961,8.93961,0.00000,97.87482173,152.44054903,124.76096,124.76096,NaN,NaN,125.81018,NaN,9.301503,NaN,NaN,8.93961,11.355855,15.294739,12.820020,0.557705
C,-7.76825,4.362695,0.551653,38,5.36391,0.00000,5.36391,-1.17381246,-0.01999488,-0.52653,NaN,-0.52653,NaN,NaN,0.06759,5.36391,5.36391,0.00000,62.31776141,113.62221973,83.91754,83.91754,NaN,NaN,142.69643,NaN,10.162745,NaN,NaN,5.36391,10.082077,14.497324,11.218991,0.876745
C,-4.942921,0.847846,3.988159,39,9.47661,0.00000,9.47661,-1.51468673,-0.00540662,-0.26802,NaN,-0.26802,NaN,NaN,0.08971,9.47661,9.47661,0.00000,34.87656912,110.74735501,70.93812,70.93812,NaN,NaN,329.34751,NaN,15.455975,NaN,NaN,9.47661,9.915802,14.949723,10.940354,0.934266
N,3.917669,0.349465,-0.660253,40,4.93813,0.00000,4.93813,-0.96867059,-0.02030005,-0.37042,NaN,-0.37042,NaN,NaN,0.03850,4.93813,4.93813,0.00000,49.45894552,141.21215130,95.60870,95.60870,NaN,NaN,310.60189,NaN,14.582330,NaN,NaN,4.93813,9.972000,16.550434,13.869771,1.424432
