Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.313717,-1.348269,1.310009,1,0.20437,0.00000,0.20437,-0.39271372,-0.04912116,-0.20800,NaN,-0.20800,NaN,NaN,0.01082,0.20437,0.20437,0.00000,49.93940378,100.24802561,79.54925,79.54925,NaN,NaN,110.85287,NaN,8.207594,NaN,NaN,0.20437,10.780337,13.137283,11.728117,0.181404
O,4.591337,-0.812138,-0.120096,2,9.55136,0.00000,9.55136,-0.82198458,-0.00151842,-0.25045,NaN,-0.25045,NaN,NaN,0.04618,9.55136,9.55136,0.00000,22.51698393,100.67128738,55.13001,55.13001,NaN,NaN,293.85058,NaN,13.978432,NaN,NaN,9.55136,9.616680,15.198985,12.478749,0.875354
C,6.130614,-2.413641,-0.97596,3,4.13119,0.00000,4.13119,-3.79774418,-0.11508462,-1.71260,NaN,-1.71260,NaN,NaN,0.83297,4.13119,4.13119,0.00000,56.61161519,110.10144843,89.87965,89.87965,NaN,NaN,110.15789,NaN,8.730628,NaN,NaN,4.13119,9.558632,15.197507,12.842794,0.983062
C,8.728569,-1.778353,-1.493258,4,5.70519,0.00000,5.70519,-1.94004224,-0.04236719,-0.47909,NaN,-0.47909,NaN,NaN,0.09314,5.70519,5.70519,0.00000,62.31091194,98.26728987,73.85289,73.85289,NaN,NaN,59.43049,NaN,6.413490,NaN,NaN,5.70519,10.442322,15.050450,11.554299,0.968475
H,5.46844,-4.315403,-1.437963,5,10.56845,0.00000,10.56845,-3.24888093,-0.00415671,-0.39246,NaN,-0.39246,NaN,NaN,0.28567,10.56845,10.56845,0.00000,29.92796354,115.99331058,84.75161,84.75161,NaN,NaN,405.40373,NaN,15.991742,NaN,NaN,10.56845,8.840010,15.212646,12.131537,2.020476
C,9.726991,0.632622,-0.931951,6,4.73136,0.00000,4.73136,-1.72571328,-0.04236719,-0.90576,NaN,-0.90576,NaN,NaN,0.19056,4.73136,4.73136,0.00000,56.45436973,91.87537119,69.00847,69.00847,NaN,NaN,35.87165,NaN,4.673922,NaN,NaN,4.73136,10.113263,14.708808,10.983840,0.681083
C,10.276856,-3.649634,-2.593016,7,4.75298,0.00000,4.75298,-1.79626803,-0.05062982,-0.91784,NaN,-0.91784,NaN,NaN,0.20256,4.75298,4.75298,0.00000,58.58555429,92.91679890,70.05038,70.05038,NaN,NaN,31.61297,NaN,4.402023,NaN,NaN,4.75298,10.184012,14.869834,11.028549,0.629287
C,12.243764,1.147045,-1.468374,8,4.75364,0.00000,4.75364,-1.20262233,-0.00627303,-0.64433,NaN,-0.64433,NaN,NaN,0.10715,4.75364,4.75364,0.00000,56.40779048,92.91679890,65.06112,65.06112,NaN,NaN,27.70757,NaN,3.967861,NaN,NaN,4.75364,9.980905,14.869834,10.785016,0.623539
H,8.515964,2.048439,-0.075343,9,9.16112,0.00000,9.16112,-1.64819542,-0.00013451,-0.34110,NaN,-0.34110,NaN,NaN,0.14225,9.16112,9.16112,0.00000,43.34063877,116.13443776,85.00645,85.00645,NaN,NaN,161.15370,NaN,10.039650,NaN,NaN,9.16112,10.745050,15.198985,12.181465,0.622370
C,12.795411,-3.115677,-3.129177,10,4.70208,0.00000,4.70208,-1.05329735,-0.00949541,-0.59181,NaN,-0.59181,NaN,NaN,0.07824,4.70208,4.70208,0.00000,57.90055660,92.91679890,64.55297,64.55297,NaN,NaN,26.64904,NaN,3.789360,NaN,NaN,4.70208,9.963772,14.869834,10.770138,0.639440
H,9.486384,-5.500074,-3.00522,11,8.80832,0.00000,8.80832,-1.68735429,-0.00040660,-0.35790,NaN,-0.35790,NaN,NaN,0.14864,8.80832,8.80832,0.00000,72.47671203,120.87090531,92.29572,92.29572,NaN,NaN,168.27852,NaN,11.080674,NaN,NaN,8.80832,10.727450,15.189912,12.256884,0.613489
C,13.775293,-0.722527,-2.565127,12,4.76157,0.00000,4.76157,-1.32618376,-0.00503636,-0.80053,NaN,-0.80053,NaN,NaN,0.12396,4.76157,4.76157,0.00000,57.90055660,92.91679890,66.87144,66.87144,NaN,NaN,24.77221,NaN,3.899833,NaN,NaN,4.76157,10.215468,14.869834,10.951634,0.571478
H,13.031415,2.992366,-1.038131,13,8.91231,0.00000,8.91231,-1.18943754,-0.00023681,-0.26465,NaN,-0.26465,NaN,NaN,0.08016,8.91231,8.91231,0.00000,65.95724413,114.87688006,85.28328,85.28328,NaN,NaN,158.11666,NaN,10.207763,NaN,NaN,8.91231,10.521256,14.573575,12.024772,0.612116
H,13.996661,-4.547768,-3.974833,14,8.92527,0.00000,8.92527,-1.02866943,-0.00011262,-0.23670,NaN,-0.23670,NaN,NaN,0.06222,8.92527,8.92527,0.00000,66.43628353,113.41434115,84.11122,84.11122,NaN,NaN,153.10791,NaN,10.052907,NaN,NaN,8.92527,10.493153,14.625232,12.028521,0.615854
H,15.74369,-0.308029,-2.977175,15,8.87985,0.00000,8.87985,-1.26683782,-0.00023681,-0.28109,NaN,-0.28109,NaN,NaN,0.09118,8.87985,8.87985,0.00000,69.97591233,113.88179885,85.31599,85.31599,NaN,NaN,138.32714,NaN,9.593452,NaN,NaN,8.87985,10.770104,14.558834,12.111641,0.575974
C,7.024507,-5.735015,3.705409,16,3.53505,0.00000,3.53505,-1.13904573,-0.06150412,-0.54804,NaN,-0.54804,NaN,NaN,0.06724,3.53505,3.53505,0.00000,22.92789906,64.88667742,44.05821,44.05821,NaN,NaN,163.24530,NaN,11.741086,NaN,NaN,3.53505,8.689633,11.413941,9.499494,0.274557
C,4.742795,-4.758194,3.847823,17,9.62658,0.00000,9.62658,-0.80121334,-0.00657043,-0.36201,NaN,-0.36201,NaN,NaN,0.02901,9.62658,9.62658,0.00000,16.77308609,89.49577665,44.65881,44.65881,NaN,NaN,161.92081,NaN,9.930941,NaN,NaN,9.62658,8.932866,13.575841,10.269598,0.737269
H,7.36365,-7.527972,2.751481,18,9.03121,0.00000,9.03121,-0.93065406,-0.00159744,-0.28346,NaN,-0.28346,NaN,NaN,0.03159,9.03121,9.03121,0.00000,35.22108325,105.67788818,69.78197,69.78197,NaN,NaN,261.64450,NaN,13.230995,NaN,NaN,9.03121,9.457573,13.164201,11.438819,0.458078
H,8.640548,-4.802741,4.576229,19,9.00088,0.00000,9.00088,-0.90652155,-0.00144683,-0.27399,NaN,-0.27399,NaN,NaN,0.02925,9.00088,9.00088,0.00000,32.77619071,101.36190515,65.70922,65.70922,NaN,NaN,253.72603,NaN,13.046113,NaN,NaN,9.00088,9.315222,13.133007,11.410968,0.468997
C,2.531821,-3.686841,3.830394,20,5.36455,0.00000,5.36455,-0.61428151,-0.00657043,-0.24858,NaN,-0.24858,NaN,NaN,0.02389,5.36455,5.36455,0.00000,15.76374775,94.35208821,38.95880,38.95880,NaN,NaN,262.38792,NaN,13.019972,NaN,NaN,5.36455,8.855311,13.442182,9.952304,0.760661
H,1.212518,-4.040338,5.373538,21,9.28143,0.00000,9.28143,-0.68447592,-0.01877773,-0.21474,NaN,-0.21474,NaN,NaN,0.01268,9.28143,9.28143,0.00000,26.23380881,103.05479245,63.23464,63.23464,NaN,NaN,320.81797,NaN,14.459959,NaN,NaN,9.28143,9.593447,13.905973,11.416975,0.419040
Cl,2.187702,1.99703,3.915879,22,22.41404,0.00000,22.41404,-0.37343373,-0.00234380,-0.07010,NaN,-0.07010,NaN,NaN,0.00379,22.41404,22.41404,0.00000,2.39505366,82.35929595,22.59988,22.59988,NaN,NaN,191.50835,NaN,10.863629,NaN,NaN,22.41404,8.523108,11.871100,9.118648,0.258976
Cl,0.458455,-4.500681,-1.559496,23,18.98067,0.00000,18.98067,-0.27544378,-0.00069216,-0.07507,NaN,-0.07507,NaN,NaN,0.00475,18.98067,18.98067,0.00000,15.24742117,83.39982818,29.69826,29.69826,NaN,NaN,99.64571,NaN,7.160438,NaN,NaN,18.98067,8.639386,11.890221,9.242900,0.219964
O,0.203223,0.729916,-1.290386,24,8.12721,0.00000,8.12721,-1.13860057,-0.02173478,-0.15156,NaN,-0.15156,NaN,NaN,0.01166,8.12721,8.12721,0.00000,14.75643880,102.97694096,47.10559,47.10559,NaN,NaN,507.74979,NaN,19.517047,NaN,NaN,8.12721,9.518103,15.528278,11.832529,1.309886
O,-1.923125,-1.333844,2.700893,25,8.85941,0.00000,8.85941,-1.04854398,-0.01215877,-0.13792,NaN,-0.13792,NaN,NaN,0.01283,8.85941,8.85941,0.00000,11.71205764,102.90095969,45.56727,45.56727,NaN,NaN,513.38877,NaN,19.430754,NaN,NaN,8.85941,9.637833,15.691956,11.797578,1.268582
C,-3.611556,2.648005,-0.178744,26,4.82706,0.00000,4.82706,-1.54003951,-0.06516813,-0.83670,NaN,-0.83670,NaN,NaN,0.14966,4.82706,4.82706,0.00000,75.47516755,138.10984486,98.57417,98.57417,NaN,NaN,152.41519,NaN,10.831984,NaN,NaN,4.82706,10.838632,16.364621,12.327983,1.126135
C,-4.817379,0.141425,-0.305843,27,4.77743,0.00000,4.77743,-1.51753763,-0.06486209,-0.83612,NaN,-0.83612,NaN,NaN,0.14850,4.77743,4.77743,0.00000,76.13742281,136.92658738,98.45160,98.45160,NaN,NaN,140.32522,NaN,10.348128,NaN,NaN,4.77743,10.859626,16.436258,12.327056,1.123037
C,-5.092275,-4.080949,1.428555,28,5.06597,0.00000,5.06597,-2.34478175,-0.10854848,-1.20758,NaN,-1.20758,NaN,NaN,0.31434,5.06597,5.06597,0.00000,73.32817476,136.49377159,97.34458,97.34458,NaN,NaN,125.86990,NaN,9.721520,NaN,NaN,5.06597,11.496561,16.369560,12.716698,0.853095
C,0.143727,5.133896,-0.938192,29,5.04553,0.00000,5.04553,-2.41586539,-0.08752806,-1.17540,NaN,-1.17540,NaN,NaN,0.33605,5.04553,5.04553,0.00000,51.17982291,138.10984486,96.61916,96.61916,NaN,NaN,208.27452,NaN,12.679937,NaN,NaN,5.04553,9.507197,16.433878,12.608288,1.002716
C,-1.260984,7.375815,-0.435094,30,5.67917,0.00000,5.67917,-1.22440649,-0.14161692,-0.71254,NaN,-0.71254,NaN,NaN,0.03819,5.67917,5.67917,0.00000,74.92859711,135.16013708,91.11192,91.11192,NaN,NaN,100.83944,NaN,7.809663,NaN,NaN,5.67917,10.857407,16.045158,11.960119,0.989084
C,-5.00346,4.772766,0.313627,31,4.63113,0.00000,4.63113,-1.77446401,-0.10887781,-0.97838,NaN,-0.97838,NaN,NaN,0.19172,4.63113,4.63113,0.00000,75.47516755,135.51121882,95.91210,95.91210,NaN,NaN,96.74024,NaN,7.982583,NaN,NaN,4.63113,10.664771,16.143918,11.622489,0.758094
C,-3.879406,7.19655,0.225333,32,5.66829,0.00000,5.66829,-1.14359400,-0.12079907,-0.76542,NaN,-0.76542,NaN,NaN,0.04988,5.66829,5.66829,0.00000,77.39337988,135.51121882,92.34009,92.34009,NaN,NaN,68.93671,NaN,6.399508,NaN,NaN,5.66829,10.949423,15.993877,11.988832,0.825063
C,-6.900208,-0.264679,-1.786579,33,4.67985,0.00000,4.67985,-1.77164819,-0.10951136,-0.96975,NaN,-0.96975,NaN,NaN,0.18755,4.67985,4.67985,0.00000,76.31585511,133.54376896,95.51606,95.51606,NaN,NaN,86.32015,NaN,7.399855,NaN,NaN,4.67985,10.656985,16.272105,11.610068,0.766564
C,-8.160799,-2.620918,-1.763453,34,5.63077,0.00000,5.63077,-1.13860444,-0.10236101,-0.76763,NaN,-0.76763,NaN,NaN,0.04691,5.63077,5.63077,0.00000,77.27026947,134.62106685,91.47841,91.47841,NaN,NaN,64.26444,NaN,6.043464,NaN,NaN,5.63077,10.947919,16.272105,11.961706,0.825218
