Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.764139,-1.276072,1.641711,1,0.48193,0.00000,0.48193,-0.34383530,-0.00843684,-0.08153,NaN,-0.08153,NaN,NaN,0.00821,0.48193,0.48193,0.00000,48.08656542,101.83286268,75.18015,75.18015,NaN,NaN,178.91111,NaN,11.157988,NaN,NaN,0.48193,10.784599,13.180871,11.719906,0.322612
O,5.057238,-0.590749,0.321601,2,10.24222,0.00000,10.24222,-0.76733718,-0.00129287,-0.23820,NaN,-0.23820,NaN,NaN,0.04319,10.24222,10.24222,0.00000,20.68768016,102.01856748,49.41507,49.41507,NaN,NaN,354.70129,NaN,15.886793,NaN,NaN,10.24222,10.134914,15.276074,12.587587,0.855322
C,7.095481,-1.753426,0.707532,3,4.51353,0.00000,4.51353,-3.72765749,-0.09772655,-1.86188,NaN,-1.86188,NaN,NaN,0.97575,4.51353,4.51353,0.00000,68.29597243,99.11711018,88.54368,88.54368,NaN,NaN,37.91857,NaN,5.176980,NaN,NaN,4.51353,11.779651,15.276074,13.157730,0.390542
C,9.352236,-1.2372,-0.715906,4,5.71492,0.00000,5.71492,-1.81736984,-0.00316959,-0.40641,NaN,-0.40641,NaN,NaN,0.10852,5.71492,5.71492,0.00000,55.66533688,92.95507282,69.15492,69.15492,NaN,NaN,57.83808,NaN,6.286478,NaN,NaN,5.71492,10.463127,15.147395,11.581648,0.984199
H,7.172452,-3.192103,2.191096,5,10.19818,0.00000,10.19818,-3.20133654,-0.00038906,-0.42812,NaN,-0.42812,NaN,NaN,0.36550,10.19818,10.19818,0.00000,22.39463584,108.33333268,79.20840,79.20840,NaN,NaN,420.32760,NaN,15.683330,NaN,NaN,10.19818,9.045548,15.139010,12.246384,2.012532
C,9.42509,0.623776,-2.631636,6,4.72643,0.00000,4.72643,-1.73529170,-0.04081913,-0.89041,NaN,-0.89041,NaN,NaN,0.19540,4.72643,4.72643,0.00000,49.22178044,88.25774348,61.70635,61.70635,NaN,NaN,35.55348,NaN,4.631684,NaN,NaN,4.72643,10.122631,14.837422,10.975968,0.646730
C,11.533263,-2.664145,-0.142115,7,4.75640,0.00000,4.75640,-1.80470531,-0.03972939,-0.89629,NaN,-0.89629,NaN,NaN,0.21028,4.75640,4.75640,0.00000,53.24474890,88.76367126,66.25169,66.25169,NaN,NaN,36.52454,NaN,4.720172,NaN,NaN,4.75640,10.217634,14.859363,11.058014,0.667836
C,11.658219,1.032316,-3.946145,8,4.73211,0.00000,4.73211,-1.15623329,-0.00285744,-0.60756,NaN,-0.60756,NaN,NaN,0.10552,4.73211,4.73211,0.00000,49.22178044,88.25774348,59.32799,59.32799,NaN,NaN,31.32502,NaN,4.123151,NaN,NaN,4.73211,9.967906,14.837422,10.786414,0.636982
H,7.742561,1.723207,-3.035422,9,9.17192,0.00000,9.17192,-1.62996966,-0.00098283,-0.36860,NaN,-0.36860,NaN,NaN,0.12353,9.17192,9.17192,0.00000,40.12916752,98.45799419,72.74811,72.74811,NaN,NaN,106.24484,NaN,8.148338,NaN,NaN,9.17192,10.718825,15.263735,12.172714,0.658670
C,13.760377,-2.2424,-1.473977,10,4.74356,0.00000,4.74356,-0.97646448,-0.00661184,-0.54070,NaN,-0.54070,NaN,NaN,0.07178,4.74356,4.74356,0.00000,52.99312308,87.75317878,60.85542,60.85542,NaN,NaN,26.81646,NaN,3.880170,NaN,NaN,4.74356,9.963056,14.780816,10.780101,0.630123
H,11.449628,-4.087309,1.336354,11,8.77309,0.00000,8.77309,-1.69325516,-0.00038906,-0.34846,NaN,-0.34846,NaN,NaN,0.15039,8.77309,8.77309,0.00000,66.66066474,115.28559171,87.44565,87.44565,NaN,NaN,158.58068,NaN,10.712689,NaN,NaN,8.77309,10.826715,15.136637,12.257667,0.615267
C,13.819639,-0.398441,-3.372135,12,4.76548,0.00000,4.76548,-1.17451611,-0.00133502,-0.74249,NaN,-0.74249,NaN,NaN,0.10049,4.76548,4.76548,0.00000,53.50818916,88.25774348,63.16363,63.16363,NaN,NaN,26.81267,NaN,4.118872,NaN,NaN,4.76548,10.240463,14.837422,10.977142,0.582217
H,11.73841,2.461691,-5.416248,13,8.89769,0.00000,8.89769,-1.12143479,-0.00026111,-0.24734,NaN,-0.24734,NaN,NaN,0.07103,8.89769,8.89769,0.00000,58.93523932,108.53472837,78.54871,78.54871,NaN,NaN,160.02199,NaN,10.332159,NaN,NaN,8.89769,10.573575,14.551181,12.009767,0.612806
H,15.442982,-3.334607,-1.044484,14,8.89484,0.00000,8.89484,-0.95073539,-0.00018609,-0.21068,NaN,-0.21068,NaN,NaN,0.05180,8.89484,8.89484,0.00000,62.00796236,110.00373975,80.70385,80.70385,NaN,NaN,155.58149,NaN,10.116288,NaN,NaN,8.89484,10.563464,14.635629,12.021567,0.611613
H,15.559434,-0.06714,-4.411329,15,8.88262,0.00000,8.88262,-1.09572446,-0.00003120,-0.24797,NaN,-0.24797,NaN,NaN,0.07109,8.88262,8.88262,0.00000,66.55696680,111.01923835,82.11811,82.11811,NaN,NaN,141.08409,NaN,9.711986,NaN,NaN,8.88262,10.838134,14.537339,12.120338,0.576092
C,4.912987,-7.319818,-1.487851,16,3.88110,0.00000,3.88110,-0.27409418,-0.02072047,-0.12054,NaN,-0.12054,NaN,NaN,0.00177,3.88110,3.88110,0.00000,30.95212844,62.13877755,43.69980,43.69980,NaN,NaN,60.93638,NaN,6.717294,NaN,NaN,3.88110,8.743291,11.784972,9.458601,0.296482
C,3.062067,-5.699431,-1.190488,17,10.60674,0.00000,10.60674,-0.30532232,-0.00606117,-0.10430,NaN,-0.10430,NaN,NaN,0.00337,10.60674,10.60674,0.00000,26.71442920,93.01150643,51.94661,51.94661,NaN,NaN,125.80578,NaN,9.068431,NaN,NaN,10.60674,8.975280,13.256695,10.441655,0.705964
H,4.973942,-9.078422,-0.419891,18,8.96286,0.00000,8.96286,-0.18097376,-0.00078261,-0.06345,NaN,-0.06345,NaN,NaN,0.00142,8.96286,8.96286,0.00000,36.77715577,101.13771667,65.68321,65.68321,NaN,NaN,242.36593,NaN,12.801663,NaN,NaN,8.96286,9.487432,13.304422,11.521557,0.471149
H,6.427474,-6.965402,-2.836706,19,8.99131,0.00000,8.99131,-0.18323363,-0.00078261,-0.06665,NaN,-0.06665,NaN,NaN,0.00148,8.99131,8.99131,0.00000,41.52707068,109.53234968,72.91773,72.91773,NaN,NaN,256.46072,NaN,13.291929,NaN,NaN,8.99131,9.445800,13.284798,11.537526,0.476460
C,1.346112,-3.978064,-0.798475,20,4.63438,0.00000,4.63438,-0.54438766,-0.01338049,-0.15502,NaN,-0.15502,NaN,NaN,0.02316,4.63438,4.63438,0.00000,26.49478311,103.01229726,50.33209,50.33209,NaN,NaN,222.02753,NaN,11.768778,NaN,NaN,4.63438,8.920866,13.689917,9.946721,0.687686
H,-0.317232,-3.960233,-2.011222,21,9.71647,0.00000,9.71647,-0.95287762,-0.02407048,-0.12108,NaN,-0.12108,NaN,NaN,0.01676,9.71647,9.71647,0.00000,44.36988276,129.17755521,88.21039,88.21039,NaN,NaN,482.82250,NaN,19.318207,NaN,NaN,9.71647,9.679275,14.633132,11.803850,0.767000
