Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.808451,2.43944,2.401345,1,0.23302,0.00000,0.23302,-0.19702609,-0.00289851,-0.03187,NaN,-0.03187,NaN,NaN,0.00112,0.23302,0.23302,0.00000,43.75460798,88.06536982,62.44256,62.44256,NaN,NaN,105.20463,NaN,8.443898,NaN,NaN,0.23302,10.746884,12.057648,11.315152,0.054755
O,2.152468,2.624867,0.165332,2,9.09547,0.00000,9.09547,-0.94328690,-0.00250716,-0.31520,NaN,-0.31520,NaN,NaN,0.06759,9.09547,9.09547,0.00000,48.40197256,118.59812187,75.53087,75.53087,NaN,NaN,189.29946,NaN,11.233640,NaN,NaN,9.09547,10.742341,15.442194,12.790304,0.805583
C,3.703311,4.413251,0.054205,3,4.28092,0.00000,4.28092,-3.80142888,-0.08655068,-1.89867,NaN,-1.89867,NaN,NaN,0.95429,4.28092,4.28092,0.00000,83.58084760,120.75210812,106.17112,106.17112,NaN,NaN,52.57630,NaN,5.812918,NaN,NaN,4.28092,11.013618,15.423280,13.177262,0.455778
C,5.650997,4.534817,-1.839287,4,5.70776,0.00000,5.70776,-1.99197165,-0.01382123,-0.45207,NaN,-0.45207,NaN,NaN,0.12453,5.70776,5.70776,0.00000,78.51114963,112.19189104,91.02447,91.02447,NaN,NaN,62.60648,NaN,6.428557,NaN,NaN,5.70776,10.615065,15.213864,11.732430,0.947564
H,3.617646,5.914104,1.478456,5,11.13394,0.00000,11.13394,-3.32835463,-0.00076878,-0.40774,NaN,-0.40774,NaN,NaN,0.36988,11.13394,11.13394,0.00000,28.08298343,122.99268441,92.06830,92.06830,NaN,NaN,462.81173,NaN,17.239389,NaN,NaN,11.13394,8.810122,15.326199,12.222045,1.857292
C,5.788494,2.766376,-3.835131,6,4.57937,0.00000,4.57937,-1.82980113,-0.03419527,-0.94426,NaN,-0.94426,NaN,NaN,0.21974,4.57937,4.57937,0.00000,74.47537094,112.19189104,90.92967,90.92967,NaN,NaN,63.23195,NaN,6.878312,NaN,NaN,4.57937,10.344646,14.991144,11.217389,0.623173
C,7.465671,6.476381,-1.635188,7,4.75029,0.00000,4.75029,-1.91867565,-0.05009443,-0.96782,NaN,-0.96782,NaN,NaN,0.23877,4.75029,4.75029,0.00000,72.30337972,112.19189104,85.18650,85.18650,NaN,NaN,34.83288,NaN,4.374001,NaN,NaN,4.75029,10.391493,14.991144,11.211756,0.631751
C,7.73447,2.942697,-5.583967,8,4.72096,0.00000,4.72096,-1.33070357,-0.00335369,-0.68116,NaN,-0.68116,NaN,NaN,0.13648,4.72096,4.72096,0.00000,74.27435594,110.44959146,85.44656,85.44656,NaN,NaN,40.30275,NaN,5.283997,NaN,NaN,4.72096,10.174830,14.987062,10.984225,0.560587
H,4.359863,1.302749,-3.983117,9,9.17827,0.00000,9.17827,-1.75919251,-0.00253662,-0.36956,NaN,-0.36956,NaN,NaN,0.16289,9.17827,9.17827,0.00000,70.67559470,141.91890401,108.36635,108.36635,NaN,NaN,189.58728,NaN,10.925876,NaN,NaN,9.17827,10.948497,15.442194,12.381483,0.616878
C,9.41801,6.631605,-3.391044,10,4.74420,0.00000,4.74420,-1.06236800,-0.00416422,-0.59073,NaN,-0.59073,NaN,NaN,0.08335,4.74420,4.74420,0.00000,72.18781527,112.19189104,79.62424,79.62424,NaN,NaN,30.84293,NaN,3.772719,NaN,NaN,4.74420,10.127095,14.991144,10.940435,0.624719
H,7.330189,7.827162,-0.09426,11,8.79264,0.00000,8.79264,-1.83143859,-0.00019931,-0.37137,NaN,-0.37137,NaN,NaN,0.16892,8.79264,8.79264,0.00000,85.26202520,129.52645584,103.11301,103.11301,NaN,NaN,142.27201,NaN,10.236343,NaN,NaN,8.79264,10.947848,15.257205,12.405457,0.615977
C,9.550432,4.867184,-5.358078,12,4.73570,0.00000,4.73570,-1.23517570,-0.00068738,-0.78524,NaN,-0.78524,NaN,NaN,0.11422,4.73570,4.73570,0.00000,72.31809624,112.19189104,84.27821,84.27821,NaN,NaN,33.18139,NaN,4.288869,NaN,NaN,4.73570,10.398682,14.991144,11.143736,0.603868
H,7.85826,1.595326,-7.126335,13,8.88910,0.00000,8.88910,-1.29394395,-0.00037910,-0.28249,NaN,-0.28249,NaN,NaN,0.09383,8.88910,8.88910,0.00000,83.79359223,133.04703586,104.01696,104.01696,NaN,NaN,154.27768,NaN,10.177269,NaN,NaN,8.88910,10.697989,14.760532,12.189993,0.610957
H,10.827929,8.113626,-3.238781,14,8.88979,0.00000,8.88979,-1.01304516,-0.00009281,-0.22738,NaN,-0.22738,NaN,NaN,0.06042,8.88979,8.88979,0.00000,78.86676319,124.01542988,96.01047,96.01047,NaN,NaN,137.52427,NaN,9.470545,NaN,NaN,8.88979,10.673804,14.770310,12.161083,0.611737
H,11.071206,4.989637,-6.731964,15,8.87539,0.00000,8.87539,-1.14115221,-0.00026390,-0.25999,NaN,-0.25999,NaN,NaN,0.07885,8.87539,8.87539,0.00000,84.04332598,127.58262135,100.06419,100.06419,NaN,NaN,127.00312,NaN,9.177264,NaN,NaN,8.87539,11.009610,14.699951,12.266216,0.583596
C,-0.386608,8.398432,-2.389033,16,3.89562,0.00000,3.89562,-0.45647942,-0.01083431,-0.15699,NaN,-0.15699,NaN,NaN,0.00616,3.89562,3.89562,0.00000,26.66213357,74.33040841,47.13047,47.13047,NaN,NaN,124.69428,NaN,9.449948,NaN,NaN,3.89562,8.607566,11.619320,9.328145,0.311019
C,-1.084425,7.195633,-0.333667,17,9.48505,0.00000,9.48505,-0.99583952,-0.00466510,-0.09121,NaN,-0.09121,NaN,NaN,0.01217,9.48505,9.48505,0.00000,27.00602662,89.50992216,54.79076,54.79076,NaN,NaN,168.09112,NaN,10.569521,NaN,NaN,9.48505,8.909071,13.261945,10.322588,0.683576
H,1.377265,9.457098,-2.469744,18,9.05383,0.00000,9.05383,-0.34494085,-0.00088505,-0.06514,NaN,-0.06514,NaN,NaN,0.00320,9.05383,9.05383,0.00000,39.19965758,114.53196113,77.37083,77.37083,NaN,NaN,296.90843,NaN,13.961463,NaN,NaN,9.05383,9.320087,13.186018,11.428913,0.491883
H,-1.573923,8.406248,-4.07191,19,8.98478,0.00000,8.98478,-0.26127934,-0.00093255,-0.05847,NaN,-0.05847,NaN,NaN,0.00344,8.98478,8.98478,0.00000,39.10199229,109.64536150,73.61128,73.61128,NaN,NaN,265.21614,NaN,13.348213,NaN,NaN,8.98478,9.263908,13.172468,11.410977,0.479565
C,-1.708123,5.897227,1.663834,20,2.34286,0.00000,2.34286,-0.26838588,-0.00368686,-0.03195,NaN,-0.03195,NaN,NaN,0.00116,2.34286,2.34286,0.00000,28.58964629,100.21019174,44.75534,44.75534,NaN,NaN,194.23751,NaN,10.215844,NaN,NaN,2.34286,8.962213,13.522699,10.048306,1.009075
H,-2.831023,6.792513,3.142161,21,9.71214,0.00000,9.71214,-0.18023699,-0.00546663,-0.04379,NaN,-0.04379,NaN,NaN,0.00061,9.71214,9.71214,0.00000,24.11093182,90.69891037,56.43561,56.43561,NaN,NaN,204.88677,NaN,11.368243,NaN,NaN,9.71214,9.382527,12.664146,11.314745,0.302162
Cl,1.417399,3.749638,5.822966,22,17.67156,0.00000,17.67156,-0.15349182,-0.00116603,-0.03728,NaN,-0.03728,NaN,NaN,0.00157,17.67156,15.81098,1.86058,-4.67901839,82.66970301,15.25160,17.31058,-2.24539,120.82142,119.02327,1.79815,9.714334,0.014661,1.771389,17.67156,8.634615,11.591318,9.250016,0.237524
Cl,-4.189185,1.492706,4.705921,23,22.06909,0.00000,22.06909,-0.20519291,-0.00105481,-0.04118,NaN,-0.04118,NaN,NaN,0.00154,22.06909,20.99002,1.07907,-3.17375216,87.90349442,22.39747,23.62891,-1.55638,205.35186,204.54272,0.80914,12.053717,0.003925,0.805953,22.06909,8.751151,11.876702,9.365707,0.258852
O,-2.34756,1.3467,-0.66402,24,8.56111,0.00000,8.56111,-1.25574220,-0.00412630,-0.15557,NaN,-0.15557,NaN,NaN,0.02156,8.56111,8.56111,0.00000,33.76190674,118.42850550,59.34522,59.34522,NaN,NaN,379.04701,NaN,16.504345,NaN,NaN,8.56111,10.465380,15.660042,12.004184,1.370773
O,0.370983,-0.866483,3.032255,25,9.01350,0.00000,9.01350,-1.39129012,-0.00355171,-0.14671,NaN,-0.14671,NaN,NaN,0.01917,9.01350,9.01350,0.00000,11.80487487,113.44508468,47.87576,47.87576,NaN,NaN,613.24705,NaN,21.230766,NaN,NaN,9.01350,9.945358,15.781398,11.909587,1.288203
C,-2.744903,-3.007941,-0.492045,26,4.72732,0.00000,4.72732,-2.01231663,-0.05653823,-1.03937,NaN,-1.03937,NaN,NaN,0.24028,4.72732,4.72732,0.00000,79.07984745,139.69284411,108.75106,108.75106,NaN,NaN,226.59952,NaN,13.684745,NaN,NaN,4.72732,11.206329,16.138676,12.633064,1.047839
C,0.029689,-3.23626,-0.634496,27,4.76223,0.00000,4.76223,-2.08377345,-0.04204710,-1.09028,NaN,-1.09028,NaN,NaN,0.25799,4.76223,4.76223,0.00000,95.33292906,146.13072788,116.82004,116.82004,NaN,NaN,71.29460,NaN,6.968019,NaN,NaN,4.76223,11.359025,16.307099,12.758171,1.036909
C,4.061647,-2.809677,1.429893,28,5.28747,0.00000,5.28747,-2.34608535,-0.00987852,-1.20194,NaN,-1.20194,NaN,NaN,0.32077,5.28747,5.28747,0.00000,94.72964677,146.13072788,110.62245,110.62245,NaN,NaN,40.61730,NaN,4.376666,NaN,NaN,5.28747,11.350946,16.307099,12.805729,1.029500
