Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.048339,2.124903,1.609068,1,0.39036,0.00000,0.39036,-0.14329204,-0.00621361,-0.04859,NaN,-0.04859,NaN,NaN,0.00148,0.39036,0.39036,0.00000,38.38602992,98.09658961,69.19941,69.19941,NaN,NaN,167.01242,NaN,10.602893,NaN,NaN,0.39036,10.658733,12.988260,11.523374,0.244127
O,-2.677802,4.327883,0.473537,2,9.93160,0.00000,9.93160,-0.78623793,-0.00130982,-0.23520,NaN,-0.23520,NaN,NaN,0.04075,9.93160,9.93160,0.00000,20.03741246,98.30654737,48.51272,48.51272,NaN,NaN,339.26596,NaN,15.499585,NaN,NaN,9.93160,10.093631,15.227142,12.458852,0.845861
C,-2.986068,6.648922,0.877491,3,4.71358,0.00000,4.71358,-3.63681160,-0.08497893,-1.61528,NaN,-1.61528,NaN,NaN,0.81559,4.71358,4.71358,0.00000,55.98533151,101.71945934,85.94531,85.94531,NaN,NaN,59.15706,NaN,5.764598,NaN,NaN,4.71358,9.717288,15.227142,12.742852,0.969992
C,-4.739048,8.142461,-0.578889,4,5.67915,0.00000,5.67915,-2.01593757,-0.00216894,-0.40910,NaN,-0.40910,NaN,NaN,0.10711,5.67915,5.67915,0.00000,62.79227249,96.24047921,72.90771,72.90771,NaN,NaN,43.45904,NaN,5.411833,NaN,NaN,5.67915,10.433678,14.945904,11.535684,0.931481
H,-1.950126,7.560552,2.418065,5,10.22379,0.00000,10.22379,-3.10464290,-0.00458304,-0.40769,NaN,-0.40769,NaN,NaN,0.30946,10.22379,10.22379,0.00000,21.00708828,108.78006737,78.74548,78.74548,NaN,NaN,445.66518,NaN,16.331714,NaN,NaN,10.22379,8.855003,15.178671,12.146270,2.100068
C,-6.028487,7.134064,-2.686361,6,4.76311,0.00000,4.76311,-1.69358758,-0.03985133,-0.86902,NaN,-0.86902,NaN,NaN,0.19170,4.76311,4.76311,0.00000,60.31228883,93.03657915,70.96353,70.96353,NaN,NaN,26.55800,NaN,4.140135,NaN,NaN,4.76311,10.120036,14.841297,10.982178,0.663179
C,-5.127806,10.67775,0.145259,7,4.71812,0.00000,4.71812,-1.76552312,-0.03693784,-0.87943,NaN,-0.87943,NaN,NaN,0.20132,4.71812,4.71812,0.00000,57.20309586,93.03657915,69.07386,69.07386,NaN,NaN,32.13585,NaN,4.286437,NaN,NaN,4.71812,10.187388,14.861022,11.034092,0.678819
C,-7.687519,8.652493,-4.037542,8,4.74193,0.00000,4.74193,-1.16208123,-0.00318561,-0.60621,NaN,-0.60621,NaN,NaN,0.10511,4.74193,4.74193,0.00000,60.30867425,93.03657915,67.74942,67.74942,NaN,NaN,27.25604,NaN,4.103165,NaN,NaN,4.74193,9.986254,14.841297,10.794769,0.631574
H,-5.684015,5.187461,-3.229274,9,9.16709,0.00000,9.16709,-1.57440649,-0.00108321,-0.33804,NaN,-0.33804,NaN,NaN,0.13213,9.16709,9.16709,0.00000,40.02551033,115.92442453,86.98888,86.98888,NaN,NaN,160.25412,NaN,10.271463,NaN,NaN,9.16709,10.701163,15.227142,12.208649,0.615138
C,-6.802394,12.184419,-1.213599,10,4.70455,0.00000,4.70455,-0.98053360,-0.00305272,-0.53919,NaN,-0.53919,NaN,NaN,0.07064,4.70455,4.70455,0.00000,57.20309586,92.32723902,64.37262,64.37262,NaN,NaN,26.66451,NaN,3.731525,NaN,NaN,4.70455,9.958800,14.841297,10.769154,0.637703
