Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.401958,-2.24932,1.200252,1,0.32020,0.00000,0.32020,-0.66507525,-0.00703980,-0.14118,NaN,-0.14118,NaN,NaN,0.02292,0.32020,0.32020,0.00000,42.57642054,94.30713877,64.18911,64.18911,NaN,NaN,108.54633,NaN,7.743049,NaN,NaN,0.32020,10.748568,12.532455,11.417668,0.136519
O,3.37044,-3.444436,-0.423216,2,9.82193,0.00000,9.82193,-0.87788892,-0.00907838,-0.29122,NaN,-0.29122,NaN,NaN,0.05008,9.82193,9.82193,0.00000,18.30405805,101.36073553,48.84425,48.84425,NaN,NaN,388.07646,NaN,17.007205,NaN,NaN,9.82193,9.990890,15.242638,12.545453,0.857531
C,5.208837,-4.59643,0.554179,3,4.15311,0.00000,4.15311,-4.19062216,-0.11361129,-1.84219,NaN,-1.84219,NaN,NaN,1.01189,4.15311,4.15311,0.00000,63.80627134,102.01311216,88.04965,88.04965,NaN,NaN,45.34825,NaN,5.392986,NaN,NaN,4.15311,9.575637,15.242638,12.862431,1.043510
C,7.521524,-5.039066,-0.809716,4,5.68050,0.00000,5.68050,-1.95932325,-0.05230064,-0.57953,NaN,-0.57953,NaN,NaN,0.07197,5.68050,5.68050,0.00000,59.60473650,97.74964158,72.73549,72.73549,NaN,NaN,56.71402,NaN,6.035522,NaN,NaN,5.68050,10.457643,15.242638,11.555818,0.943735
H,5.023296,-5.362878,2.466149,5,10.73656,0.00000,10.73656,-3.70183519,-0.00439545,-0.48809,NaN,-0.48809,NaN,NaN,0.39420,10.73656,10.73656,0.00000,23.44908500,114.50970209,83.89719,83.89719,NaN,NaN,451.38677,NaN,16.286536,NaN,NaN,10.73656,8.866615,15.247728,12.267180,2.010146
C,7.893035,-4.109642,-3.28448,6,4.75889,0.00000,4.75889,-1.79620628,-0.04669146,-0.95988,NaN,-0.95988,NaN,NaN,0.19356,4.75889,4.75889,0.00000,54.76349125,93.83389014,68.12487,68.12487,NaN,NaN,40.47780,NaN,5.062411,NaN,NaN,4.75889,10.131140,14.866551,10.996204,0.684679
C,9.438736,-6.440761,0.402045,7,4.72302,0.00000,4.72302,-1.82402594,-0.04258456,-0.96534,NaN,-0.96534,NaN,NaN,0.19860,4.72302,4.72302,0.00000,56.37241958,93.83389014,70.04908,70.04908,NaN,NaN,39.89621,NaN,4.956024,NaN,NaN,4.72302,10.202640,14.847620,11.047590,0.650352
C,10.16194,-4.582034,-4.513926,8,4.73855,0.00000,4.73855,-1.28366774,-0.01244695,-0.71377,NaN,-0.71377,NaN,NaN,0.11870,4.73855,4.73855,0.00000,54.76349125,93.83389014,65.26488,65.26488,NaN,NaN,32.48686,NaN,4.317477,NaN,NaN,4.73855,9.986323,14.866551,10.795331,0.625112
H,6.40009,-3.033851,-4.189661,9,9.14882,0.00000,9.14882,-1.72616767,-0.00088342,-0.36122,NaN,-0.36122,NaN,NaN,0.15099,9.14882,9.14882,0.00000,39.60746308,113.12718053,82.91074,82.91074,NaN,NaN,153.14829,NaN,9.813092,NaN,NaN,9.14882,10.722574,15.242638,12.198057,0.641904
C,11.705657,-6.907777,-0.846597,10,4.74932,0.00000,4.74932,-1.20423659,-0.01555950,-0.68445,NaN,-0.68445,NaN,NaN,0.09725,4.74932,4.74932,0.00000,56.19029694,93.51382031,64.81319,64.81319,NaN,NaN,29.65085,NaN,4.059944,NaN,NaN,4.74932,9.970793,14.797554,10.786649,0.629716
