Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.181831,-3.198033,2.204435,1,0.19421,0.00000,0.19421,-0.15308660,-0.00826731,-0.04554,NaN,-0.04554,NaN,NaN,0.00110,0.19421,0.19421,0.00000,38.68198668,67.13147349,56.24811,56.24811,NaN,NaN,33.33559,NaN,4.771178,NaN,NaN,0.19421,10.636817,11.910267,11.303746,0.076342
O,-3.033781,-1.857797,0.22229,2,9.01477,0.00000,9.01477,-1.02527903,-0.01458884,-0.34289,NaN,-0.34289,NaN,NaN,0.07376,9.01477,9.01477,0.00000,47.58207032,115.67474975,73.55774,73.55774,NaN,NaN,173.06666,NaN,10.648066,NaN,NaN,9.01477,10.671861,15.373733,12.789169,0.755498
C,-5.146442,-2.89119,-0.069039,3,4.40317,0.00000,4.40317,-4.21005269,-0.12489759,-2.09225,NaN,-2.09225,NaN,NaN,1.18918,4.40317,4.40317,0.00000,85.37820812,119.50638562,104.65780,104.65780,NaN,NaN,48.73433,NaN,5.564323,NaN,NaN,4.40317,11.424070,15.353291,13.199609,0.396775
C,-7.030781,-1.886109,-1.750678,4,5.69436,0.00000,5.69436,-2.08960945,-0.05400499,-0.59027,NaN,-0.59027,NaN,NaN,0.08531,5.69436,5.69436,0.00000,77.40455089,109.65101439,88.51619,88.51619,NaN,NaN,55.01633,NaN,6.100681,NaN,NaN,5.69436,10.591044,15.208064,11.714597,0.963874
H,-5.600434,-4.586377,1.02926,5,11.05399,0.00000,11.05399,-3.60312053,-0.00606328,-0.50858,NaN,-0.50858,NaN,NaN,0.50704,11.05399,11.05399,0.00000,29.30451662,121.91058978,90.88439,90.88439,NaN,NaN,460.15956,NaN,17.252039,NaN,NaN,11.05399,8.847890,15.330055,12.224451,1.845910
C,-6.542341,0.239886,-3.29103,6,4.72862,0.00000,4.72862,-1.88226567,-0.04125055,-1.00469,NaN,-1.00469,NaN,NaN,0.21362,4.72862,4.72862,0.00000,73.66541024,108.15218884,87.42079,87.42079,NaN,NaN,39.24294,NaN,5.050512,NaN,NaN,4.72862,10.298876,15.001414,11.155865,0.650049
C,-9.42133,-3.06564,-1.806017,7,4.74019,0.00000,4.74019,-1.91774286,-0.03684363,-1.01776,NaN,-1.01776,NaN,NaN,0.22496,4.74019,4.74019,0.00000,71.12181511,108.94532790,83.06484,83.06484,NaN,NaN,32.88846,NaN,4.282524,NaN,NaN,4.74019,10.373428,15.002771,11.187333,0.626705
C,-8.43292,1.171073,-4.849232,8,4.74653,0.00000,4.74653,-1.37792247,-0.01040089,-0.74933,NaN,-0.74933,NaN,NaN,0.13562,4.74653,4.74653,0.00000,73.66541024,108.94532790,83.50259,83.50259,NaN,NaN,34.57999,NaN,4.620719,NaN,NaN,4.74653,10.138123,15.002771,10.952558,0.644714
H,-4.689393,1.110611,-3.248078,9,9.35215,0.00000,9.35215,-1.78563421,-0.01049033,-0.41158,NaN,-0.41158,NaN,NaN,0.16044,9.35215,9.35215,0.00000,66.19278423,138.34592263,106.35826,106.35826,NaN,NaN,179.14311,NaN,10.768889,NaN,NaN,9.35215,10.908994,15.373733,12.375446,0.600729
C,-11.309676,-2.115915,-3.371903,10,4.71082,0.00000,4.71082,-1.23724217,-0.01301633,-0.70538,NaN,-0.70538,NaN,NaN,0.10247,4.71082,4.71082,0.00000,70.87195738,106.33475507,77.46618,77.46618,NaN,NaN,28.01015,NaN,3.613712,NaN,NaN,4.71082,10.102399,14.947898,10.911785,0.627424
H,-9.769979,-4.701126,-0.613813,11,8.76942,0.00000,8.76942,-1.81244476,-0.00053612,-0.38229,NaN,-0.38229,NaN,NaN,0.17390,8.76942,8.76942,0.00000,83.48172659,128.26963917,101.63791,101.63791,NaN,NaN,145.49391,NaN,10.352687,NaN,NaN,8.76942,10.999657,15.330055,12.385571,0.615885
C,-10.815169,-0.00243,-4.885721,12,4.76405,0.00000,4.76405,-1.69190126,-0.00995416,-0.96502,NaN,-0.96502,NaN,NaN,0.20389,4.76405,4.76405,0.00000,71.77580560,108.94532790,82.30611,82.30611,NaN,NaN,27.93818,NaN,4.009722,NaN,NaN,4.76405,10.383879,15.002771,11.117856,0.576888
H,-8.072912,2.800746,-6.043201,13,8.91084,0.00000,8.91084,-1.34036551,-0.00033502,-0.31599,NaN,-0.31599,NaN,NaN,0.10635,8.91084,8.91084,0.00000,84.27673101,136.33984946,105.52148,105.52148,NaN,NaN,174.31942,NaN,10.846380,NaN,NaN,8.91084,10.718963,14.742779,12.170964,0.606946
H,-13.155807,-3.008652,-3.420797,14,8.92899,0.00000,8.92899,-1.20777065,-0.00026687,-0.28428,NaN,-0.28428,NaN,NaN,0.08768,8.92899,8.92899,0.00000,77.63250179,122.67561568,94.40964,94.40964,NaN,NaN,139.24950,NaN,9.535027,NaN,NaN,8.92899,10.586588,14.759894,12.147847,0.626786
H,-12.289448,0.736139,-6.109135,15,8.84801,0.00000,8.84801,-1.58435944,-0.00007916,-0.35435,NaN,-0.35435,NaN,NaN,0.14541,8.84801,8.84801,0.00000,83.55342803,127.14772373,99.33493,99.33493,NaN,NaN,131.03766,NaN,9.388351,NaN,NaN,8.84801,10.975043,14.678818,12.246226,0.565302
C,-2.781119,-7.659296,-3.42799,16,3.88510,0.00000,3.88510,-0.73886204,-0.01783409,-0.37245,NaN,-0.37245,NaN,NaN,0.04603,3.88510,3.88510,0.00000,25.07853874,72.27603007,45.23027,45.23027,NaN,NaN,119.47359,NaN,9.190551,NaN,NaN,3.88510,8.576125,11.627073,9.295357,0.308457
C,-1.729362,-7.178945,-1.232483,17,9.60907,0.00000,9.60907,-1.32117585,-0.00929337,-0.25685,NaN,-0.25685,NaN,NaN,0.03614,9.60907,9.60907,0.00000,25.07853874,89.39576001,53.07948,53.07948,NaN,NaN,174.70019,NaN,10.765810,NaN,NaN,9.60907,8.829567,13.157575,10.320648,0.707337
H,-4.816067,-7.910749,-3.615324,18,9.05231,0.00000,9.05231,-0.70276482,-0.00094712,-0.18747,NaN,-0.18747,NaN,NaN,0.01956,9.05231,9.05231,0.00000,37.92998445,113.69098050,76.27520,76.27520,NaN,NaN,299.98239,NaN,14.073662,NaN,NaN,9.05231,9.318176,13.184408,11.411269,0.491150
H,-1.640509,-7.856965,-5.131434,19,8.99642,0.00000,8.99642,-0.67925747,-0.00094712,-0.18638,NaN,-0.18638,NaN,NaN,0.01968,8.99642,8.99642,0.00000,37.37640267,108.72236739,72.16429,72.16429,NaN,NaN,271.67445,NaN,13.526536,NaN,NaN,8.99642,9.319832,13.162526,11.393251,0.481875
