Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.146233,-1.390632,-1.395145,1,0.26141,0.00000,0.26141,-0.55889925,-0.01010891,-0.14255,NaN,-0.14255,NaN,NaN,0.01900,0.26141,0.26141,0.00000,45.65358449,126.55168732,68.67889,68.67889,NaN,NaN,233.64049,NaN,11.050772,NaN,NaN,0.26141,10.908053,14.354447,11.712676,0.337870
O,-3.430611,-1.14544,-1.124909,2,10.38203,0.00000,10.38203,-0.84850907,-0.00247925,-0.26443,NaN,-0.26443,NaN,NaN,0.04820,10.38203,10.38203,0.00000,11.16762320,127.38757715,49.31308,49.31308,NaN,NaN,590.99879,NaN,20.228881,NaN,NaN,10.38203,9.996529,15.321477,12.516099,0.894398
C,-4.747043,-0.146928,0.590388,3,4.35348,0.00000,4.35348,-3.78202280,-0.10998511,-1.81740,NaN,-1.81740,NaN,NaN,0.86313,4.35348,4.35348,0.00000,73.96918079,118.66086402,99.23400,99.23400,NaN,NaN,81.24337,NaN,7.281491,NaN,NaN,4.35348,10.092913,15.316285,13.010404,0.683076
C,-7.442335,-0.480894,0.726719,4,5.71681,0.00000,5.71681,-1.96360672,-0.05200581,-0.49296,NaN,-0.49296,NaN,NaN,0.09721,5.71681,5.71681,0.00000,65.75979586,112.38953339,79.38080,79.38080,NaN,NaN,63.58392,NaN,6.432479,NaN,NaN,5.71681,10.510960,15.147153,11.613360,0.937093
H,-3.844427,1.063092,1.994137,5,10.64877,0.00000,10.64877,-3.21741731,-0.00962406,-0.43089,NaN,-0.43089,NaN,NaN,0.26768,10.64877,10.64877,0.00000,61.41677679,138.97817594,105.50018,105.50018,NaN,NaN,278.25355,NaN,13.546034,NaN,NaN,10.64877,9.368111,15.461582,12.615756,1.347950
C,-8.764829,-2.041396,-0.989274,6,4.71409,0.00000,4.71409,-1.78050645,-0.03782205,-0.93783,NaN,-0.93783,NaN,NaN,0.19963,4.71409,4.71409,0.00000,56.84205756,96.01262989,68.11291,68.11291,NaN,NaN,32.72565,NaN,4.008986,NaN,NaN,4.71409,10.166411,14.878721,11.020412,0.662441
C,-8.755485,0.814517,2.653999,7,4.73913,0.00000,4.73913,-1.83116117,-0.02922764,-0.94005,NaN,-0.94005,NaN,NaN,0.21358,4.73913,4.73913,0.00000,65.61681475,105.44924318,78.46690,78.46690,NaN,NaN,41.61092,NaN,5.240511,NaN,NaN,4.73913,10.247331,14.909241,11.097512,0.670488
C,-11.366115,-2.296095,-0.759386,8,4.72035,0.00000,4.72035,-1.21928553,-0.00833932,-0.65674,NaN,-0.65674,NaN,NaN,0.11012,4.72035,4.72035,0.00000,56.84205756,96.01262989,64.84377,64.84377,NaN,NaN,30.38349,NaN,3.775518,NaN,NaN,4.72035,10.018447,14.909241,10.822331,0.625594
H,-7.728993,-3.024441,-2.460992,9,9.13878,0.00000,9.13878,-1.68674129,-0.00014762,-0.34496,NaN,-0.34496,NaN,NaN,0.14830,9.13878,9.13878,0.00000,36.61841045,102.96904688,77.32487,77.32487,NaN,NaN,103.43689,NaN,8.125287,NaN,NaN,9.13878,10.774824,15.321477,12.220049,0.668824
C,-11.362453,0.552769,2.86512,10,4.75521,0.00000,4.75521,-1.08295760,-0.00579032,-0.60927,NaN,-0.60927,NaN,NaN,0.08181,4.75521,4.75521,0.00000,62.76884919,95.75576699,70.28749,70.28749,NaN,NaN,25.92432,NaN,3.888055,NaN,NaN,4.75521,10.014664,14.828797,10.826080,0.622354
H,-7.710742,2.006615,3.96053,11,8.78440,0.00000,8.78440,-1.73900028,-0.00078938,-0.37210,NaN,-0.37210,NaN,NaN,0.15782,8.78440,8.78440,0.00000,80.56667203,135.51275325,104.89228,104.89228,NaN,NaN,204.78122,NaN,12.331399,NaN,NaN,8.78440,10.889778,15.208122,12.320337,0.602973
C,-12.662102,-1.002791,1.162327,12,4.77531,0.00000,4.77531,-1.37568466,-0.00471838,-0.82280,NaN,-0.82280,NaN,NaN,0.13570,4.77531,4.77531,0.00000,60.82579115,95.92867333,69.79142,69.79142,NaN,NaN,25.91087,NaN,3.881362,NaN,NaN,4.77531,10.274559,14.909241,11.021733,0.603514
H,-12.401307,-3.494633,-2.063821,13,8.93736,0.00000,8.93736,-1.20172882,-0.00006267,-0.26955,NaN,-0.26955,NaN,NaN,0.08322,8.93736,8.93736,0.00000,64.93527164,110.73018964,81.96230,81.96230,NaN,NaN,145.52437,NaN,9.835016,NaN,NaN,8.93736,10.559203,14.590047,12.041648,0.619138
H,-12.384571,1.543271,4.342557,14,8.90609,0.00000,8.90609,-1.05303660,-0.00006452,-0.24150,NaN,-0.24150,NaN,NaN,0.06519,8.90609,8.90609,0.00000,72.45098414,119.76341775,90.58130,90.58130,NaN,NaN,156.73490,NaN,10.314660,NaN,NaN,8.90609,10.612347,14.699319,12.081063,0.619957
H,-14.697691,-1.212779,1.33011,15,8.86204,0.00000,8.86204,-1.28924389,-0.00014006,-0.29077,NaN,-0.29077,NaN,NaN,0.09897,8.86204,8.86204,0.00000,72.60796695,115.56667624,87.28912,87.28912,NaN,NaN,134.96483,NaN,9.506888,NaN,NaN,8.86204,10.881616,14.602915,12.145652,0.574772
C,-2.915876,-3.294906,5.294075,16,3.59251,0.00000,3.59251,-0.94284893,-0.04308092,-0.51779,NaN,-0.51779,NaN,NaN,0.05647,3.59251,3.59251,0.00000,38.64377664,77.94173988,59.68280,59.68280,NaN,NaN,151.09132,NaN,11.372281,NaN,NaN,3.59251,8.811106,11.675804,9.620674,0.277193
C,-1.2273,-3.45608,3.4808,17,9.84588,0.00000,9.84588,-0.94672007,-0.00597729,-0.40757,NaN,-0.40757,NaN,NaN,0.03452,9.84588,9.84588,0.00000,31.73133662,108.78104926,63.88731,63.88731,NaN,NaN,179.68746,NaN,10.450182,NaN,NaN,9.84588,9.069834,13.904198,10.505941,0.792434
H,-4.673013,-4.363533,5.204712,18,9.01239,0.00000,9.01239,-0.82516147,-0.00480949,-0.29741,NaN,-0.29741,NaN,NaN,0.02503,9.01239,9.01239,0.00000,47.22923563,114.31826751,79.77447,79.77447,NaN,NaN,235.61490,NaN,12.423160,NaN,NaN,9.01239,9.412038,13.322811,11.562278,0.474727
H,-2.596962,-2.125411,6.957975,19,8.98132,0.00000,8.98132,-0.84497685,-0.00370696,-0.30485,NaN,-0.30485,NaN,NaN,0.02767,8.98132,8.98132,0.00000,53.33933505,122.44452990,86.14127,86.14127,NaN,NaN,261.90964,NaN,13.332100,NaN,NaN,8.98132,9.595423,13.331864,11.585863,0.458575
C,0.316038,-3.533204,1.566863,20,4.41216,0.00000,4.41216,-0.95544757,-0.00597729,-0.38195,NaN,-0.38195,NaN,NaN,0.06459,4.41216,4.41216,0.00000,30.54072973,118.66177036,56.80986,56.80986,NaN,NaN,400.03837,NaN,15.927776,NaN,NaN,4.41216,8.982203,13.870677,9.998654,0.867181
H,1.72916,-5.029408,1.511433,21,11.32441,0.00000,11.32441,-1.72600652,-0.02259770,-0.27100,NaN,-0.27100,NaN,NaN,0.03022,11.32441,11.32441,0.00000,30.57821645,124.94966966,83.00440,83.00440,NaN,NaN,447.93268,NaN,17.828266,NaN,NaN,11.32441,9.663939,14.479751,11.697985,0.552915
Cl,-0.141289,1.294927,-4.630851,22,22.10843,0.00000,22.10843,-0.43283574,-0.00602237,-0.10300,NaN,-0.10300,NaN,NaN,0.01043,22.10843,21.92662,0.18181,-0.58067786,95.15150874,29.36179,29.60757,-0.27969,326.98767,326.95901,0.02867,14.796353,0.000088,0.028663,22.10843,8.889505,12.149772,9.533461,0.292196
Cl,-0.189795,-4.703625,-3.942874,23,23.06396,0.00000,23.06396,-0.38552337,-0.00427619,-0.08272,NaN,-0.08272,NaN,NaN,0.00846,23.06396,19.92120,3.14276,-6.80442323,73.95025202,11.85228,14.22673,-3.19882,112.58785,108.70023,3.88762,8.511749,0.033337,3.753384,23.06396,8.683210,11.750939,9.264831,0.295281
O,0.4897,1.49045,0.976193,24,8.83608,0.00000,8.83608,-1.63544059,-0.01722874,-0.23607,NaN,-0.23607,NaN,NaN,0.02520,8.83608,8.83608,0.00000,45.31239285,134.47941815,76.28736,76.28736,NaN,NaN,390.92575,NaN,16.507384,NaN,NaN,8.83608,10.628413,16.115168,12.161564,1.420175
O,3.722033,-1.164175,-1.862461,25,10.36071,0.00000,10.36071,-1.56772384,-0.00810461,-0.21115,NaN,-0.21115,NaN,NaN,0.02391,10.36071,10.36071,0.00000,12.96057641,125.48649102,50.48433,50.48433,NaN,NaN,719.95278,NaN,22.631682,NaN,NaN,10.36071,10.094083,16.055966,12.032564,1.295542
