Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-1.183445,-3.770459,0.533899,1,0.63915,0.00000,0.63915,-0.10063710,-0.00655130,-0.03266,NaN,-0.03266,NaN,NaN,0.00025,0.63915,0.63915,0.00000,39.08486586,89.45054263,57.46637,57.46637,NaN,NaN,76.99888,NaN,6.944683,NaN,NaN,0.63915,10.738920,13.380346,11.223106,0.105295
O,-3.426973,-0.867021,-0.522795,2,9.40879,0.00000,9.40879,-1.10232642,-0.01134963,-0.36422,NaN,-0.36422,NaN,NaN,0.09203,9.40879,9.40879,0.00000,48.96378259,119.05991350,76.95809,76.95809,NaN,NaN,236.08117,NaN,13.147367,NaN,NaN,9.40879,10.655832,15.460740,12.854625,0.781531
C,-5.777263,-1.021161,-0.787436,3,4.45242,0.00000,4.45242,-4.04997431,-0.10582637,-2.08130,NaN,-2.08130,NaN,NaN,1.23614,4.45242,4.45242,0.00000,80.32693882,120.57115054,106.91973,106.91973,NaN,NaN,54.93704,NaN,5.889904,NaN,NaN,4.45242,12.070934,15.460740,13.486031,0.282586
C,-7.322247,1.11187,-1.458549,4,5.72891,0.00000,5.72891,-2.04402340,-0.00842560,-0.44287,NaN,-0.44287,NaN,NaN,0.12367,5.72891,5.72891,0.00000,75.66082054,113.98551896,89.68802,89.68802,NaN,NaN,70.43493,NaN,6.838313,NaN,NaN,5.72891,10.657671,15.240711,11.795919,0.985702
H,-6.711888,-2.843688,-0.479845,5,11.98470,0.00000,11.98470,-3.50629831,-0.00280681,-0.42602,NaN,-0.42602,NaN,NaN,0.40031,11.98470,11.98470,0.00000,31.69894974,119.80356826,90.53072,90.53072,NaN,NaN,352.86630,NaN,15.115904,NaN,NaN,11.98470,9.159901,15.331092,12.417779,1.584954
C,-6.265657,3.491702,-2.060452,6,4.71033,0.00000,4.71033,-1.88145592,-0.03504650,-0.96340,NaN,-0.96340,NaN,NaN,0.23173,4.71033,4.71033,0.00000,75.60330665,111.25390207,91.29560,91.29560,NaN,NaN,61.85905,NaN,6.441018,NaN,NaN,4.71033,10.350000,15.053472,11.209464,0.639599
C,-9.96904,0.774826,-1.483031,7,4.74463,0.00000,4.74463,-1.94368451,-0.03601360,-0.98056,NaN,-0.98056,NaN,NaN,0.25020,4.74463,4.74463,0.00000,69.61955806,110.51810698,81.76615,81.76615,NaN,NaN,36.93977,NaN,4.390372,NaN,NaN,4.74463,10.417037,15.061841,11.244703,0.637497
C,-7.845631,5.497504,-2.650908,8,4.73775,0.00000,4.73775,-1.32319618,-0.00348812,-0.68033,NaN,-0.68033,NaN,NaN,0.13859,4.73775,4.73775,0.00000,75.44169992,110.27279873,86.43974,86.43974,NaN,NaN,43.80141,NaN,5.271118,NaN,NaN,4.73775,10.183262,15.057816,11.012648,0.649731
H,-4.229046,3.715228,-2.083166,9,9.20058,0.00000,9.20058,-1.78703832,-0.00283324,-0.37397,NaN,-0.37397,NaN,NaN,0.16003,9.20058,9.20058,0.00000,75.31018323,150.28495654,114.43375,114.43375,NaN,NaN,232.44747,NaN,12.318162,NaN,NaN,9.20058,11.011378,15.460740,12.465593,0.619115
C,-11.540268,2.801137,-2.067566,10,4.71769,0.00000,4.71769,-1.06756606,-0.00332013,-0.59130,NaN,-0.59130,NaN,NaN,0.08662,4.71769,4.71769,0.00000,69.38576269,110.51810698,77.21623,77.21623,NaN,NaN,32.87076,NaN,3.865138,NaN,NaN,4.71769,10.148133,15.061841,10.966099,0.644896
