Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.647074,-2.057112,1.734383,1,0.40579,0.00000,0.40579,-0.29125150,-0.01074130,-0.08735,NaN,-0.08735,NaN,NaN,0.00306,0.40579,0.40579,0.00000,40.60230063,92.51342250,58.00547,58.00547,NaN,NaN,76.90543,NaN,6.304858,NaN,NaN,0.40579,10.715378,12.885332,11.378765,0.160818
O,4.022592,-2.929015,0.683777,2,10.11542,0.00000,10.11542,-0.89812504,-0.00456927,-0.28023,NaN,-0.28023,NaN,NaN,0.05291,10.11542,10.11542,0.00000,10.45336240,92.78675061,45.42275,45.42275,NaN,NaN,452.11787,NaN,18.072526,NaN,NaN,10.11542,9.944346,15.303165,12.497652,0.829838
C,4.879989,-3.088264,-1.518537,3,4.47925,0.00000,4.47925,-3.96759374,-0.15387242,-1.99689,NaN,-1.99689,NaN,NaN,1.08907,4.47925,4.47925,0.00000,69.76482269,113.26304040,96.82299,96.82299,NaN,NaN,90.70017,NaN,7.875464,NaN,NaN,4.47925,11.815200,15.263339,13.319551,0.305349
C,7.515821,-3.520615,-2.017961,4,5.68940,0.00000,5.68940,-1.98021172,-0.04751630,-0.49591,NaN,-0.49591,NaN,NaN,0.12309,5.68940,5.68940,0.00000,62.64527075,109.27410170,81.16088,81.16088,NaN,NaN,100.48605,NaN,8.583156,NaN,NaN,5.68940,10.544664,15.189320,11.671083,0.936833
H,3.59236,-2.892579,-3.127621,5,10.41393,0.00000,10.41393,-3.33472657,-0.00498272,-0.47656,NaN,-0.47656,NaN,NaN,0.40445,10.41393,10.41393,0.00000,31.42943366,123.95824715,92.24308,92.24308,NaN,NaN,436.01359,NaN,16.418116,NaN,NaN,10.41393,8.881716,15.237391,12.573905,1.693251
C,9.303713,-3.707042,-0.041309,6,4.78079,0.00000,4.78079,-1.80841261,-0.05043984,-0.94247,NaN,-0.94247,NaN,NaN,0.21129,4.78079,4.78079,0.00000,57.09641832,103.60239713,72.54718,72.54718,NaN,NaN,63.77376,NaN,6.821794,NaN,NaN,4.78079,10.233538,14.898720,11.090361,0.649682
C,8.293409,-3.710617,-4.562591,7,4.75982,0.00000,4.75982,-1.89878330,-0.03689333,-0.95475,NaN,-0.95475,NaN,NaN,0.22937,4.75982,4.75982,0.00000,62.39080781,105.11368239,80.25075,80.25075,NaN,NaN,76.47000,NaN,7.549370,NaN,NaN,4.75982,10.328075,14.944000,11.161450,0.659075
C,11.833656,-4.076277,-0.624806,8,4.73594,0.00000,4.73594,-1.23138125,-0.00827845,-0.65327,NaN,-0.65327,NaN,NaN,0.11558,4.73594,4.73594,0.00000,57.09641832,103.60239713,69.99357,69.99357,NaN,NaN,49.24259,NaN,5.442211,NaN,NaN,4.73594,10.064902,14.944000,10.874854,0.629765
H,8.670043,-3.537856,1.901151,9,9.11371,0.00000,9.11371,-1.71911390,-0.00090573,-0.35681,NaN,-0.35681,NaN,NaN,0.14763,9.11371,9.11371,0.00000,36.37883758,107.57466661,80.09372,80.09372,NaN,NaN,125.62962,NaN,8.830784,NaN,NaN,9.11371,10.865807,15.303165,12.232352,0.642012
C,10.833977,-4.085677,-5.127418,10,4.70461,0.00000,4.70461,-1.03563598,-0.01256865,-0.58328,NaN,-0.58328,NaN,NaN,0.07884,4.70461,4.70461,0.00000,62.16020131,103.52727231,73.29269,73.29269,NaN,NaN,46.27922,NaN,5.516361,NaN,NaN,4.70461,10.050919,14.944000,10.858267,0.616890
H,6.897385,-3.558885,-6.061295,11,8.76111,0.00000,8.76111,-1.83975445,-0.00016753,-0.36798,NaN,-0.36798,NaN,NaN,0.16596,8.76111,8.76111,0.00000,76.77504712,128.81209740,100.46136,100.46136,NaN,NaN,168.65735,NaN,10.927837,NaN,NaN,8.76111,10.826498,15.233525,12.346471,0.608515
C,12.596801,-4.266282,-3.161168,12,4.78218,0.00000,4.78218,-1.28215664,-0.00546056,-0.79704,NaN,-0.79704,NaN,NaN,0.11964,4.78218,4.78218,0.00000,61.58872730,103.60239713,74.37267,74.37267,NaN,NaN,40.27094,NaN,4.869420,NaN,NaN,4.78218,10.339871,14.944000,11.081762,0.585675
H,13.226375,-4.21856,0.875113,13,8.90376,0.00000,8.90376,-1.20038648,-0.00012540,-0.26772,NaN,-0.26772,NaN,NaN,0.08351,8.90376,8.90376,0.00000,66.57223978,115.43182596,86.68268,86.68268,NaN,NaN,146.55981,NaN,9.796448,NaN,NaN,8.90376,10.636160,14.625477,12.086654,0.613529
H,11.44729,-4.237588,-7.079061,14,8.93776,0.00000,8.93776,-1.01233405,-0.00009040,-0.22685,NaN,-0.22685,NaN,NaN,0.05850,8.93776,8.93776,0.00000,71.25133523,120.27141347,91.45604,91.45604,NaN,NaN,149.37965,NaN,9.883248,NaN,NaN,8.93776,10.633569,14.724150,12.115203,0.623034
H,14.581233,-4.556135,-3.601567,15,8.86044,0.00000,8.86044,-1.21310493,-0.00003936,-0.26985,NaN,-0.26985,NaN,NaN,0.08477,8.86044,8.86044,0.00000,74.22379507,118.90992235,90.80338,90.80338,NaN,NaN,131.51464,NaN,9.312323,NaN,NaN,8.86044,10.917308,14.641540,12.199919,0.574723
C,6.821121,1.652981,4.471561,16,3.86504,0.00000,3.86504,-0.51866488,-0.02074289,-0.24429,NaN,-0.24429,NaN,NaN,0.02363,3.86504,3.86504,0.00000,23.97066848,63.04784789,39.73556,39.73556,NaN,NaN,80.93090,NaN,7.414368,NaN,NaN,3.86504,8.371301,11.389933,9.123787,0.305772
C,4.418367,1.112323,4.198482,17,10.34567,0.00000,10.34567,-0.59645353,-0.01462219,-0.13645,NaN,-0.13645,NaN,NaN,0.00975,10.34567,10.34567,0.00000,12.30509768,73.40488896,46.39502,46.39502,NaN,NaN,168.31506,NaN,10.948563,NaN,NaN,10.34567,8.649040,12.783104,10.123869,0.569902
H,7.721376,3.102048,3.32037,18,9.07972,0.00000,9.07972,-0.47795627,-0.00132686,-0.11926,NaN,-0.11926,NaN,NaN,0.00880,9.07972,9.07972,0.00000,39.86365201,114.54927634,75.10099,75.10099,NaN,NaN,318.62463,NaN,14.820979,NaN,NaN,9.07972,9.113380,13.061616,11.276195,0.505464
H,7.985467,0.669655,5.855745,19,8.98420,0.00000,8.98420,-0.48671473,-0.00131871,-0.10312,NaN,-0.10312,NaN,NaN,0.01041,8.98420,8.98420,0.00000,31.68563321,100.33349701,64.55409,64.55409,NaN,NaN,267.66083,NaN,13.443257,NaN,NaN,8.98420,9.198482,13.029259,11.272193,0.493274
