Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.371216,-3.937802,1.250872,1,0.44067,0.00000,0.44067,-0.17970025,-0.02222139,-0.08525,NaN,-0.08525,NaN,NaN,0.00122,0.44067,0.44067,0.00000,36.36918328,73.45875256,56.81905,56.81905,NaN,NaN,85.03742,NaN,7.751789,NaN,NaN,0.44067,10.588806,12.030050,11.269493,0.071713
O,-2.709234,-2.2557,-0.009912,2,8.61918,0.00000,8.61918,-1.52108934,-0.01737718,-0.36391,NaN,-0.36391,NaN,NaN,0.08333,8.61918,8.61918,0.00000,42.38861652,111.63585547,72.62798,72.62798,NaN,NaN,242.01554,NaN,13.052495,NaN,NaN,8.61918,10.399469,15.309600,12.721288,0.791737
C,-4.86982,-3.204928,-0.236775,3,4.32519,0.00000,4.32519,-4.23508378,-0.14395475,-1.99599,NaN,-1.99599,NaN,NaN,1.06746,4.32519,4.32519,0.00000,65.73190882,122.10360330,101.49595,101.49595,NaN,NaN,123.75090,NaN,9.252520,NaN,NaN,4.32519,9.916217,15.309600,12.991154,0.727765
C,-6.928065,-1.84137,-1.385555,4,5.70323,0.00000,5.70323,-2.09236364,-0.07871312,-0.59214,NaN,-0.59214,NaN,NaN,0.08752,5.70323,5.70323,0.00000,74.38217175,109.38387473,87.44202,87.44202,NaN,NaN,71.97146,NaN,6.994351,NaN,NaN,5.70323,10.547703,15.173126,11.665866,0.948824
H,-5.240116,-5.084584,0.547476,5,11.11591,0.00000,11.11591,-3.74601970,-0.00135350,-0.47279,NaN,-0.47279,NaN,NaN,0.41907,11.11591,11.11591,0.00000,23.47584873,119.28416490,87.83687,87.83687,NaN,NaN,477.91675,NaN,17.445414,NaN,NaN,11.11591,8.764618,15.313535,12.201864,1.818746
C,-6.580089,0.578851,-2.458211,6,4.72705,0.00000,4.72705,-1.83479340,-0.04805412,-0.98397,NaN,-0.98397,NaN,NaN,0.20545,4.72705,4.72705,0.00000,72.02976633,108.07951847,86.42087,86.42087,NaN,NaN,48.03071,NaN,5.590584,NaN,NaN,4.72705,10.264897,14.989952,11.109514,0.658500
C,-9.348067,-2.958644,-1.35322,7,4.74583,0.00000,4.74583,-1.89140563,-0.04247368,-0.99053,NaN,-0.99053,NaN,NaN,0.21574,4.74583,4.74583,0.00000,69.18660465,108.07951847,81.83334,81.83334,NaN,NaN,36.85487,NaN,4.505381,NaN,NaN,4.74583,10.320861,14.989952,11.149853,0.664986
C,-8.635943,1.859661,-3.46119,8,4.74446,0.00000,4.74446,-1.34200125,-0.01502599,-0.73849,NaN,-0.73849,NaN,NaN,0.12910,4.74446,4.74446,0.00000,72.02976633,108.07951847,82.63118,82.63118,NaN,NaN,36.85369,NaN,4.786783,NaN,NaN,4.74446,10.097892,14.887225,10.906981,0.623649
H,-4.705979,1.406782,-2.491126,9,9.23153,0.00000,9.23153,-1.72528325,-0.00910226,-0.39293,NaN,-0.39293,NaN,NaN,0.15779,9.23153,9.23153,0.00000,63.79934022,139.95983107,106.27503,106.27503,NaN,NaN,206.50891,NaN,11.558833,NaN,NaN,9.23153,10.865256,15.309600,12.334338,0.581054
C,-11.401063,-1.660873,-2.364047,10,4.71512,0.00000,4.71512,-1.22649437,-0.01650137,-0.69820,NaN,-0.69820,NaN,NaN,0.10151,4.71512,4.71512,0.00000,68.92271302,107.50290542,76.71192,76.71192,NaN,NaN,29.64249,NaN,3.803478,NaN,NaN,4.71512,10.068735,14.989952,10.879405,0.631703
H,-9.588784,-4.823127,-0.526415,11,8.78320,0.00000,8.78320,-1.74051573,-0.00044700,-0.37865,NaN,-0.37865,NaN,NaN,0.16902,8.78320,8.78320,0.00000,82.18380310,126.91657863,100.26780,100.26780,NaN,NaN,143.76753,NaN,10.261991,NaN,NaN,8.78320,10.944686,15.306608,12.346813,0.610750
C,-11.04407,0.743494,-3.410527,12,4.75113,0.00000,4.75113,-1.67544188,-0.01108022,-0.94649,NaN,-0.94649,NaN,NaN,0.19765,4.75113,4.75113,0.00000,69.92985256,107.50290542,81.65697,81.65697,NaN,NaN,31.85754,NaN,4.320302,NaN,NaN,4.75113,10.336535,14.875902,11.069564,0.581342
H,-8.385393,3.723223,-4.281721,13,8.89973,0.00000,8.89973,-1.31977969,-0.00036023,-0.30792,NaN,-0.30792,NaN,NaN,0.10254,8.89973,8.89973,0.00000,83.54408666,136.27058666,105.28158,105.28158,NaN,NaN,178.03225,NaN,10.973434,NaN,NaN,8.89973,10.704259,14.707058,12.139324,0.608062
