Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.601838,-1.993457,-1.100633,1,0.23903,0.00000,0.23903,-0.24164158,-0.03985180,-0.13674,NaN,-0.13674,NaN,NaN,0.00129,0.23903,0.23903,0.00000,49.87619921,83.93425723,69.50677,69.50677,NaN,NaN,36.29042,NaN,4.873047,NaN,NaN,0.23903,10.778555,12.991459,11.556339,0.111166
O,-3.710256,-2.892957,0.460131,2,9.83560,0.00000,9.83560,-0.86687145,-0.00204778,-0.29045,NaN,-0.29045,NaN,NaN,0.05267,9.83560,9.83560,0.00000,13.26497533,91.26249681,46.14911,46.14911,NaN,NaN,395.44974,NaN,17.375360,NaN,NaN,9.83560,9.807309,15.293032,12.479968,0.865342
C,-5.735587,-3.477642,-0.640842,3,4.32778,0.00000,4.32778,-4.13416580,-0.11382189,-1.89274,NaN,-1.89274,NaN,NaN,0.98865,4.32778,4.32778,0.00000,52.94810781,110.67520419,89.48488,89.48488,NaN,NaN,121.59437,NaN,9.226123,NaN,NaN,4.32778,9.598901,15.293032,12.889270,0.852189
C,-7.892725,-4.427517,0.716718,4,5.69115,0.00000,5.69115,-2.05294758,-0.04876297,-0.57220,NaN,-0.57220,NaN,NaN,0.08439,5.69115,5.69115,0.00000,61.32180510,100.82640390,76.35529,76.35529,NaN,NaN,72.52959,NaN,7.010292,NaN,NaN,5.69115,10.506729,15.139780,11.590005,0.946938
H,-5.911587,-3.173481,-2.676958,5,11.00456,0.00000,11.00456,-3.61984634,-0.00192653,-0.44646,NaN,-0.44646,NaN,NaN,0.36199,11.00456,11.00456,0.00000,27.04567858,117.10880947,84.91936,84.91936,NaN,NaN,420.27320,NaN,16.387253,NaN,NaN,11.00456,8.828292,15.234101,12.170425,1.834557
C,-7.830959,-4.833477,3.355398,6,4.73925,0.00000,4.73925,-1.80780628,-0.04782356,-0.96757,NaN,-0.96757,NaN,NaN,0.19864,4.73925,4.73925,0.00000,56.31831408,97.75457643,71.43009,71.43009,NaN,NaN,56.20909,NaN,6.501936,NaN,NaN,4.73925,10.166896,14.866224,11.022909,0.652462
C,-10.116687,-4.92416,-0.668867,7,4.80151,0.00000,4.80151,-1.83641407,-0.05329280,-0.96157,NaN,-0.96157,NaN,NaN,0.20773,4.80151,4.80151,0.00000,60.24700583,97.83234077,73.82748,73.82748,NaN,NaN,39.16387,NaN,4.881156,NaN,NaN,4.80151,10.241723,14.867375,11.097122,0.670397
C,-9.975789,-5.727229,4.573784,8,4.73391,0.00000,4.73391,-1.29167278,-0.01373374,-0.71016,NaN,-0.71016,NaN,NaN,0.11885,4.73391,4.73391,0.00000,56.31831408,97.75457643,67.81980,67.81980,NaN,NaN,36.89377,NaN,4.580840,NaN,NaN,4.73391,10.016183,14.866224,10.821755,0.619370
H,-6.105885,-4.443557,4.393271,9,9.15807,0.00000,9.15807,-1.74951212,-0.00012108,-0.36223,NaN,-0.36223,NaN,NaN,0.15735,9.15807,9.15807,0.00000,37.50257016,108.93935561,81.35318,81.35318,NaN,NaN,129.89635,NaN,8.887353,NaN,NaN,9.15807,10.715659,15.293032,12.215748,0.649588
C,-12.257523,-5.817456,0.569267,10,4.67951,0.00000,4.67951,-1.17926314,-0.01269417,-0.67510,NaN,-0.67510,NaN,NaN,0.09406,4.67951,4.67951,0.00000,59.69428363,97.75457643,68.01437,68.01437,NaN,NaN,28.74423,NaN,3.865893,NaN,NaN,4.67951,10.003451,14.866224,10.806591,0.613269
H,-10.133263,-4.607513,-2.698158,11,8.76352,0.00000,8.76352,-1.75957799,-0.00013893,-0.36929,NaN,-0.36929,NaN,NaN,0.15963,8.76352,8.76352,0.00000,74.59338612,123.31226626,95.16155,95.16155,NaN,NaN,162.31988,NaN,10.872790,NaN,NaN,8.76352,10.788167,15.234101,12.298537,0.608918
C,-12.18404,-6.218248,3.184576,12,4.74219,0.00000,4.74219,-1.61315708,-0.01009541,-0.91620,NaN,-0.91620,NaN,NaN,0.18456,4.74219,4.74219,0.00000,59.64707130,96.60453306,70.25739,70.25739,NaN,NaN,29.00171,NaN,4.091836,NaN,NaN,4.74219,10.271004,14.831577,11.005563,0.580394
H,-9.949072,-6.049869,6.599935,13,8.93121,0.00000,8.93121,-1.24497999,-0.00027716,-0.29416,NaN,-0.29416,NaN,NaN,0.09611,8.93121,8.93121,0.00000,66.00938950,114.98499633,85.83506,85.83506,NaN,NaN,149.38857,NaN,9.878941,NaN,NaN,8.93121,10.614781,14.590942,12.052739,0.614117
H,-13.974075,-6.204967,-0.485121,14,8.92907,0.00000,8.92907,-1.16104271,-0.00014557,-0.27421,NaN,-0.27421,NaN,NaN,0.08105,8.92907,8.92907,0.00000,68.46223898,115.79974030,86.92384,86.92384,NaN,NaN,149.77695,NaN,9.928323,NaN,NaN,8.92907,10.554644,14.672336,12.064383,0.617393
H,-13.854249,-6.919106,4.151704,15,8.87115,0.00000,8.87115,-1.55449779,-0.00021197,-0.34068,NaN,-0.34068,NaN,NaN,0.13499,8.87115,8.87115,0.00000,71.84070601,116.06776152,87.74544,87.74544,NaN,NaN,134.90746,NaN,9.461827,NaN,NaN,8.87115,10.825428,14.589800,12.146570,0.571546
C,-3.951672,-8.37736,-3.504272,16,3.75709,0.00000,3.75709,-1.17756513,-0.00929213,-0.48961,NaN,-0.48961,NaN,NaN,0.06181,3.75709,3.75709,0.00000,21.32849321,63.67746123,39.67204,39.67204,NaN,NaN,113.40714,NaN,9.094736,NaN,NaN,3.75709,8.599197,11.467738,9.333821,0.281984
C,-2.2207,-6.594587,-3.551438,17,9.17505,0.00000,9.17505,-0.73584872,-0.00479164,-0.23193,NaN,-0.23193,NaN,NaN,0.02728,9.17505,9.17505,0.00000,14.45621877,78.56495528,40.74968,40.74968,NaN,NaN,127.77430,NaN,8.603045,NaN,NaN,9.17505,8.834251,13.184693,10.153819,0.680280
