Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.902567,3.071929,-1.543356,1,0.60645,0.00000,0.60645,-0.07810349,-0.00650807,-0.02219,NaN,-0.02219,NaN,NaN,0.00021,0.60645,0.60645,0.00000,37.85284353,74.46689118,55.71802,55.71802,NaN,NaN,62.45289,NaN,6.389748,NaN,NaN,0.60645,10.619590,11.698622,11.049083,0.040505
O,-2.080252,2.524761,0.767193,2,9.34890,0.00000,9.34890,-1.00106986,-0.00260626,-0.33004,NaN,-0.33004,NaN,NaN,0.07509,9.34890,9.34890,0.00000,45.96458715,115.36051970,75.08176,75.08176,NaN,NaN,253.24414,NaN,13.734320,NaN,NaN,9.34890,10.286241,15.347947,12.777993,0.798718
C,-3.746476,4.126593,1.270729,3,4.47565,0.00000,4.47565,-4.04817889,-0.08772995,-2.06615,NaN,-2.06615,NaN,NaN,1.25147,4.47565,4.47565,0.00000,79.22729346,126.32286206,109.29824,109.29824,NaN,NaN,77.90242,NaN,7.039644,NaN,NaN,4.47565,11.987027,15.347947,13.462375,0.265428
C,-5.873418,3.560788,2.872187,4,5.66499,0.00000,5.66499,-1.98573349,-0.01433002,-0.44926,NaN,-0.44926,NaN,NaN,0.12819,5.66499,5.66499,0.00000,76.47103487,114.11929009,92.48187,92.48187,NaN,NaN,81.07329,NaN,7.443352,NaN,NaN,5.66499,10.636699,15.127364,11.755688,0.928198
H,-3.611964,6.027429,0.45714,5,12.14260,0.00000,12.14260,-3.42781933,-0.00163041,-0.41060,NaN,-0.41060,NaN,NaN,0.40287,12.14260,12.14260,0.00000,31.04946985,122.42083130,93.09268,93.09268,NaN,NaN,369.24016,NaN,15.429725,NaN,NaN,12.14260,9.003959,15.355071,12.397202,1.660777
C,-6.088301,1.223819,4.148264,6,4.74095,0.00000,4.74095,-1.85923983,-0.02834034,-0.95127,NaN,-0.95127,NaN,NaN,0.22482,4.74095,4.74095,0.00000,74.00405834,114.11929009,91.48771,91.48771,NaN,NaN,74.58831,NaN,7.492401,NaN,NaN,4.74095,10.356264,15.029405,11.237225,0.631718
C,-7.784923,5.404617,3.11637,7,4.75488,0.00000,4.75488,-1.92381896,-0.03782620,-0.96455,NaN,-0.96455,NaN,NaN,0.24720,4.75488,4.75488,0.00000,70.81647936,113.91021955,85.64528,85.64528,NaN,NaN,49.55949,NaN,5.554015,NaN,NaN,4.75488,10.413632,15.038507,11.245072,0.674032
C,-8.198325,0.746117,5.627816,8,4.72050,0.00000,4.72050,-1.34877165,-0.00202649,-0.69643,NaN,-0.69643,NaN,NaN,0.13861,4.72050,4.72050,0.00000,73.83781961,114.11929009,84.99304,84.99304,NaN,NaN,40.57164,NaN,5.081626,NaN,NaN,4.72050,10.179621,15.028196,10.995871,0.580068
H,-4.592505,-0.165313,3.963443,9,9.20722,0.00000,9.20722,-1.79463633,-0.00388867,-0.37563,NaN,-0.37563,NaN,NaN,0.16588,9.20722,9.20722,0.00000,68.99357283,144.71522686,109.87521,109.87521,NaN,NaN,208.77566,NaN,11.446179,NaN,NaN,9.20722,10.977978,15.353224,12.412627,0.604804
C,-9.904969,4.900942,4.589994,10,4.71671,0.00000,4.71671,-1.08968890,-0.00826072,-0.59862,NaN,-0.59862,NaN,NaN,0.08763,4.71671,4.71671,0.00000,70.75917492,113.91021955,80.29835,80.29835,NaN,NaN,38.49287,NaN,4.439719,NaN,NaN,4.71671,10.140218,15.029405,10.956858,0.628426
