Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.370239,-1.703029,0.986152,1,0.25347,0.00000,0.25347,-0.68656243,-0.00550717,-0.19187,NaN,-0.19187,NaN,NaN,0.03967,0.25347,0.25347,0.00000,40.27645909,87.10486525,64.90454,64.90454,NaN,NaN,72.30345,NaN,6.417795,NaN,NaN,0.25347,10.813383,12.924555,11.506685,0.139903
O,2.806587,-3.026175,-0.148272,2,10.16326,0.00000,10.16326,-0.80859048,-0.00360351,-0.25358,NaN,-0.25358,NaN,NaN,0.04127,10.16326,10.16326,0.00000,6.94190905,99.32917101,43.95862,43.95862,NaN,NaN,554.27065,NaN,20.475503,NaN,NaN,10.16326,9.906153,15.304169,12.436491,0.942428
C,4.876057,-1.892502,-0.428571,3,4.32305,0.00000,4.32305,-3.56667899,-0.10572176,-1.70327,NaN,-1.70327,NaN,NaN,0.78028,4.32305,4.32305,0.00000,64.03844309,120.53616308,96.16523,96.16523,NaN,NaN,125.40412,NaN,9.136257,NaN,NaN,4.32305,9.675172,15.249787,12.984828,0.730632
C,7.20713,-3.214058,-0.903179,4,5.65668,0.00000,5.65668,-1.90381953,-0.01927220,-0.42876,NaN,-0.42876,NaN,NaN,0.10693,5.65668,5.65668,0.00000,62.14614010,111.54878532,76.89539,76.89539,NaN,NaN,74.63574,NaN,6.844411,NaN,NaN,5.65668,10.503306,15.195383,11.598618,0.949723
H,4.931112,0.167124,-0.374442,5,10.99491,0.00000,10.99491,-2.88674667,-0.02070947,-0.51808,NaN,-0.51808,NaN,NaN,0.16875,10.99491,10.99491,0.00000,68.65480705,133.02774487,110.36219,110.36219,NaN,NaN,149.07193,NaN,9.419259,NaN,NaN,10.99491,9.667183,15.289838,12.664060,1.280217
C,7.311564,-5.878456,-1.032197,6,4.73618,0.00000,4.73618,-1.74378806,-0.05317219,-0.90570,NaN,-0.90570,NaN,NaN,0.19963,4.73618,4.73618,0.00000,54.83913260,95.35892683,65.77526,65.77526,NaN,NaN,33.18654,NaN,4.010411,NaN,NaN,4.73618,10.160214,14.894718,11.009038,0.650899
C,9.418673,-1.764311,-1.251329,7,4.77890,0.00000,4.77890,-1.81310028,-0.02980319,-0.90621,NaN,-0.90621,NaN,NaN,0.21693,4.77890,4.77890,0.00000,64.70150241,105.64505185,78.25626,78.25626,NaN,NaN,46.41788,NaN,5.631467,NaN,NaN,4.77890,10.231470,14.894718,11.094512,0.682425
C,9.607065,-7.059027,-1.504963,8,4.73389,0.00000,4.73389,-1.18299567,-0.00570856,-0.62282,NaN,-0.62282,NaN,NaN,0.10816,4.73389,4.73389,0.00000,54.79186613,95.35892683,63.55888,63.55888,NaN,NaN,33.42937,NaN,3.965003,NaN,NaN,4.73389,10.005314,14.894718,10.817271,0.652068
H,5.59494,-6.966417,-0.758644,9,9.12876,0.00000,9.12876,-1.66426271,-0.00025641,-0.33501,NaN,-0.33501,NaN,NaN,0.14020,9.12876,9.12876,0.00000,33.18876075,100.49647788,74.45905,74.45905,NaN,NaN,108.75088,NaN,8.328778,NaN,NaN,9.12876,10.756427,15.304169,12.195515,0.656958
C,11.708838,-2.96331,-1.726083,10,4.70068,0.00000,4.70068,-1.01787577,-0.00713706,-0.56253,NaN,-0.56253,NaN,NaN,0.07779,4.70068,4.70068,0.00000,62.07775998,94.59135558,70.53280,70.53280,NaN,NaN,27.46340,NaN,4.110052,NaN,NaN,4.70068,10.003411,14.783764,10.810778,0.607823
