Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.055688,-1.910394,1.931449,1,0.31374,0.00000,0.31374,-0.89933237,-0.00778258,-0.32023,NaN,-0.32023,NaN,NaN,0.06903,0.31374,0.31374,0.00000,44.68706659,88.82378508,69.67086,69.67086,NaN,NaN,98.74178,NaN,8.535208,NaN,NaN,0.31374,10.985009,12.728710,11.623360,0.083330
O,3.173967,-3.658274,1.230474,2,10.45961,0.00000,10.45961,-0.84640331,-0.00372554,-0.29832,NaN,-0.29832,NaN,NaN,0.05009,10.45961,10.45961,0.00000,10.34841161,99.20995560,48.09302,48.09302,NaN,NaN,555.12935,NaN,20.410791,NaN,NaN,10.45961,10.006096,15.415714,12.609062,0.873798
C,3.949516,-4.292526,-0.926506,3,4.45343,0.00000,4.45343,-3.96173707,-0.13377908,-2.04909,NaN,-2.04909,NaN,NaN,1.11364,4.45343,4.45343,0.00000,75.40409844,115.87716695,98.76675,98.76675,NaN,NaN,86.33027,NaN,8.007267,NaN,NaN,4.45343,11.806637,15.374376,13.386798,0.357693
C,6.271109,-5.638213,-1.306576,4,5.68583,0.00000,5.68583,-1.87813573,-0.02537872,-0.43575,NaN,-0.43575,NaN,NaN,0.11206,5.68583,5.68583,0.00000,58.46265580,105.95214211,72.92257,72.92257,NaN,NaN,79.15426,NaN,7.244618,NaN,NaN,5.68583,10.547822,15.322355,11.670493,0.962040
H,2.80427,-3.824346,-2.587952,5,9.69881,0.00000,9.69881,-3.44779186,-0.00709539,-0.59414,NaN,-0.59414,NaN,NaN,0.44388,9.69881,9.69881,0.00000,62.69476183,136.17884211,107.41783,107.41783,NaN,NaN,203.43968,NaN,10.535797,NaN,NaN,9.69881,9.495343,15.325446,12.773533,1.462595
C,7.861278,-6.315108,0.732314,6,4.75481,0.00000,4.75481,-1.82372209,-0.04223350,-0.93722,NaN,-0.93722,NaN,NaN,0.21671,4.75481,4.75481,0.00000,53.68054351,92.04727063,64.39755,64.39755,NaN,NaN,33.23993,NaN,4.089776,NaN,NaN,4.75481,10.207678,14.962096,11.076278,0.679593
C,6.940114,-6.282079,-3.809062,7,4.73851,0.00000,4.73851,-1.88361771,-0.03153260,-0.94446,NaN,-0.94446,NaN,NaN,0.23007,4.73851,4.73851,0.00000,59.76742971,99.64858910,72.72764,72.72764,NaN,NaN,44.56649,NaN,5.373273,NaN,NaN,4.73851,10.302143,14.962096,11.155392,0.691850
C,10.083016,-7.621016,0.25301,8,4.71180,0.00000,4.71180,-1.20916150,-0.00345409,-0.64072,NaN,-0.64072,NaN,NaN,0.11477,4.71180,4.71180,0.00000,53.68054351,92.04727063,62.38183,62.38183,NaN,NaN,29.53667,NaN,3.905512,NaN,NaN,4.71180,10.048907,14.854625,10.847798,0.605876
H,7.324008,-5.799432,2.64278,9,9.10623,0.00000,9.10623,-1.71450455,-0.00017887,-0.34723,NaN,-0.34723,NaN,NaN,0.14568,9.10623,9.10623,0.00000,40.30391709,103.21119833,76.22874,76.22874,NaN,NaN,112.67750,NaN,8.551666,NaN,NaN,9.10623,10.805321,15.415714,12.261669,0.684175
C,9.171336,-7.59253,-4.269001,10,4.71449,0.00000,4.71449,-1.02202712,-0.00761624,-0.56834,NaN,-0.56834,NaN,NaN,0.07894,4.71449,4.71449,0.00000,59.35335040,92.21155640,66.43114,66.43114,NaN,NaN,26.44174,NaN,3.994844,NaN,NaN,4.71449,10.036020,14.857914,10.842808,0.608335
H,5.702334,-5.745264,-5.35754,11,8.78985,0.00000,8.78985,-1.77674009,-0.00017399,-0.36238,NaN,-0.36238,NaN,NaN,0.16186,8.78985,8.78985,0.00000,75.60499703,130.85636162,99.81854,99.81854,NaN,NaN,212.43538,NaN,12.551873,NaN,NaN,8.78985,10.904275,15.255220,12.348509,0.604813
