Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.330093,-1.348367,1.588942,1,0.46273,0.00000,0.46273,-0.32094098,-0.00717959,-0.07342,NaN,-0.07342,NaN,NaN,0.00627,0.46273,0.46273,0.00000,48.22718127,104.87815020,75.58411,75.58411,NaN,NaN,185.51237,NaN,11.352818,NaN,NaN,0.46273,10.872720,13.397728,11.744174,0.311084
O,4.68133,-0.834992,0.394994,2,10.15398,0.00000,10.15398,-0.75201401,-0.00175306,-0.23536,NaN,-0.23536,NaN,NaN,0.04113,10.15398,10.15398,0.00000,22.15263097,104.87815020,50.35587,50.35587,NaN,NaN,355.16542,NaN,15.878033,NaN,NaN,10.15398,10.028723,15.311669,12.598689,0.842949
C,6.590743,-2.226702,0.696547,3,4.56317,0.00000,4.56317,-3.72001294,-0.11116769,-1.77166,NaN,-1.77166,NaN,NaN,0.88428,4.56317,4.56317,0.00000,69.83972166,99.72647357,87.80974,87.80974,NaN,NaN,29.51339,NaN,4.451267,NaN,NaN,4.56317,11.654377,15.311669,13.035399,0.524935
C,8.911837,-1.823516,-0.658564,4,5.71776,0.00000,5.71776,-2.02635897,-0.00246137,-0.40405,NaN,-0.40405,NaN,NaN,0.10584,5.71776,5.71776,0.00000,56.11901838,94.07404064,69.56685,69.56685,NaN,NaN,55.46483,NaN,6.114920,NaN,NaN,5.71776,10.455283,15.215157,11.569688,0.957205
H,6.510966,-3.771143,2.06812,5,10.27722,0.00000,10.27722,-3.02544016,-0.00040724,-0.40275,NaN,-0.40275,NaN,NaN,0.31657,10.27722,10.27722,0.00000,22.56303545,109.66147275,79.86807,79.86807,NaN,NaN,413.13439,NaN,15.595290,NaN,NaN,10.27722,9.043676,15.153078,12.206875,2.003187
C,9.199393,0.15505,-2.429405,6,4.72582,0.00000,4.72582,-1.72631987,-0.03718818,-0.88598,NaN,-0.88598,NaN,NaN,0.19296,4.72582,4.72582,0.00000,49.80329554,89.42315789,62.47982,62.47982,NaN,NaN,37.00800,NaN,4.733408,NaN,NaN,4.72582,10.118354,14.864781,10.974217,0.660708
C,10.93593,-3.490746,-0.163709,7,4.73789,0.00000,4.73789,-1.80904705,-0.03383604,-0.89472,NaN,-0.89472,NaN,NaN,0.21063,4.73789,4.73789,0.00000,53.49558786,89.42315789,66.60095,66.60095,NaN,NaN,36.46771,NaN,4.710905,NaN,NaN,4.73789,10.201018,14.864781,11.049925,0.674276
C,11.487966,0.441442,-3.680175,8,4.73827,0.00000,4.73827,-1.14359331,-0.00501782,-0.60212,NaN,-0.60212,NaN,NaN,0.10228,4.73827,4.73827,0.00000,49.80329554,89.42315789,59.84615,59.84615,NaN,NaN,31.09060,NaN,4.120453,NaN,NaN,4.73827,9.962650,14.864781,10.781302,0.636383
H,7.637194,1.436301,-2.775365,9,9.34719,0.00000,9.34719,-1.61074393,-0.00099926,-0.37922,NaN,-0.37922,NaN,NaN,0.12552,9.34719,9.34719,0.00000,33.52327781,99.05038875,73.16272,73.16272,NaN,NaN,117.53697,NaN,8.353737,NaN,NaN,9.34719,10.637370,15.298861,12.162624,0.699371
C,13.22012,-3.188988,-1.428998,10,4.73379,0.00000,4.73379,-0.96714237,-0.00602556,-0.53433,NaN,-0.53433,NaN,NaN,0.07084,4.73379,4.73379,0.00000,53.30204263,89.24237499,61.26511,61.26511,NaN,NaN,27.79796,NaN,3.925403,NaN,NaN,4.73379,9.957551,14.833802,10.778200,0.641958
