Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.835809,0.452901,2.654241,1,0.56814,0.00000,0.56814,-0.39110319,-0.00549408,-0.14665,NaN,-0.14665,NaN,NaN,0.01061,0.56814,0.56814,0.00000,42.31493384,105.98117859,67.30631,67.30631,NaN,NaN,245.29226,NaN,13.226672,NaN,NaN,0.56814,10.678799,13.143795,11.380943,0.271963
O,1.654436,2.172408,0.60975,2,9.43321,0.00000,9.43321,-0.86028644,-0.00453331,-0.28586,NaN,-0.28586,NaN,NaN,0.04792,9.43321,9.43321,0.00000,53.57579144,115.64297766,71.99882,71.99882,NaN,NaN,166.57561,NaN,10.661854,NaN,NaN,9.43321,11.153353,15.324773,12.787873,0.807364
C,2.529844,4.365173,0.921644,3,4.20330,0.00000,4.20330,-3.97378592,-0.10674847,-1.73893,NaN,-1.73893,NaN,NaN,0.92233,4.20330,4.20330,0.00000,66.92907872,116.86491590,98.77914,98.77914,NaN,NaN,95.50845,NaN,7.929686,NaN,NaN,4.20330,9.674711,15.324773,12.927842,1.035572
C,4.798455,5.226387,-0.315108,4,5.69695,0.00000,5.69695,-1.99406341,-0.05909740,-0.54225,NaN,-0.54225,NaN,NaN,0.08621,5.69695,5.69695,0.00000,74.89554453,106.65812234,85.11640,85.11640,NaN,NaN,51.96924,NaN,5.945450,NaN,NaN,5.69695,10.539225,15.253034,11.634908,0.929238
H,1.488178,5.70424,2.101198,5,10.36307,0.00000,10.36307,-3.38287495,-0.00453582,-0.45382,NaN,-0.45382,NaN,NaN,0.35018,10.36307,10.36307,0.00000,29.30802250,117.53618879,87.63465,87.63465,NaN,NaN,453.38999,NaN,16.812115,NaN,NaN,10.36307,8.996288,15.245059,12.176411,2.103747
C,6.297639,3.608653,-1.813627,6,4.75305,0.00000,4.75305,-1.79910347,-0.03940552,-0.94822,NaN,-0.94822,NaN,NaN,0.20454,4.75305,4.75305,0.00000,74.40039564,104.76936480,85.20708,85.20708,NaN,NaN,30.38071,NaN,4.621949,NaN,NaN,4.75305,10.220061,14.963827,11.098043,0.688773
C,5.500721,7.777215,0.01398,7,4.73682,0.00000,4.73682,-1.86776117,-0.04286342,-0.96821,NaN,-0.96821,NaN,NaN,0.21489,4.73682,4.73682,0.00000,67.71079319,104.76936480,79.09676,79.09676,NaN,NaN,32.99542,NaN,4.206956,NaN,NaN,4.73682,10.271206,14.963827,11.123607,0.661575
C,8.464941,4.538451,-2.960617,8,4.69947,0.00000,4.69947,-1.30573034,-0.00881476,-0.70717,NaN,-0.70717,NaN,NaN,0.12405,4.69947,4.69947,0.00000,73.57982334,104.76936480,81.42046,81.42046,NaN,NaN,28.40609,NaN,4.369752,NaN,NaN,4.69947,10.094852,14.963827,10.883682,0.610630
H,5.743855,1.652223,-2.040796,9,10.90068,0.00000,10.90068,-1.72423869,-0.01955897,-0.46493,NaN,-0.46493,NaN,NaN,0.15558,10.90068,10.90068,0.00000,68.91701721,140.73242510,108.97797,108.97797,NaN,NaN,185.28397,NaN,11.457100,NaN,NaN,10.90068,10.864823,15.324773,12.397953,0.561188
C,7.671288,8.699507,-1.150231,10,4.73918,0.00000,4.73918,-1.15363319,-0.01318313,-0.65360,NaN,-0.65360,NaN,NaN,0.09008,4.73918,4.73918,0.00000,67.70669292,104.70548500,74.23345,74.23345,NaN,NaN,28.06396,NaN,3.655647,NaN,NaN,4.73918,10.050451,14.952048,10.859317,0.629950
H,4.337749,9.002243,1.182216,11,8.77317,0.00000,8.77317,-1.75752121,-0.00048787,-0.37364,NaN,-0.37364,NaN,NaN,0.16351,8.77317,8.77317,0.00000,79.10087976,124.68432775,97.64608,97.64608,NaN,NaN,148.63150,NaN,10.426809,NaN,NaN,8.77317,10.849971,15.245059,12.319173,0.607849
C,9.150766,7.081439,-2.632283,12,4.73547,0.00000,4.73547,-1.50075450,-0.00881476,-0.87606,NaN,-0.87606,NaN,NaN,0.15986,4.73547,4.73547,0.00000,69.22680000,104.76936480,79.33434,79.33434,NaN,NaN,27.43046,NaN,4.018663,NaN,NaN,4.73547,10.298580,14.963827,11.039282,0.586311
H,9.631947,3.302718,-4.109527,13,8.97031,0.00000,8.97031,-1.27447110,-0.00079553,-0.31050,NaN,-0.31050,NaN,NaN,0.09154,8.97031,8.97031,0.00000,85.61162479,139.02470537,106.12931,106.12931,NaN,NaN,197.22102,NaN,11.616379,NaN,NaN,8.97031,10.661969,14.652911,12.146355,0.598213
H,8.217941,10.661585,-0.905723,14,8.92890,0.00000,8.92890,-1.13873615,-0.00044400,-0.26358,NaN,-0.26358,NaN,NaN,0.07580,8.92890,8.92890,0.00000,75.02739947,119.94138552,91.57215,91.57215,NaN,NaN,142.55737,NaN,9.663661,NaN,NaN,8.92890,10.631294,14.707497,12.096182,0.617193
H,10.849165,7.798854,-3.535776,15,8.88052,0.00000,8.88052,-1.42529383,-0.00024545,-0.31755,NaN,-0.31755,NaN,NaN,0.11637,8.88052,8.88052,0.00000,81.26687300,125.11586364,97.15904,97.15904,NaN,NaN,135.91953,NaN,9.616336,NaN,NaN,8.88052,10.878126,14.652911,12.194012,0.577140
C,5.009617,3.601945,6.122469,16,3.60721,0.00000,3.60721,-1.17988845,-0.02774410,-0.53765,NaN,-0.53765,NaN,NaN,0.06238,3.60721,3.60721,0.00000,24.70453663,73.14652125,49.02978,49.02978,NaN,NaN,209.28865,NaN,13.143371,NaN,NaN,3.60721,8.787744,11.886056,9.593613,0.280971
C,3.287252,1.828813,5.866609,17,9.88379,0.00000,9.88379,-0.75628069,-0.01816388,-0.31867,NaN,-0.31867,NaN,NaN,0.02420,9.88379,9.88379,0.00000,13.72925069,96.91869508,47.49366,47.49366,NaN,NaN,225.77932,NaN,11.808570,NaN,NaN,9.88379,8.953236,13.643902,10.351722,0.702791
H,4.638486,5.306997,7.215277,18,8.99132,0.00000,8.99132,-0.86506646,-0.00191174,-0.24811,NaN,-0.24811,NaN,NaN,0.02890,8.99132,8.99132,0.00000,35.14189620,103.92030151,68.81324,68.81324,NaN,NaN,255.53098,NaN,12.959561,NaN,NaN,8.99132,9.521410,13.217208,11.481265,0.457085
H,6.883617,3.389594,5.297033,19,8.99317,0.00000,8.99317,-0.79814978,-0.00210424,-0.24468,NaN,-0.24468,NaN,NaN,0.02443,8.99317,8.99317,0.00000,38.85773939,113.91731583,76.40975,76.40975,NaN,NaN,290.66910,NaN,13.915264,NaN,NaN,8.99317,9.586581,13.206871,11.495534,0.458264
C,1.53698,0.171173,5.409702,20,4.90121,0.00000,4.90121,-0.46167756,-0.01708417,-0.21974,NaN,-0.21974,NaN,NaN,0.01570,4.90121,4.90121,0.00000,13.10282736,100.01397677,36.97924,36.97924,NaN,NaN,214.07727,NaN,11.473809,NaN,NaN,4.90121,8.852929,13.428651,10.004638,0.603346
H,1.308437,-1.478527,6.61726,21,9.86788,0.00000,9.86788,-0.67379564,-0.02344343,-0.17817,NaN,-0.17817,NaN,NaN,0.00742,9.86788,9.86788,0.00000,21.17229668,91.26230820,54.03791,54.03791,NaN,NaN,258.60587,NaN,13.191451,NaN,NaN,9.86788,9.296058,13.668333,11.342864,0.340521
Cl,-3.703432,-2.104486,4.395138,22,21.97260,0.00000,21.97260,-0.41129035,-0.00358218,-0.09600,NaN,-0.09600,NaN,NaN,0.00952,21.97260,21.97260,0.00000,2.42259300,92.71305504,26.91776,26.91776,NaN,NaN,224.50205,NaN,12.222048,NaN,NaN,21.97260,8.828143,12.141704,9.444812,0.272458
Cl,-2.645643,3.959696,4.038314,23,20.70256,0.00000,20.70256,-0.35999141,-0.00040994,-0.07967,NaN,-0.07967,NaN,NaN,0.00782,20.70256,20.70256,0.00000,1.00712340,83.87801579,20.51457,20.51457,NaN,NaN,151.37141,NaN,9.466381,NaN,NaN,20.70256,8.766130,11.734058,9.443987,0.261740
