Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.172277,1.85412,1.612942,1,0.43150,0.00000,0.43150,-0.14037147,-0.00314976,-0.03511,NaN,-0.03511,NaN,NaN,0.00156,0.43150,0.43150,0.00000,42.85421138,100.38465921,71.91697,71.91697,NaN,NaN,169.91828,NaN,10.867703,NaN,NaN,0.43150,10.747878,13.206869,11.602001,0.259806
O,-2.466539,4.090792,0.583287,2,9.92854,0.00000,9.92854,-0.79071751,-0.00112991,-0.23127,NaN,-0.23127,NaN,NaN,0.04156,9.92854,9.92854,0.00000,22.19146073,100.38465921,50.25677,50.25677,NaN,NaN,333.56691,NaN,15.363878,NaN,NaN,9.92854,9.967156,15.202960,12.485072,0.852399
C,-2.732931,6.411321,1.017619,3,4.73758,0.00000,4.73758,-3.65366444,-0.07396938,-1.61190,NaN,-1.61190,NaN,NaN,0.82614,4.73758,4.73758,0.00000,57.24780962,103.23975734,87.47916,87.47916,NaN,NaN,58.90912,NaN,5.779547,NaN,NaN,4.73758,9.641436,15.202960,12.745722,0.965543
C,-4.494865,7.948067,-0.381356,4,5.73444,0.00000,5.73444,-1.94692947,-0.00254235,-0.40818,NaN,-0.40818,NaN,NaN,0.10907,5.73444,5.73444,0.00000,64.31397077,96.50555729,74.45976,74.45976,NaN,NaN,42.85887,NaN,5.414021,NaN,NaN,5.73444,10.449316,15.108823,11.554048,0.938772
H,-1.649264,7.290828,2.544065,5,10.21510,0.00000,10.21510,-3.24321360,-0.00222518,-0.41090,NaN,-0.41090,NaN,NaN,0.32568,10.21510,10.21510,0.00000,21.50610109,109.91272312,79.99073,79.99073,NaN,NaN,447.85765,NaN,16.332136,NaN,NaN,10.21510,8.889133,15.174661,12.157275,2.098881
C,-5.814769,7.00207,-2.499134,6,4.71640,0.00000,4.71640,-1.69602951,-0.03428776,-0.86879,NaN,-0.86879,NaN,NaN,0.19051,4.71640,4.71640,0.00000,61.68446424,94.20775708,72.90984,72.90984,NaN,NaN,27.93256,NaN,4.271579,NaN,NaN,4.71640,10.123882,14.873539,10.989790,0.661150
C,-4.857832,10.467019,0.41069,7,4.72379,0.00000,4.72379,-1.76088297,-0.03512460,-0.88430,NaN,-0.88430,NaN,NaN,0.19927,4.72379,4.72379,0.00000,58.46691710,94.20775708,70.13269,70.13269,NaN,NaN,31.83980,NaN,4.245297,NaN,NaN,4.72379,10.197396,14.873539,11.029550,0.657540
C,-7.479853,8.565225,-3.790734,8,4.76778,0.00000,4.76778,-1.15467414,-0.00476219,-0.60201,NaN,-0.60201,NaN,NaN,0.10332,4.76778,4.76778,0.00000,61.55511677,93.98475043,69.12372,69.12372,NaN,NaN,26.86578,NaN,4.068590,NaN,NaN,4.76778,9.996940,14.873539,10.805737,0.623068
H,-5.485557,5.070114,-3.101513,9,9.20755,0.00000,9.20755,-1.63394243,-0.00095507,-0.34161,NaN,-0.34161,NaN,NaN,0.13461,9.20755,9.20755,0.00000,45.20062768,117.93764426,88.85312,88.85312,NaN,NaN,151.89442,NaN,9.897580,NaN,NaN,9.20755,10.710615,15.227941,12.226562,0.631484
C,-6.541028,12.017375,-0.886854,10,4.71599,0.00000,4.71599,-0.97461962,-0.00359211,-0.53891,NaN,-0.53891,NaN,NaN,0.06982,4.71599,4.71599,0.00000,58.39042776,94.20775708,65.40824,65.40824,NaN,NaN,26.15145,NaN,3.699217,NaN,NaN,4.71599,9.970326,14.858499,10.780272,0.623610
