Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.618594,-3.167786,1.534705,1,0.38497,0.00000,0.38497,-0.43553132,-0.01138914,-0.20666,NaN,-0.20666,NaN,NaN,0.01640,0.38497,0.38497,0.00000,38.09064037,96.69241394,58.48126,58.48126,NaN,NaN,260.74928,NaN,13.091723,NaN,NaN,0.38497,10.600791,12.833276,11.216103,0.271312
O,-2.311277,-2.327451,-0.591265,2,9.28759,0.00000,9.28759,-0.86509734,-0.00905058,-0.31711,NaN,-0.31711,NaN,NaN,0.05054,9.28759,9.28759,0.00000,47.22802135,111.22251227,72.21450,72.21450,NaN,NaN,150.64545,NaN,9.994983,NaN,NaN,9.28759,10.904508,15.267761,12.741078,0.712311
C,-3.773995,-3.761713,-1.791661,3,4.52353,0.00000,4.52353,-3.90485378,-0.12170471,-1.81788,NaN,-1.81788,NaN,NaN,0.95487,4.52353,4.52353,0.00000,66.96194086,114.11331144,99.32485,99.32485,NaN,NaN,61.73557,NaN,5.985784,NaN,NaN,4.52353,9.705632,15.267761,12.954907,0.736604
C,-6.040942,-2.848008,-3.0007,4,5.57738,0.00000,5.57738,-2.14753781,-0.04392948,-0.53636,NaN,-0.53636,NaN,NaN,0.09989,5.57738,5.57738,0.00000,72.81105819,106.35097840,85.37593,85.37593,NaN,NaN,56.50105,NaN,6.173934,NaN,NaN,5.57738,10.522305,15.148949,11.630979,0.929139
H,-3.294235,-5.761667,-1.991537,5,10.54327,0.00000,10.54327,-3.35208152,-0.00337078,-0.44401,NaN,-0.44401,NaN,NaN,0.33961,10.54327,10.54327,0.00000,25.57317061,115.40841302,84.15870,84.15870,NaN,NaN,481.99499,NaN,17.515405,NaN,NaN,10.54327,8.878907,15.243450,12.050156,2.181860
C,-6.67003,-0.256173,-3.047312,6,4.56770,0.00000,4.56770,-1.76432837,-0.03864132,-0.93510,NaN,-0.93510,NaN,NaN,0.19523,4.56770,4.56770,0.00000,71.57110522,103.96006100,83.83330,83.83330,NaN,NaN,33.99920,NaN,4.751477,NaN,NaN,4.56770,10.239408,14.894138,11.087015,0.652432
C,-7.638058,-4.629978,-4.176032,7,4.72068,0.00000,4.72068,-1.87237800,-0.04392948,-0.96393,NaN,-0.96393,NaN,NaN,0.21683,4.72068,4.72068,0.00000,66.72588464,103.84429545,78.63262,78.63262,NaN,NaN,32.74690,NaN,4.243524,NaN,NaN,4.72068,10.266152,14.894138,11.113007,0.655025
C,-8.876382,0.529343,-4.226839,8,4.75053,0.00000,4.75053,-1.30005575,-0.00744030,-0.69867,NaN,-0.69867,NaN,NaN,0.12334,4.75053,4.75053,0.00000,71.28978240,103.96006100,79.55233,79.55233,NaN,NaN,28.68634,NaN,4.297248,NaN,NaN,4.75053,10.079592,14.894138,10.894418,0.643780
H,-5.41381,1.100045,-2.171369,9,10.56121,0.00000,10.56121,-1.68743309,-0.00766071,-0.46255,NaN,-0.46255,NaN,NaN,0.14649,10.56121,10.56121,0.00000,67.23500032,136.20279067,105.58357,105.58357,NaN,NaN,159.22534,NaN,10.224192,NaN,NaN,10.56121,10.878615,15.258375,12.300382,0.573743
C,-9.85234,-3.830768,-5.349543,10,4.75591,0.00000,4.75591,-1.13103892,-0.00839831,-0.64650,NaN,-0.64650,NaN,NaN,0.08726,4.75591,4.75591,0.00000,66.36820076,103.63068125,73.68011,73.68011,NaN,NaN,26.91584,NaN,3.621721,NaN,NaN,4.75591,10.040541,14.848157,10.847377,0.607619
H,-7.131008,-6.619828,-4.138474,11,8.81256,0.00000,8.81256,-1.77419657,-0.00061003,-0.37604,NaN,-0.37604,NaN,NaN,0.16161,8.81256,8.81256,0.00000,78.95691675,124.22462587,97.18206,97.18206,NaN,NaN,145.46953,NaN,10.270309,NaN,NaN,8.81256,10.909092,15.243450,12.324351,0.621481
C,-10.470852,-1.256995,-5.37084,12,4.72432,0.00000,4.72432,-1.48582965,-0.00557754,-0.87367,NaN,-0.87367,NaN,NaN,0.15608,4.72432,4.72432,0.00000,68.03505677,103.63068125,78.37163,78.37163,NaN,NaN,26.43742,NaN,3.963651,NaN,NaN,4.72432,10.296345,14.894138,11.037862,0.572940
H,-9.364725,2.521904,-4.266112,13,8.92831,0.00000,8.92831,-1.26657505,-0.00079898,-0.29421,NaN,-0.29421,NaN,NaN,0.09443,8.92831,8.92831,0.00000,82.23893278,133.08270362,102.10488,102.10488,NaN,NaN,174.91915,NaN,10.912416,NaN,NaN,8.92831,10.685641,14.714632,12.123409,0.613370
