Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.056485,-2.125844,1.654491,1,0.49567,0.00000,0.49567,-0.37121606,-0.00885925,-0.16195,NaN,-0.16195,NaN,NaN,0.00957,0.49567,0.49567,0.00000,39.93530382,98.63981641,60.37297,60.37297,NaN,NaN,117.95707,NaN,8.318630,NaN,NaN,0.49567,10.707675,12.968919,11.296840,0.157912
O,-1.925707,-1.747383,-0.47284,2,9.34560,0.00000,9.34560,-0.86294486,-0.00687846,-0.31502,NaN,-0.31502,NaN,NaN,0.05051,9.34560,9.34560,0.00000,50.22567329,113.19868020,72.05214,72.05214,NaN,NaN,149.22443,NaN,9.726203,NaN,NaN,9.34560,10.814114,15.331724,12.754954,0.737924
C,-3.458989,-3.458505,-1.099365,3,3.99025,0.00000,3.99025,-3.90740647,-0.09527292,-1.72201,NaN,-1.72201,NaN,NaN,0.88066,3.99025,3.99025,0.00000,68.47046902,114.13420793,97.84755,97.84755,NaN,NaN,78.13375,NaN,7.189145,NaN,NaN,3.99025,9.712794,15.331724,12.897417,1.072640
C,-5.859774,-2.936693,-2.279692,4,5.68175,0.00000,5.68175,-2.14967568,-0.05756423,-0.51137,NaN,-0.51137,NaN,NaN,0.09192,5.68175,5.68175,0.00000,72.95383548,107.62064973,84.50428,84.50428,NaN,NaN,52.41939,NaN,5.865498,NaN,NaN,5.68175,10.517845,15.207451,11.613319,0.920508
H,-2.917331,-5.435642,-0.843213,5,10.35789,0.00000,10.35789,-3.36541355,-0.00463464,-0.40563,NaN,-0.40563,NaN,NaN,0.29283,10.35789,10.35789,0.00000,24.91235767,116.17739458,85.58917,85.58917,NaN,NaN,483.72152,NaN,17.331102,NaN,NaN,10.35789,8.888786,15.204864,12.144702,2.076297
C,-6.681764,-0.456337,-2.806408,6,4.69470,0.00000,4.69470,-1.78463963,-0.03672828,-0.93213,NaN,-0.93213,NaN,NaN,0.19946,4.69470,4.69470,0.00000,72.68119998,104.96633343,84.85508,84.85508,NaN,NaN,32.86659,NaN,4.778931,NaN,NaN,4.69470,10.224488,14.911711,11.081270,0.671285
C,-7.397112,-5.017058,-2.928034,7,4.76237,0.00000,4.76237,-1.87036487,-0.03672828,-0.95145,NaN,-0.95145,NaN,NaN,0.21586,4.76237,4.76237,0.00000,66.09034581,104.55705840,78.56041,78.56041,NaN,NaN,35.28228,NaN,4.361192,NaN,NaN,4.76237,10.246881,14.877874,11.115417,0.686900
C,-9.013202,-0.070712,-3.944881,8,4.74231,0.00000,4.74231,-1.27598919,-0.01014921,-0.68243,NaN,-0.68243,NaN,NaN,0.12049,4.74231,4.74231,0.00000,71.94134106,104.96633343,80.96195,80.96195,NaN,NaN,30.47340,NaN,4.458652,NaN,NaN,4.74231,10.081158,14.911711,10.884910,0.635171
H,-5.478127,1.125636,-2.324567,9,11.03120,0.00000,11.03120,-1.71444109,-0.02238730,-0.47578,NaN,-0.47578,NaN,NaN,0.14459,11.03120,11.03120,0.00000,72.77418291,139.63203920,109.72649,109.72649,NaN,NaN,177.21781,NaN,11.286319,NaN,NaN,11.03120,10.787295,15.331724,12.361459,0.578293
C,-9.731925,-4.617858,-4.069729,10,4.74042,0.00000,4.74042,-1.11135501,-0.01433799,-0.62864,NaN,-0.62864,NaN,NaN,0.08552,4.74042,4.74042,0.00000,66.09034581,104.96633343,73.90219,73.90219,NaN,NaN,29.50819,NaN,3.754288,NaN,NaN,4.74042,10.039576,14.911711,10.849816,0.639553
H,-6.74502,-6.920479,-2.516418,11,8.75798,0.00000,8.75798,-1.76629008,-0.00070627,-0.37014,NaN,-0.37014,NaN,NaN,0.16014,8.75798,8.75798,0.00000,78.09369678,124.35192480,97.26187,97.26187,NaN,NaN,148.16431,NaN,10.377792,NaN,NaN,8.75798,10.863501,15.204864,12.306424,0.596845
C,-10.539728,-2.147965,-4.573258,12,4.73429,0.00000,4.73429,-1.40207599,-0.00690643,-0.83872,NaN,-0.83872,NaN,NaN,0.13877,4.73429,4.73429,0.00000,67.86299162,104.96633343,78.96494,78.96494,NaN,NaN,27.50518,NaN,4.047278,NaN,NaN,4.73429,10.283686,14.911711,11.024428,0.570720
H,-9.656769,1.835122,-4.348961,13,8.91019,0.00000,8.91019,-1.24525064,-0.00083113,-0.29135,NaN,-0.29135,NaN,NaN,0.08897,8.91019,8.91019,0.00000,83.50400728,136.70987179,104.85586,104.85586,NaN,NaN,188.95059,NaN,11.406354,NaN,NaN,8.91019,10.702544,14.697998,12.118646,0.594312
H,-10.922696,-6.212805,-4.56644,14,8.93696,0.00000,8.93696,-1.09521684,-0.00040870,-0.25200,NaN,-0.25200,NaN,NaN,0.07010,8.93696,8.93696,0.00000,73.90742270,119.73652764,91.33638,91.33638,NaN,NaN,142.77485,NaN,9.666895,NaN,NaN,8.93696,10.551859,14.684399,12.088836,0.622159
H,-12.363635,-1.835659,-5.462828,15,8.87582,0.00000,8.87582,-1.32072575,-0.00036529,-0.29665,NaN,-0.29665,NaN,NaN,0.10141,8.87582,8.87582,0.00000,80.45288847,124.89077702,96.82270,96.82270,NaN,NaN,135.92335,NaN,9.594166,NaN,NaN,8.87582,10.895268,14.637345,12.185524,0.576571
C,-5.638809,-4.817199,4.025716,16,3.49634,0.00000,3.49634,-1.25511998,-0.07072089,-0.56025,NaN,-0.56025,NaN,NaN,0.06558,3.49634,3.49634,0.00000,26.02351037,75.32465640,51.28003,51.28003,NaN,NaN,238.68326,NaN,14.476825,NaN,NaN,3.49634,8.759391,11.814633,9.585014,0.279369
C,-3.280206,-4.097591,4.340818,17,9.47048,0.00000,9.47048,-0.76945864,-0.01066680,-0.34046,NaN,-0.34046,NaN,NaN,0.02527,9.47048,9.47048,0.00000,14.53183593,93.00291740,48.28166,48.28166,NaN,NaN,216.39351,NaN,12.005652,NaN,NaN,9.47048,8.916975,13.584218,10.345800,0.664273
H,-6.11861,-6.770103,3.586324,18,9.01294,0.00000,9.01294,-0.88355843,-0.00219210,-0.26960,NaN,-0.26960,NaN,NaN,0.03107,9.01294,9.01294,0.00000,35.49201670,109.03966767,73.61610,73.61610,NaN,NaN,271.91907,NaN,13.202793,NaN,NaN,9.01294,9.345032,13.196988,11.489342,0.451112
H,-7.191765,-3.482015,4.242265,19,9.01510,0.00000,9.01510,-0.87376817,-0.00222249,-0.26768,NaN,-0.26768,NaN,NaN,0.02849,9.01510,9.01510,0.00000,41.23944157,118.04059942,79.02320,79.02320,NaN,NaN,316.02486,NaN,14.568275,NaN,NaN,9.01510,9.465706,13.235478,11.477513,0.468950
C,-0.963949,-3.296166,4.474637,20,5.21084,0.00000,5.21084,-0.55512712,-0.01066680,-0.24885,NaN,-0.24885,NaN,NaN,0.02110,5.21084,5.21084,0.00000,13.64278863,95.67293608,37.16838,37.16838,NaN,NaN,262.88129,NaN,12.697848,NaN,NaN,5.21084,8.832951,13.285515,10.072086,0.743749
H,0.000947,-3.267684,6.294693,21,9.95543,0.00000,9.95543,-0.67218902,-0.04739740,-0.20386,NaN,-0.20386,NaN,NaN,0.01022,9.95543,9.95543,0.00000,14.32907978,88.06440806,50.46402,50.46402,NaN,NaN,255.27460,NaN,12.838495,NaN,NaN,9.95543,9.015954,12.545253,11.171496,0.375193
Cl,4.613082,-1.852534,3.91638,22,21.95161,0.00000,21.95161,-0.35296354,-0.00500692,-0.08506,NaN,-0.08506,NaN,NaN,0.00686,21.95161,21.39139,0.56022,-1.71744033,82.22232511,21.57048,22.15767,-0.85059,188.21437,187.99537,0.21900,11.170944,0.001162,0.218745,21.95161,8.773322,11.901113,9.367985,0.270169
Cl,1.858415,-5.981102,0.163112,23,20.95303,0.00000,20.95303,-0.38955986,-0.00079548,-0.08137,NaN,-0.08137,NaN,NaN,0.00932,20.95303,19.28555,1.66747,-3.21331656,75.44989472,14.88881,16.31343,-1.58791,129.54079,128.67479,0.86600,9.451336,0.006640,0.860211,20.95303,8.696318,11.614209,9.333039,0.261999
O,2.567722,-0.718999,-1.299863,24,9.32962,0.00000,9.32962,-1.39152843,-0.00534044,-0.17520,NaN,-0.17520,NaN,NaN,0.01785,9.32962,9.32962,0.00000,10.05949403,122.18362747,50.31874,50.31874,NaN,NaN,598.03175,NaN,20.697986,NaN,NaN,9.32962,9.955743,16.445505,12.108701,1.408634
O,0.380857,1.376497,2.679231,25,9.61298,0.00000,9.61298,-1.40098921,-0.03028398,-0.21692,NaN,-0.21692,NaN,NaN,0.01809,9.61298,9.61298,0.00000,14.04583061,119.00299275,47.07474,47.07474,NaN,NaN,647.16159,NaN,21.760909,NaN,NaN,9.61298,9.806794,16.142927,11.908662,1.408114
C,3.680601,3.448198,-0.618946,26,4.72583,0.00000,4.72583,-2.25777071,-0.06902051,-1.21305,NaN,-1.21305,NaN,NaN,0.33067,4.72583,4.72583,0.00000,81.59885155,149.55225638,115.89849,115.89849,NaN,NaN,221.51411,NaN,13.100771,NaN,NaN,4.72583,11.525367,16.759720,12.972080,0.976519
C,0.973415,4.105528,-0.659896,27,4.74725,0.00000,4.74725,-2.21024444,-0.10249983,-1.19339,NaN,-1.19339,NaN,NaN,0.32787,4.74725,4.74725,0.00000,89.69627029,156.74175937,121.71334,121.71334,NaN,NaN,105.57711,NaN,8.293851,NaN,NaN,4.74725,11.606749,16.718328,12.968067,0.989237
C,-3.109049,3.791817,1.257862,28,5.17959,0.00000,5.17959,-1.42336044,-0.15920829,-0.84191,NaN,-0.84191,NaN,NaN,0.08539,5.17959,5.17959,0.00000,98.95740078,156.74175937,114.39428,114.39428,NaN,NaN,105.25769,NaN,7.960616,NaN,NaN,5.17959,11.367093,16.718328,12.915233,1.612124
C,6.918297,0.381048,-1.381025,29,5.83031,0.00000,5.83031,-1.45853580,-0.13110389,-0.82112,NaN,-0.82112,NaN,NaN,0.09116,5.83031,5.83031,0.00000,51.75082796,149.22331028,93.87251,93.87251,NaN,NaN,325.67602,NaN,15.181969,NaN,NaN,5.83031,9.913936,16.695726,12.593648,1.674509
C,8.800105,2.26186,-0.817807,30,5.65450,0.00000,5.65450,-1.21621293,-0.11853845,-0.79892,NaN,-0.79892,NaN,NaN,0.05172,5.65450,5.65450,0.00000,75.85977111,145.33415728,95.54486,95.54486,NaN,NaN,121.61728,NaN,8.763650,NaN,NaN,5.65450,11.107632,16.778098,12.237025,0.916847
