Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.8038,-1.25807,1.420838,1,0.18825,0.00000,0.18825,-0.78016275,-0.04829584,-0.26761,NaN,-0.26761,NaN,NaN,0.05008,0.18825,0.18825,0.00000,50.06501722,85.83114297,69.82082,69.82082,NaN,NaN,73.80588,NaN,7.342147,NaN,NaN,0.18825,10.749250,12.696484,11.639602,0.172597
O,4.958035,-0.524786,-0.289697,2,10.12598,0.00000,10.12598,-0.90720296,-0.00400463,-0.26726,NaN,-0.26726,NaN,NaN,0.05138,10.12598,10.12598,0.00000,21.53138803,89.12265596,48.13193,48.13193,NaN,NaN,271.76564,NaN,14.232009,NaN,NaN,10.12598,9.780024,15.270912,12.446249,0.891195
C,6.741256,-2.068298,-0.568492,3,4.48379,0.00000,4.48379,-3.85760664,-0.11292204,-1.88621,NaN,-1.88621,NaN,NaN,0.97959,4.48379,4.48379,0.00000,68.27644363,104.05394747,88.28862,88.28862,NaN,NaN,49.70914,NaN,5.750055,NaN,NaN,4.48379,11.475221,15.270912,13.097767,0.402653
C,9.173898,-1.337382,-1.538572,4,5.67579,0.00000,5.67579,-1.99125644,-0.05210238,-0.47042,NaN,-0.47042,NaN,NaN,0.10187,5.67579,5.67579,0.00000,60.04966597,95.23509075,71.29965,71.29965,NaN,NaN,54.82266,NaN,6.141776,NaN,NaN,5.67579,10.488568,15.176946,11.593403,0.959126
H,6.440143,-4.058058,-0.08579,5,10.93524,0.00000,10.93524,-3.31241915,-0.00547869,-0.43592,NaN,-0.43592,NaN,NaN,0.34369,10.93524,10.93524,0.00000,27.31205945,114.23966046,82.00889,82.00889,NaN,NaN,401.05457,NaN,16.139876,NaN,NaN,10.93524,8.817091,15.146948,12.084305,1.754645
C,9.740038,1.191378,-2.183705,6,4.74134,0.00000,4.74134,-1.76922648,-0.03703487,-0.92646,NaN,-0.92646,NaN,NaN,0.20366,4.74134,4.74134,0.00000,55.40838677,91.05442272,66.86441,66.86441,NaN,NaN,30.57229,NaN,4.256544,NaN,NaN,4.74134,10.159548,14.843924,11.024057,0.678491
C,11.020599,-3.241665,-1.818043,7,4.74196,0.00000,4.74196,-1.82341420,-0.02777634,-0.92881,NaN,-0.92881,NaN,NaN,0.21388,4.74196,4.74196,0.00000,57.92584016,91.75284599,69.15702,69.15702,NaN,NaN,33.37146,NaN,4.555735,NaN,NaN,4.74196,10.246737,14.915813,11.088510,0.667920
C,12.12683,1.787564,-3.093383,8,4.72191,0.00000,4.72191,-1.22403855,-0.00320542,-0.65518,NaN,-0.65518,NaN,NaN,0.11292,4.72191,4.72191,0.00000,55.40838677,91.75284599,64.18625,64.18625,NaN,NaN,28.92978,NaN,4.077468,NaN,NaN,4.72191,10.012259,14.915813,10.821921,0.646879
H,8.303334,2.635618,-1.947998,9,9.14322,0.00000,9.14322,-1.67291011,-0.00016186,-0.34460,NaN,-0.34460,NaN,NaN,0.14588,9.14322,9.14322,0.00000,46.16392214,117.83848557,84.50168,84.50168,NaN,NaN,176.68726,NaN,10.685227,NaN,NaN,9.14322,10.799444,15.270912,12.235376,0.657783
C,13.407798,-2.626364,-2.733375,10,4.73473,0.00000,4.73473,-1.04736442,-0.00698465,-0.59324,NaN,-0.59324,NaN,NaN,0.07694,4.73473,4.73473,0.00000,57.48419794,90.55545038,63.79116,63.79116,NaN,NaN,25.03305,NaN,3.762174,NaN,NaN,4.73473,9.996235,14.860269,10.800126,0.610710
