Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.785523,3.422619,-1.104666,1,0.80291,0.00000,0.80291,-0.29797565,-0.01246337,-0.05538,NaN,-0.05538,NaN,NaN,0.00115,0.80291,0.80291,0.00000,39.70806943,99.48027620,62.83432,62.83432,NaN,NaN,181.72304,NaN,10.672954,NaN,NaN,0.80291,10.724147,13.297537,11.332491,0.161846
O,-2.273974,2.360689,0.926792,2,9.53273,0.00000,9.53273,-1.11257834,-0.01405713,-0.36706,NaN,-0.36706,NaN,NaN,0.08047,9.53273,9.53273,0.00000,44.54138352,119.97196816,77.42620,77.42620,NaN,NaN,372.09635,NaN,17.030888,NaN,NaN,9.53273,10.426354,15.403145,12.849250,0.858919
C,-4.320005,3.532728,1.122161,3,4.45729,0.00000,4.45729,-4.69045979,-0.12407318,-2.37049,NaN,-2.37049,NaN,NaN,1.58780,4.45729,4.45729,0.00000,82.06729128,131.51208807,112.06982,112.06982,NaN,NaN,105.49411,NaN,8.464330,NaN,NaN,4.45729,12.005446,15.403145,13.537690,0.276013
C,-6.343629,2.656564,2.713556,4,5.71509,0.00000,5.71509,-2.13244508,-0.04249432,-0.62322,NaN,-0.62322,NaN,NaN,0.09226,5.71509,5.71509,0.00000,77.48878950,117.84112537,94.05757,94.05757,NaN,NaN,98.36512,NaN,8.211320,NaN,NaN,5.71509,10.656419,15.172771,11.817053,0.954916
H,-4.605533,5.267744,0.023835,5,10.07411,0.00000,10.07411,-4.16843536,-0.00947823,-0.63151,NaN,-0.63151,NaN,NaN,0.66761,10.07411,10.07411,0.00000,45.68908145,126.07404475,99.33682,99.33682,NaN,NaN,292.42769,NaN,13.849832,NaN,NaN,10.07411,9.147978,15.381931,12.640394,1.645444
C,-6.04284,0.55078,4.329587,6,4.31404,0.00000,4.31404,-1.95823870,-0.03773346,-1.07207,NaN,-1.07207,NaN,NaN,0.23290,4.31404,4.31404,0.00000,75.42888780,117.84112537,93.80684,93.80684,NaN,NaN,104.82991,NaN,9.344164,NaN,NaN,4.31404,10.400919,15.085213,11.284056,0.689647
C,-8.679614,3.935723,2.590707,7,4.73782,0.00000,4.73782,-1.98397483,-0.05269270,-1.05298,NaN,-1.05298,NaN,NaN,0.23827,4.73782,4.73782,0.00000,72.19921283,117.84112537,87.06098,87.06098,NaN,NaN,50.40854,NaN,5.608785,NaN,NaN,4.73782,10.456594,15.085213,11.274649,0.626318
C,-8.064525,-0.255092,5.790232,8,4.38532,0.00000,4.38532,-1.46809741,-0.01093166,-0.81968,NaN,-0.81968,NaN,NaN,0.14867,4.38532,4.38532,0.00000,75.40402782,117.42002275,89.86299,89.86299,NaN,NaN,79.86884,NaN,7.988459,NaN,NaN,4.38532,10.225539,15.002086,11.047790,0.627026
H,-4.226726,-0.396062,4.415797,9,9.17917,0.00000,9.17917,-1.85960658,-0.00145090,-0.40353,NaN,-0.40353,NaN,NaN,0.18324,9.17917,9.17917,0.00000,67.56444799,146.87554124,112.11998,112.11998,NaN,NaN,227.01890,NaN,11.903805,NaN,NaN,9.17917,10.991309,15.403145,12.418252,0.596651
C,-10.704951,3.097533,4.044239,10,4.74703,0.00000,4.74703,-1.32095895,-0.01261148,-0.74803,NaN,-0.74803,NaN,NaN,0.11781,4.74703,4.74703,0.00000,72.15229479,117.23207550,82.23382,82.23382,NaN,NaN,43.17391,NaN,4.747060,NaN,NaN,4.74703,10.175274,15.017124,10.997807,0.629815
H,-8.881492,5.555474,1.344648,11,8.76932,0.00000,8.76932,-1.89668862,-0.00027426,-0.39716,NaN,-0.39716,NaN,NaN,0.18646,8.76932,8.76932,0.00000,85.02170380,131.92366717,104.92877,104.92877,NaN,NaN,151.19834,NaN,10.522279,NaN,NaN,8.76932,11.027791,15.381931,12.456822,0.620467
C,-10.394626,1.010799,5.64049,12,4.74079,0.00000,4.74079,-1.81343927,-0.01093166,-1.01788,NaN,-1.01788,NaN,NaN,0.23274,4.74079,4.74079,0.00000,73.55128447,117.42002275,88.20917,88.20917,NaN,NaN,49.27563,NaN,5.708846,NaN,NaN,4.74079,10.481659,15.017124,11.209184,0.564764
H,-7.853513,-1.864239,7.045574,13,8.90165,0.00000,8.90165,-1.41573514,-0.00025885,-0.33280,NaN,-0.33280,NaN,NaN,0.12123,8.90165,8.90165,0.00000,86.06596219,139.93219733,110.12893,110.12893,NaN,NaN,173.96208,NaN,10.724709,NaN,NaN,8.90165,10.750117,14.788249,12.236473,0.607396
H,-12.513309,4.06032,3.946856,14,8.88643,0.00000,8.88643,-1.29947645,-0.00012423,-0.30489,NaN,-0.30489,NaN,NaN,0.10130,8.88643,8.88643,0.00000,79.66925570,126.13964798,98.16554,98.16554,NaN,NaN,137.32657,NaN,9.431082,NaN,NaN,8.88643,10.745502,14.819369,12.205772,0.628852
H,-11.973182,0.363296,6.782216,15,8.87620,0.00000,8.87620,-1.72163026,-0.00025885,-0.38129,NaN,-0.38129,NaN,NaN,0.16895,8.87620,8.87620,0.00000,86.00467893,131.13972271,103.69101,103.69101,NaN,NaN,128.83225,NaN,9.234062,NaN,NaN,8.87620,11.057663,14.759676,12.313719,0.579077
C,-2.996728,9.673194,-3.413624,16,3.87488,0.00000,3.87488,-0.63434510,-0.01171056,-0.30116,NaN,-0.30116,NaN,NaN,0.03823,3.87488,3.87488,0.00000,9.09216574,55.17051446,24.63375,24.63375,NaN,NaN,72.49136,NaN,7.117952,NaN,NaN,3.87488,8.464396,11.349643,9.206047,0.318322
C,-2.091677,7.371495,-3.538091,17,9.73604,0.00000,9.73604,-0.49130584,-0.00323757,-0.15268,NaN,-0.15268,NaN,NaN,0.01090,9.73604,9.73604,0.00000,9.32558442,72.72557228,36.27822,36.27822,NaN,NaN,203.70748,NaN,11.439121,NaN,NaN,9.73604,8.747838,12.854522,10.218198,0.611853
H,-4.892342,10.043516,-2.701069,18,9.00777,0.00000,9.00777,-0.58179916,-0.00082366,-0.13577,NaN,-0.13577,NaN,NaN,0.01487,9.00777,9.00777,0.00000,29.78250898,103.88779055,64.25384,64.25384,NaN,NaN,343.36224,NaN,15.630385,NaN,NaN,9.00777,9.227990,13.151472,11.372665,0.492939
H,-1.875292,11.29056,-4.016743,19,8.97179,0.00000,8.97179,-0.59254262,-0.00025395,-0.13627,NaN,-0.13627,NaN,NaN,0.01537,8.97179,8.97179,0.00000,18.04566033,87.47901030,50.74218,50.74218,NaN,NaN,273.76409,NaN,13.562464,NaN,NaN,8.97179,9.187718,13.123706,11.325276,0.489329
C,-1.186499,5.079066,-3.64507,20,4.46031,0.00000,4.46031,-0.31301347,-0.00306987,-0.11789,NaN,-0.11789,NaN,NaN,0.00647,4.46031,4.46031,0.00000,9.49037131,97.50342972,40.42477,40.42477,NaN,NaN,468.97691,NaN,18.191041,NaN,NaN,4.46031,8.939006,12.310733,10.059928,0.702036
