Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.277557,-1.59408,1.131725,1,0.29815,0.00000,0.29815,-0.45165392,-0.02335186,-0.13781,NaN,-0.13781,NaN,NaN,0.00959,0.29815,0.29815,0.00000,49.80006808,122.19459048,72.66912,72.66912,NaN,NaN,219.26224,NaN,10.083199,NaN,NaN,0.29815,10.884358,13.412580,11.577562,0.302033
O,3.162345,-1.583526,0.087046,2,10.24034,0.00000,10.24034,-0.87678410,-0.00667275,-0.29289,NaN,-0.29289,NaN,NaN,0.05153,10.24034,10.24034,0.00000,12.09149444,122.49772135,50.05156,50.05156,NaN,NaN,616.61710,NaN,20.528816,NaN,NaN,10.24034,9.989500,15.377353,12.558050,0.921147
C,4.41016,0.124227,-0.998452,3,4.42298,0.00000,4.42298,-4.23475670,-0.15327250,-1.87250,NaN,-1.87250,NaN,NaN,1.02794,4.42298,4.42298,0.00000,74.16013504,117.11007624,98.88611,98.88611,NaN,NaN,78.13464,NaN,7.440769,NaN,NaN,4.42298,9.752555,15.294848,12.904817,1.045510
C,7.112151,-0.000728,-1.276603,4,5.69308,0.00000,5.69308,-2.01443320,-0.03726953,-0.59852,NaN,-0.59852,NaN,NaN,0.06825,5.69308,5.69308,0.00000,64.48028200,117.14872662,79.84718,79.84718,NaN,NaN,70.95050,NaN,6.630436,NaN,NaN,5.69308,10.514484,15.290700,11.626437,0.957101
H,3.415937,1.725507,-1.847351,5,9.41109,0.00000,9.41109,-3.74109914,-0.01337173,-0.62783,NaN,-0.62783,NaN,NaN,0.48282,9.41109,9.41109,0.00000,61.44493851,152.55334259,116.76189,116.76189,NaN,NaN,285.26728,NaN,13.120260,NaN,NaN,9.41109,9.818126,15.298349,12.920423,0.987506
C,8.541968,-2.013598,-0.259535,6,4.73210,0.00000,4.73210,-1.82259038,-0.03388361,-0.98927,NaN,-0.98927,NaN,NaN,0.19975,4.73210,4.73210,0.00000,56.36479289,96.94564993,68.86448,68.86448,NaN,NaN,37.77598,NaN,4.551369,NaN,NaN,4.73210,10.170968,14.912520,11.029022,0.678243
C,8.321001,1.969567,-2.60741,7,4.72512,0.00000,4.72512,-1.86610588,-0.03726953,-0.98436,NaN,-0.98436,NaN,NaN,0.20633,4.72512,4.72512,0.00000,64.27975319,106.76084448,79.44798,79.44798,NaN,NaN,48.82308,NaN,5.634914,NaN,NaN,4.72512,10.253609,14.912520,11.107967,0.678933
C,11.145722,-2.035906,-0.578589,8,4.68843,0.00000,4.68843,-1.31377759,-0.01532805,-0.73159,NaN,-0.73159,NaN,NaN,0.12269,4.68843,4.68843,0.00000,56.36479289,96.94564993,65.56683,65.56683,NaN,NaN,31.20553,NaN,3.882742,NaN,NaN,4.68843,10.023263,14.809917,10.826594,0.611917
H,7.585807,-3.512963,0.761724,9,9.12362,0.00000,9.12362,-1.71006442,-0.00040191,-0.36289,NaN,-0.36289,NaN,NaN,0.15539,9.12362,9.12362,0.00000,36.81370255,103.73881926,78.11701,78.11701,NaN,NaN,103.82409,NaN,8.125660,NaN,NaN,9.12362,10.786682,15.377353,12.226765,0.664906
C,10.931041,1.929218,-2.919453,10,4.75829,0.00000,4.75829,-1.24530312,-0.01404695,-0.70637,NaN,-0.70637,NaN,NaN,0.10406,4.75829,4.75829,0.00000,62.28807934,96.47145394,71.08164,71.08164,NaN,NaN,28.47735,NaN,4.072619,NaN,NaN,4.75829,10.020548,14.777525,10.827901,0.613324
