Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.961489,0.344599,2.800572,1,0.47078,0.00000,0.47078,-0.21552487,-0.01072546,-0.06650,NaN,-0.06650,NaN,NaN,0.00124,0.47078,0.47078,0.00000,38.48391990,75.62752663,58.42298,58.42298,NaN,NaN,76.63260,NaN,7.168488,NaN,NaN,0.47078,10.677859,12.211233,11.358169,0.078506
O,2.217686,1.418804,1.250857,2,9.03068,0.00000,9.03068,-0.98560454,-0.00570657,-0.29904,NaN,-0.29904,NaN,NaN,0.05782,9.03068,9.03068,0.00000,23.77118849,124.05064392,66.27373,66.27373,NaN,NaN,734.85550,NaN,23.073697,NaN,NaN,9.03068,9.905023,15.398013,12.621325,1.034270
C,2.595301,3.109671,-0.380791,3,3.98493,0.00000,3.98493,-4.18322753,-0.10606743,-1.84727,NaN,-1.84727,NaN,NaN,0.98767,3.98493,3.98493,0.00000,65.92603084,141.23789499,110.54156,110.54156,NaN,NaN,373.78162,NaN,17.760231,NaN,NaN,3.98493,9.611579,15.363208,12.920543,1.058027
C,5.109207,3.913152,-1.054482,4,5.70391,0.00000,5.70391,-2.17564523,-0.05238467,-0.62721,NaN,-0.62721,NaN,NaN,0.07312,5.70391,5.70391,0.00000,75.01045352,125.86448315,93.67813,93.67813,NaN,NaN,135.55914,NaN,10.070709,NaN,NaN,5.70391,10.567070,15.121205,11.664358,0.939386
H,1.001283,3.896154,-1.433229,5,9.32332,0.00000,9.32332,-3.76670805,-0.01438084,-0.56083,NaN,-0.56083,NaN,NaN,0.39837,9.32332,9.32332,0.00000,60.25903819,143.22414215,113.45685,113.45685,NaN,NaN,342.74511,NaN,15.409160,NaN,NaN,9.32332,9.772514,15.418549,12.818636,1.113644
C,7.259449,3.040726,0.262356,6,4.71270,0.00000,4.71270,-1.82669118,-0.05238467,-1.00195,NaN,-1.00195,NaN,NaN,0.19528,4.71270,4.71270,0.00000,68.68737944,115.42278520,85.82709,85.82709,NaN,NaN,79.61251,NaN,7.847583,NaN,NaN,4.71270,10.258691,14.903034,11.088762,0.640488
C,5.384151,5.546554,-3.143147,7,4.76248,0.00000,4.76248,-1.87899301,-0.03930509,-1.00453,NaN,-1.00453,NaN,NaN,0.21255,4.76248,4.76248,0.00000,73.48816917,121.01089278,92.05033,92.05033,NaN,NaN,84.43682,NaN,7.766644,NaN,NaN,4.76248,10.311221,14.935134,11.150795,0.650426
C,9.647337,3.796715,-0.518085,8,4.75323,0.00000,4.75323,-1.38032528,-0.01747128,-0.75891,NaN,-0.75891,NaN,NaN,0.13336,4.75323,4.75323,0.00000,68.68737944,114.22615310,82.71779,82.71779,NaN,NaN,65.13515,NaN,6.963815,NaN,NaN,4.75323,10.093154,14.823201,10.900275,0.615194
H,7.018159,1.798364,1.875175,9,9.13094,0.00000,9.13094,-1.73299961,-0.00193894,-0.37632,NaN,-0.37632,NaN,NaN,0.16418,9.13094,9.13094,0.00000,51.10090419,120.52546405,94.51131,94.51131,NaN,NaN,130.27159,NaN,8.832257,NaN,NaN,9.13094,10.830682,15.398013,12.271364,0.617497
C,7.785375,6.282514,-3.921512,10,4.71992,0.00000,4.71992,-1.28099257,-0.02170411,-0.72202,NaN,-0.72202,NaN,NaN,0.11003,4.71992,4.71992,0.00000,72.26790289,115.61525430,84.50801,84.50801,NaN,NaN,53.95745,NaN,6.109817,NaN,NaN,4.71992,10.072787,14.935134,10.888232,0.629245
H,3.711815,6.209245,-4.1349,11,8.78940,0.00000,8.78940,-1.81691961,-0.00043088,-0.38806,NaN,-0.38806,NaN,NaN,0.17089,8.78940,8.78940,0.00000,88.73114708,143.50473874,114.59705,114.59705,NaN,NaN,188.13054,NaN,11.655771,NaN,NaN,8.78940,10.895493,15.321790,12.379795,0.602446
C,9.911939,5.409095,-2.608493,12,4.74716,0.00000,4.74716,-1.72078607,-0.01678334,-0.96497,NaN,-0.96497,NaN,NaN,0.20769,4.74716,4.74716,0.00000,71.80298989,115.61525430,85.33909,85.33909,NaN,NaN,50.46012,NaN,5.823852,NaN,NaN,4.74716,10.321056,14.935134,11.065745,0.580096
H,11.311689,3.139629,0.485843,13,8.92819,0.00000,8.92819,-1.34973159,-0.00049284,-0.31465,NaN,-0.31465,NaN,NaN,0.10736,8.92819,8.92819,0.00000,77.85865563,127.85616034,99.39589,99.39589,NaN,NaN,149.31347,NaN,9.699631,NaN,NaN,8.92819,10.678922,14.674415,12.122580,0.612675
H,8.010797,7.53252,-5.53258,14,8.92324,0.00000,8.92324,-1.26040729,-0.00017601,-0.29787,NaN,-0.29787,NaN,NaN,0.09565,8.92324,8.92324,0.00000,81.18692449,130.03791578,101.95080,101.95080,NaN,NaN,145.48452,NaN,9.782925,NaN,NaN,8.92324,10.634665,14.746570,12.141427,0.618000
H,11.786932,5.990693,-3.210257,15,8.86288,0.00000,8.86288,-1.66637369,-0.00037172,-0.36346,NaN,-0.36346,NaN,NaN,0.15388,8.86288,8.86288,0.00000,83.21874062,128.14571711,100.86811,100.86811,NaN,NaN,127.76192,NaN,9.071404,NaN,NaN,8.86288,10.880760,14.661703,12.211424,0.576981
C,0.962628,7.711766,2.575795,16,3.42094,0.00000,3.42094,-1.44973715,-0.01726214,-0.56220,NaN,-0.56220,NaN,NaN,0.07431,3.42094,3.42094,0.00000,26.72912650,78.91784600,51.89306,51.89306,NaN,NaN,264.30146,NaN,15.025645,NaN,NaN,3.42094,8.755760,11.834911,9.580629,0.285324
C,-0.357736,5.759691,3.371746,17,9.38194,0.00000,9.38194,-0.80585271,-0.00806225,-0.22628,NaN,-0.22628,NaN,NaN,0.03673,9.38194,9.38194,0.00000,15.89271528,99.42511280,49.38651,49.38651,NaN,NaN,217.73502,NaN,11.604124,NaN,NaN,9.38194,8.950437,13.525584,10.294474,0.673519
H,0.320484,8.862919,0.993741,18,9.01645,0.00000,9.01645,-0.88628882,-0.00137935,-0.19099,NaN,-0.19099,NaN,NaN,0.03942,9.01645,9.01645,0.00000,40.92557397,116.10089219,79.73169,79.73169,NaN,NaN,290.28491,NaN,13.708760,NaN,NaN,9.01645,9.460846,13.214367,11.493915,0.451927
H,2.709758,8.27248,3.509405,19,9.02934,0.00000,9.02934,-0.88039104,-0.00138633,-0.18945,NaN,-0.18945,NaN,NaN,0.03845,9.02934,9.02934,0.00000,36.07425551,107.38660733,71.91223,71.91223,NaN,NaN,265.21668,NaN,13.145567,NaN,NaN,9.02934,9.420160,13.178969,11.455185,0.471435
C,-1.55461,3.724637,4.047034,20,5.09017,0.00000,5.09017,-0.38754576,-0.00806225,-0.06889,NaN,-0.06889,NaN,NaN,0.00241,5.09017,5.09017,0.00000,14.52471941,112.15129979,37.96794,37.96794,NaN,NaN,290.04482,NaN,12.759074,NaN,NaN,5.09017,8.883238,13.522512,10.024098,0.755448
H,-3.024745,3.83237,5.486803,21,9.92287,0.00000,9.92287,-0.68049668,-0.01115056,-0.12993,NaN,-0.12993,NaN,NaN,0.00858,9.92287,9.92287,0.00000,19.98376935,88.76810608,52.17097,52.17097,NaN,NaN,231.98210,NaN,12.064808,NaN,NaN,9.92287,9.190117,12.506946,11.271596,0.334436
Cl,1.298132,-0.756964,6.164404,22,23.22644,0.00000,23.22644,-0.32630274,-0.00206472,-0.06761,NaN,-0.06761,NaN,NaN,0.00583,23.22644,16.97285,6.25359,-11.42053559,73.59747581,8.80934,13.98599,-5.24060,110.43988,100.45194,9.98793,9.622787,0.082259,9.084646,23.22644,8.557099,11.714054,9.167353,0.286378
Cl,-4.529263,-1.349523,4.190437,23,22.55425,0.00000,22.55425,-0.36543106,-0.00679844,-0.08008,NaN,-0.08008,NaN,NaN,0.00710,22.55425,20.23077,2.32349,-6.68258848,88.67574344,20.25682,22.95907,-3.27182,220.74470,217.16262,3.58209,12.791932,0.015964,3.523959,22.55425,8.792434,12.121679,9.400270,0.281206
O,-2.531156,1.311795,-0.395888,24,8.50099,0.00000,8.50099,-1.61123675,-0.01523414,-0.17407,NaN,-0.17407,NaN,NaN,0.02520,8.50099,8.50099,0.00000,29.25720991,132.83259160,67.11252,67.11252,NaN,NaN,547.41070,NaN,19.802840,NaN,NaN,8.50099,10.315032,15.945437,12.054594,1.408683
