Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.711278,-3.242369,-1.589579,1,0.44676,0.00000,0.44676,-0.84330475,-0.03128892,-0.17949,NaN,-0.17949,NaN,NaN,0.03008,0.44676,0.44676,0.00000,39.94997171,99.75309791,60.98740,60.98740,NaN,NaN,89.26874,NaN,6.646189,NaN,NaN,0.44676,10.654268,12.906655,11.397885,0.143514
O,2.306348,-2.522922,0.457954,2,9.16836,0.00000,9.16836,-1.03564907,-0.01267116,-0.36675,NaN,-0.36675,NaN,NaN,0.07971,9.16836,9.16836,0.00000,46.93591045,112.90069664,74.83663,74.83663,NaN,NaN,209.73881,NaN,12.047178,NaN,NaN,9.16836,10.550539,15.410477,12.835972,0.787665
C,4.023085,-4.08072,0.968808,3,4.44547,0.00000,4.44547,-4.43292524,-0.12894278,-2.15028,NaN,-2.15028,NaN,NaN,1.27996,4.44547,4.44547,0.00000,77.98052491,113.61381118,103.30196,103.30196,NaN,NaN,42.58974,NaN,5.247001,NaN,NaN,4.44547,11.047563,15.410477,13.218844,0.436723
C,6.145191,-3.451012,2.548505,4,5.67053,0.00000,5.67053,-2.06318160,-0.05751069,-0.63108,NaN,-0.63108,NaN,NaN,0.08297,5.67053,5.67053,0.00000,74.59582937,111.66317954,88.54571,88.54571,NaN,NaN,64.42438,NaN,6.461928,NaN,NaN,5.67053,10.634071,15.215744,11.724913,0.929357
H,3.879766,-6.01405,0.246864,5,11.04113,0.00000,11.04113,-3.85530141,-0.00791519,-0.51450,NaN,-0.51450,NaN,NaN,0.46638,11.04113,11.04113,0.00000,25.08648522,121.20878300,88.77617,88.77617,NaN,NaN,479.73119,NaN,17.528331,NaN,NaN,11.04113,8.849439,15.355742,12.212864,1.755626
C,6.304213,-1.117781,3.837641,6,4.39080,0.00000,4.39080,-1.87286854,-0.04045849,-1.01595,NaN,-1.01595,NaN,NaN,0.22476,4.39080,4.39080,0.00000,73.77890700,110.37908518,89.22697,89.22697,NaN,NaN,60.24560,NaN,6.355821,NaN,NaN,4.39080,10.343654,14.991470,11.249828,0.647291
C,8.069662,-5.275348,2.836749,7,4.76623,0.00000,4.76623,-1.95105167,-0.04332015,-1.03027,NaN,-1.03027,NaN,NaN,0.22453,4.76623,4.76623,0.00000,68.70195893,110.56476203,82.36364,82.36364,NaN,NaN,40.12107,NaN,4.835685,NaN,NaN,4.76623,10.377034,15.045324,11.211585,0.648619
C,8.370597,-0.625909,5.374714,8,4.56458,0.00000,4.56458,-1.44225212,-0.01363027,-0.78169,NaN,-0.78169,NaN,NaN,0.14861,4.56458,4.56458,0.00000,73.77890700,110.37908518,85.26768,85.26768,NaN,NaN,50.80573,NaN,5.756786,NaN,NaN,4.56458,10.154572,14.991470,10.999119,0.630821
H,4.796316,0.254928,3.632673,9,9.22112,0.00000,9.22112,-1.80035002,-0.00507425,-0.40251,NaN,-0.40251,NaN,NaN,0.17675,9.22112,9.22112,0.00000,70.86359142,145.58947472,110.78865,110.78865,NaN,NaN,213.08221,NaN,11.774603,NaN,NaN,9.22112,10.904192,15.410477,12.424044,0.622825
C,10.149931,-4.753795,4.35809,10,4.72664,0.00000,4.72664,-1.31643923,-0.01445677,-0.75092,NaN,-0.75092,NaN,NaN,0.11578,4.72664,4.72664,0.00000,68.70184591,108.87384277,77.41511,77.41511,NaN,NaN,32.25857,NaN,4.012000,NaN,NaN,4.72664,10.111495,14.836832,10.928772,0.615176
