Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.915274,-3.822629,0.781834,1,0.54069,0.00000,0.54069,-0.27320143,-0.00700537,-0.08337,NaN,-0.08337,NaN,NaN,0.00195,0.54069,0.54069,0.00000,41.06164199,98.89006964,61.30021,61.30021,NaN,NaN,110.20615,NaN,7.584536,NaN,NaN,0.54069,10.694006,12.900443,11.345126,0.138437
O,-3.356734,-1.366773,-0.455103,2,9.09207,0.00000,9.09207,-0.82503925,-0.00478989,-0.31097,NaN,-0.31097,NaN,NaN,0.04891,9.09207,9.09207,0.00000,51.36886775,114.60277931,73.66954,73.66954,NaN,NaN,143.27815,NaN,9.473062,NaN,NaN,9.09207,10.839518,15.392301,12.812181,0.725823
C,-5.557739,-1.804324,-1.248729,3,4.15103,0.00000,4.15103,-3.77556847,-0.10873273,-1.72287,NaN,-1.72287,NaN,NaN,0.84075,4.15103,4.15103,0.00000,67.65341371,115.12575746,99.35611,99.35611,NaN,NaN,67.83964,NaN,6.490456,NaN,NaN,4.15103,9.767392,15.392301,12.966691,0.989499
C,-7.327071,0.181181,-1.835871,4,5.73439,0.00000,5.73439,-2.07277402,-0.01481167,-0.43215,NaN,-0.43215,NaN,NaN,0.11309,5.73439,5.73439,0.00000,73.75258238,108.13572982,85.49917,85.49917,NaN,NaN,54.84452,NaN,6.041287,NaN,NaN,5.73439,10.559173,15.240889,11.663502,0.956156
H,-6.130135,-3.755179,-1.611921,5,10.49442,0.00000,10.49442,-3.18548997,-0.00213179,-0.37514,NaN,-0.37514,NaN,NaN,0.27143,10.49442,10.49442,0.00000,26.53275910,118.93401149,88.06815,88.06815,NaN,NaN,466.67568,NaN,16.990690,NaN,NaN,10.49442,8.930174,15.292055,12.215248,2.015284
C,-6.662932,2.761587,-1.701611,6,4.69368,0.00000,4.69368,-1.79347546,-0.02675032,-0.91612,NaN,-0.91612,NaN,NaN,0.20858,4.69368,4.69368,0.00000,73.25996322,105.87219723,85.65241,85.65241,NaN,NaN,35.73621,NaN,5.004826,NaN,NaN,4.69368,10.243425,14.986257,11.100361,0.645894
C,-9.777131,-0.530726,-2.61104,7,4.69689,0.00000,4.69689,-1.89466564,-0.05890165,-0.94033,NaN,-0.94033,NaN,NaN,0.22799,4.69689,4.69689,0.00000,66.95316417,105.11163860,79.28212,79.28212,NaN,NaN,33.40704,NaN,4.298270,NaN,NaN,4.69689,10.281269,14.914523,11.134826,0.642069
C,-8.439044,4.593333,-2.310373,8,4.71593,0.00000,4.71593,-1.24149089,-0.00604726,-0.64680,NaN,-0.64680,NaN,NaN,0.12018,4.71593,4.71593,0.00000,72.63281333,105.87219723,81.19222,81.19222,NaN,NaN,31.66507,NaN,4.507481,NaN,NaN,4.71593,10.089822,14.986257,10.902208,0.637555
H,-4.7616,3.284554,-1.150652,9,10.23335,0.00000,10.23335,-1.71160627,-0.00932428,-0.42633,NaN,-0.42633,NaN,NaN,0.14743,10.23335,10.23335,0.00000,71.69229465,143.08738695,110.15704,110.15704,NaN,NaN,188.58390,NaN,11.263630,NaN,NaN,10.23335,10.827606,15.392301,12.334736,0.642706
C,-11.551059,1.316325,-3.207154,10,4.72679,0.00000,4.72679,-1.03944836,-0.01385716,-0.57259,NaN,-0.57259,NaN,NaN,0.08011,4.72679,4.72679,0.00000,66.95316417,105.87219723,74.36677,74.36677,NaN,NaN,29.26315,NaN,3.727906,NaN,NaN,4.72679,10.062677,14.986257,10.874288,0.635731
