Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.652103,-1.729043,-1.680944,1,0.24636,0.00000,0.24636,-0.25380392,-0.02593499,-0.12397,NaN,-0.12397,NaN,NaN,0.00185,0.24636,0.24636,0.00000,43.27428972,91.78119093,66.38053,66.38053,NaN,NaN,150.87077,NaN,10.369865,NaN,NaN,0.24636,10.811215,12.505614,11.581665,0.126953
O,-4.076487,-2.557215,-0.685538,2,10.27172,0.00000,10.27172,-0.85770313,-0.00361738,-0.27622,NaN,-0.27622,NaN,NaN,0.05117,10.27172,10.27172,0.00000,20.76713952,106.15285061,50.48876,50.48876,NaN,NaN,350.25994,NaN,15.931837,NaN,NaN,10.27172,10.103005,15.356799,12.586242,0.825759
C,-4.855665,-4.764564,-0.294523,3,4.49912,0.00000,4.49912,-3.87480856,-0.10802918,-1.99457,NaN,-1.99457,NaN,NaN,1.12535,4.49912,4.49912,0.00000,70.83517989,112.61981016,94.66286,94.66286,NaN,NaN,76.72682,NaN,7.186112,NaN,NaN,4.49912,11.766173,15.356799,13.314491,0.298352
C,-7.394725,-5.303373,0.501133,4,5.69112,0.00000,5.69112,-2.03543610,-0.02703511,-0.43119,NaN,-0.43119,NaN,NaN,0.11140,5.69112,5.69112,0.00000,61.42812396,102.89669683,74.56172,74.56172,NaN,NaN,64.64966,NaN,6.603787,NaN,NaN,5.69112,10.545772,15.255600,11.642415,0.955814
H,-3.558128,-6.355799,-0.564206,5,10.91805,0.00000,10.91805,-3.28777500,-0.00310979,-0.50260,NaN,-0.50260,NaN,NaN,0.34369,10.91805,10.91805,0.00000,27.20253487,119.04931576,87.69304,87.69304,NaN,NaN,388.26958,NaN,15.719602,NaN,NaN,10.91805,8.885480,15.179755,12.217585,1.714265
C,-9.208337,-3.372706,0.856547,6,4.73279,0.00000,4.73279,-1.79512474,-0.02860432,-0.93077,NaN,-0.93077,NaN,NaN,0.21043,4.73279,4.73279,0.00000,55.72318318,94.02414836,68.03583,68.03583,NaN,NaN,32.99172,NaN,4.335353,NaN,NaN,4.73279,10.207785,14.932385,11.063436,0.658002
C,-8.041669,-7.856187,0.934386,7,4.74418,0.00000,4.74418,-1.85335466,-0.02367585,-0.93466,NaN,-0.93466,NaN,NaN,0.22621,4.74418,4.74418,0.00000,57.94070269,97.10023280,71.73930,71.73930,NaN,NaN,41.46392,NaN,5.037824,NaN,NaN,4.74418,10.301640,14.972326,11.136021,0.672697
C,-11.628061,-4.008477,1.640821,8,4.79418,0.00000,4.79418,-1.20850128,-0.00251035,-0.64147,NaN,-0.64147,NaN,NaN,0.11500,4.79418,4.79418,0.00000,55.72318318,93.91380499,65.14307,65.14307,NaN,NaN,30.34514,NaN,4.069553,NaN,NaN,4.79418,10.040905,14.857967,10.861782,0.642751
H,-8.682978,-1.422786,0.508537,9,9.12203,0.00000,9.12203,-1.68668366,-0.00008735,-0.34358,NaN,-0.34358,NaN,NaN,0.14461,9.12203,9.12203,0.00000,46.34862366,112.69337516,82.64082,82.64082,NaN,NaN,139.40958,NaN,9.447587,NaN,NaN,9.12203,10.722586,15.356799,12.286245,0.661650
C,-10.472229,-8.472874,1.724683,10,4.68765,0.00000,4.68765,-1.01550037,-0.00828985,-0.56880,NaN,-0.56880,NaN,NaN,0.07747,4.68765,4.68765,0.00000,57.85670869,93.87257411,65.69319,65.69319,NaN,NaN,27.27352,NaN,3.883434,NaN,NaN,4.68765,10.029877,14.831379,10.833696,0.606238
H,-6.628252,-9.318158,0.646177,11,8.75357,0.00000,8.75357,-1.75560599,-0.00022511,-0.35937,NaN,-0.35937,NaN,NaN,0.15967,8.75357,8.75357,0.00000,72.13417302,122.02350467,93.71100,93.71100,NaN,NaN,170.56753,NaN,11.169551,NaN,NaN,8.75357,10.883982,15.163567,12.320642,0.600003
C,-12.257837,-6.551537,2.076004,12,4.74353,0.00000,4.74353,-1.26582174,-0.00235514,-0.78970,NaN,-0.78970,NaN,NaN,0.11650,4.74353,4.74353,0.00000,58.32164661,94.87193144,68.31185,68.31185,NaN,NaN,27.81797,NaN,4.090760,NaN,NaN,4.74353,10.325495,14.972326,11.060303,0.601271
H,-13.03854,-2.544427,1.91794,13,8.87541,0.00000,8.87541,-1.16427192,-0.00005449,-0.25890,NaN,-0.25890,NaN,NaN,0.07875,8.87541,8.87541,0.00000,65.77825636,114.33206347,84.73954,84.73954,NaN,NaN,156.60283,NaN,10.144454,NaN,NaN,8.87541,10.628066,14.628242,12.072451,0.610368
H,-10.983209,-10.43044,2.063435,14,8.94448,0.00000,8.94448,-0.98769611,-0.00011685,-0.22384,NaN,-0.22384,NaN,NaN,0.05740,8.94448,8.94448,0.00000,66.38511464,114.27250034,85.14100,85.14100,NaN,NaN,152.87247,NaN,10.021279,NaN,NaN,8.94448,10.533638,14.702468,12.081240,0.626131
H,-14.157367,-7.03209,2.690078,15,8.87047,0.00000,8.87047,-1.20646969,-0.00014126,-0.26598,NaN,-0.26598,NaN,NaN,0.08224,8.87047,8.87047,0.00000,70.99223447,114.91368254,86.41979,86.41979,NaN,NaN,136.17428,NaN,9.518824,NaN,NaN,8.87047,10.860475,14.596845,12.177179,0.570435
C,-0.526671,-4.713657,5.348358,16,3.90245,0.00000,3.90245,-0.62664169,-0.01519973,-0.31428,NaN,-0.31428,NaN,NaN,0.03078,3.90245,3.90245,0.00000,34.64070543,65.04476036,46.17770,46.17770,NaN,NaN,45.38966,NaN,5.538426,NaN,NaN,3.90245,8.590040,11.488199,9.310610,0.314279
C,0.221534,-4.430391,3.003833,17,10.28344,0.00000,10.28344,-0.95028450,-0.00717438,-0.40456,NaN,-0.40456,NaN,NaN,0.05648,10.28344,10.28344,0.00000,35.08973049,87.23685570,60.76517,60.76517,NaN,NaN,100.46477,NaN,8.102244,NaN,NaN,10.28344,8.855845,13.635856,10.401077,0.709300
H,-2.083869,-5.974626,5.822191,18,8.99047,0.00000,8.99047,-0.74170459,-0.00173135,-0.28255,NaN,-0.28255,NaN,NaN,0.01849,8.99047,8.99047,0.00000,45.01727038,113.46458501,77.04204,77.04204,NaN,NaN,270.76229,NaN,13.577703,NaN,NaN,8.99047,9.284361,13.263673,11.466828,0.498361
H,0.390703,-3.711069,6.894259,19,8.99728,0.00000,8.99728,-0.75646864,-0.00173135,-0.27828,NaN,-0.27828,NaN,NaN,0.01830,8.99728,8.99728,0.00000,46.56505579,116.51696491,78.20595,78.20595,NaN,NaN,297.05686,NaN,14.301965,NaN,NaN,8.99728,9.274035,13.239733,11.466184,0.493017
