Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.715847,-1.910152,1.244504,1,0.24359,0.00000,0.24359,-0.32005681,-0.03190786,-0.18948,NaN,-0.18948,NaN,NaN,0.00691,0.24359,0.24359,0.00000,49.84147734,99.96225128,76.59850,76.59850,NaN,NaN,120.85077,NaN,8.448476,NaN,NaN,0.24359,10.825205,13.120206,11.688660,0.231368
O,3.961983,-2.746764,0.000314,2,9.93861,0.00000,9.93861,-0.83903048,-0.00284599,-0.27377,NaN,-0.27377,NaN,NaN,0.04970,9.93861,9.93861,0.00000,19.12727403,101.66474668,50.82359,50.82359,NaN,NaN,345.09328,NaN,15.793095,NaN,NaN,9.93861,9.730667,15.264669,12.501162,0.874404
C,4.717008,-4.806277,-0.929507,3,4.18550,0.00000,4.18550,-3.91516695,-0.11251063,-1.76016,NaN,-1.76016,NaN,NaN,0.86796,4.18550,4.18550,0.00000,54.88876412,108.74225237,88.52764,88.52764,NaN,NaN,105.49730,NaN,8.404976,NaN,NaN,4.18550,9.598758,15.264669,12.850804,1.004018
C,7.360538,-5.321856,-1.317963,4,5.69496,0.00000,5.69496,-1.97356297,-0.03449656,-0.51603,NaN,-0.51603,NaN,NaN,0.08425,5.69496,5.69496,0.00000,61.59412078,97.93949496,72.76217,72.76217,NaN,NaN,54.90824,NaN,6.162375,NaN,NaN,5.69496,10.456190,15.034860,11.562965,0.962635
H,3.334558,-6.206736,-1.558355,5,10.47441,0.00000,10.47441,-3.39501339,-0.00667659,-0.41454,NaN,-0.41454,NaN,NaN,0.30297,10.47441,10.47441,0.00000,30.19161158,116.18546856,84.86532,84.86532,NaN,NaN,403.19663,NaN,15.946025,NaN,NaN,10.47441,8.912263,15.205590,12.165137,2.008898
C,9.260682,-3.613863,-0.543718,6,4.73884,0.00000,4.73884,-1.74356132,-0.04540317,-0.93086,NaN,-0.93086,NaN,NaN,0.19055,4.73884,4.73884,0.00000,55.61151918,92.05271925,67.61234,67.61234,NaN,NaN,31.57863,NaN,4.336556,NaN,NaN,4.73884,10.118710,14.875749,10.975452,0.649761
C,8.018556,-7.608436,-2.522104,7,4.73512,0.00000,4.73512,-1.80665206,-0.05314711,-0.93637,NaN,-0.93637,NaN,NaN,0.20012,4.73512,4.73512,0.00000,58.27582996,93.18417318,69.78611,69.78611,NaN,NaN,32.27659,NaN,4.448107,NaN,NaN,4.73512,10.194117,14.875749,11.045064,0.650437
C,11.780623,-4.203507,-0.976512,8,4.74333,0.00000,4.74333,-1.22987869,-0.00852767,-0.66855,NaN,-0.66855,NaN,NaN,0.10963,4.74333,4.74333,0.00000,55.61151918,92.05271925,64.34514,64.34514,NaN,NaN,28.04105,NaN,3.968888,NaN,NaN,4.74333,9.984853,14.875749,10.796777,0.633484
H,8.72486,-1.869105,0.391247,9,9.14487,0.00000,9.14487,-1.67246881,-0.00074059,-0.35578,NaN,-0.35578,NaN,NaN,0.14364,9.14487,9.14487,0.00000,40.71022621,111.48783141,82.12683,82.12683,NaN,NaN,143.32794,NaN,9.492411,NaN,NaN,9.14487,10.633510,15.264669,12.185144,0.638092
C,10.548463,-8.180624,-2.952552,10,4.72389,0.00000,4.72389,-1.10538296,-0.01116178,-0.62300,NaN,-0.62300,NaN,NaN,0.08403,4.72389,4.72389,0.00000,57.64433907,91.97253523,64.31746,64.31746,NaN,NaN,25.92375,NaN,3.781554,NaN,NaN,4.72389,9.969549,14.840471,10.783270,0.635863
