Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.002901,2.481798,1.231257,1,0.32062,0.00000,0.32062,-0.13328072,-0.00720409,-0.04855,NaN,-0.04855,NaN,NaN,0.00067,0.32062,0.32062,0.00000,45.88425275,92.98185935,66.38451,66.38451,NaN,NaN,70.12509,NaN,6.385654,NaN,NaN,0.32062,10.883937,13.118784,11.534049,0.125756
O,-2.519636,4.404404,-0.383858,2,9.82465,0.00000,9.82465,-0.79323324,-0.00108197,-0.24029,NaN,-0.24029,NaN,NaN,0.04362,9.82465,9.82465,0.00000,18.37443132,103.84882860,48.72569,48.72569,NaN,NaN,375.76191,NaN,16.738177,NaN,NaN,9.82465,10.237745,15.407300,12.627786,0.847560
C,-3.986105,5.989404,0.629679,3,4.25404,0.00000,4.25404,-3.78158915,-0.08547816,-1.72425,NaN,-1.72425,NaN,NaN,0.87087,4.25404,4.25404,0.00000,61.47907822,100.97614844,86.24849,86.24849,NaN,NaN,45.98009,NaN,5.310394,NaN,NaN,4.25404,9.772982,15.390105,12.917370,1.005680
C,-6.028425,7.153369,-0.725483,4,5.70783,0.00000,5.70783,-1.94894297,-0.00374224,-0.39759,NaN,-0.39759,NaN,NaN,0.10095,5.70783,5.70783,0.00000,57.40883051,95.46622304,68.66760,68.66760,NaN,NaN,55.25236,NaN,6.093941,NaN,NaN,5.70783,10.477210,15.258528,11.575129,0.947574
H,-3.644155,6.573288,2.58329,5,10.57396,0.00000,10.57396,-3.07703941,-0.00049744,-0.39405,NaN,-0.39405,NaN,NaN,0.30192,10.57396,10.57396,0.00000,24.39557982,114.87327016,84.84211,84.84211,NaN,NaN,415.46212,NaN,15.543027,NaN,NaN,10.57396,9.015376,15.194734,12.334009,1.895096
C,-6.577857,6.538853,-3.265439,6,4.75774,0.00000,4.75774,-1.71352081,-0.04702733,-0.88116,NaN,-0.88116,NaN,NaN,0.19313,4.75774,4.75774,0.00000,50.87816759,89.06381834,61.13335,61.13335,NaN,NaN,31.78563,NaN,4.059179,NaN,NaN,4.75774,10.133915,14.897465,11.019165,0.681850
C,-7.487424,8.977129,0.56588,7,4.73282,0.00000,4.73282,-1.80186397,-0.03173159,-0.89542,NaN,-0.89542,NaN,NaN,0.20669,4.73282,4.73282,0.00000,54.14734786,88.80063321,67.30442,67.30442,NaN,NaN,36.84970,NaN,4.825844,NaN,NaN,4.73282,10.218017,14.842392,11.065224,0.656357
C,-8.564781,7.74396,-4.481176,8,4.70276,0.00000,4.70276,-1.12266611,-0.00474016,-0.59841,NaN,-0.59841,NaN,NaN,0.09832,4.70276,4.70276,0.00000,50.87816759,88.66955791,59.58666,59.58666,NaN,NaN,29.30073,NaN,4.010488,NaN,NaN,4.70276,9.980157,14.842392,10.782454,0.612429
H,-5.447377,5.124446,-4.224454,9,9.14412,0.00000,9.14412,-1.61383848,-0.00028411,-0.32792,NaN,-0.32792,NaN,NaN,0.13477,9.14412,9.14412,0.00000,40.93486190,105.98276374,75.48448,75.48448,NaN,NaN,148.85091,NaN,9.782068,NaN,NaN,9.14412,10.764778,15.407300,12.210633,0.693842
C,-9.474488,10.17411,-0.669248,10,4.74125,0.00000,4.74125,-0.95505873,-0.00512101,-0.52972,NaN,-0.52972,NaN,NaN,0.06973,4.74125,4.74125,0.00000,54.03895873,88.66955791,61.83283,61.83283,NaN,NaN,27.34544,NaN,3.961307,NaN,NaN,4.74125,9.963252,14.842392,10.785045,0.641008
H,-7.042206,9.428203,2.519475,11,8.78765,0.00000,8.78765,-1.74002446,-0.00013169,-0.34139,NaN,-0.34139,NaN,NaN,0.14559,8.78765,8.78765,0.00000,68.14120219,118.70593090,90.20728,90.20728,NaN,NaN,172.00350,NaN,11.192722,NaN,NaN,8.78765,10.772391,15.194734,12.273592,0.610696
C,-10.009148,9.556717,-3.187418,12,4.73940,0.00000,4.73940,-1.18249936,-0.00059517,-0.74608,NaN,-0.74608,NaN,NaN,0.10080,4.73940,4.73940,0.00000,54.73542266,88.66955791,63.97142,63.97142,NaN,NaN,25.99418,NaN,4.097247,NaN,NaN,4.73940,10.253437,14.842392,10.983704,0.570249
H,-9.006263,7.286686,-6.431987,13,8.90821,0.00000,8.90821,-1.09650299,-0.00001870,-0.24104,NaN,-0.24104,NaN,NaN,0.06846,8.90821,8.90821,0.00000,60.91223039,110.18118971,79.96730,79.96730,NaN,NaN,164.76783,NaN,10.459355,NaN,NaN,8.90821,10.486432,14.550927,12.013409,0.615401
H,-10.604032,11.578792,0.310123,14,8.90893,0.00000,8.90893,-0.92003287,-0.00006056,-0.20511,NaN,-0.20511,NaN,NaN,0.04942,8.90893,8.90893,0.00000,63.11190077,111.41263081,82.04185,82.04185,NaN,NaN,156.32215,NaN,10.144925,NaN,NaN,8.90893,10.472163,14.648514,12.032150,0.616759
H,-11.561154,10.49186,-4.153427,15,8.88111,0.00000,8.88111,-1.12762299,-0.00001870,-0.24667,NaN,-0.24667,NaN,NaN,0.07120,8.88111,8.88111,0.00000,67.53788363,111.93608070,83.10378,83.10378,NaN,NaN,140.85924,NaN,9.700408,NaN,NaN,8.88111,10.792291,14.549571,12.129439,0.578097
C,-7.161172,2.124268,3.777181,16,3.75116,0.00000,3.75116,-0.93050236,-0.01255885,-0.17745,NaN,-0.17745,NaN,NaN,0.01239,3.75116,3.75116,0.00000,38.71902991,68.20409868,53.80902,53.80902,NaN,NaN,59.96882,NaN,6.544464,NaN,NaN,3.75116,8.871629,11.874413,9.655792,0.286504
C,-4.794067,1.394325,3.647181,17,9.66609,0.00000,9.66609,-0.60358571,-0.01094518,-0.07671,NaN,-0.07671,NaN,NaN,0.00155,9.66609,9.66609,0.00000,30.88038196,93.90527056,63.08534,63.08534,NaN,NaN,126.17778,NaN,9.279147,NaN,NaN,9.66609,9.140870,13.638172,10.578754,0.632294
H,-8.601228,1.267607,2.583072,18,8.99083,0.00000,8.99083,-0.19369592,-0.00085425,-0.04793,NaN,-0.04793,NaN,NaN,0.00111,8.99083,8.99083,0.00000,51.13291640,110.43601010,76.32265,76.32265,NaN,NaN,219.60363,NaN,12.213033,NaN,NaN,8.99083,9.557733,13.378614,11.603759,0.462609
H,-7.752543,3.590283,5.095236,19,8.97357,0.00000,8.97357,-0.20420233,-0.00097231,-0.04937,NaN,-0.04937,NaN,NaN,0.00149,8.97357,8.97357,0.00000,46.80783757,113.43788381,77.70178,77.70178,NaN,NaN,241.60236,NaN,12.864644,NaN,NaN,8.97357,9.647174,13.384144,11.628647,0.449190
C,-2.419768,0.792799,3.403144,20,4.71511,0.00000,4.71511,-0.52496354,-0.01790610,-0.10682,NaN,-0.10682,NaN,NaN,0.00864,4.71511,4.71511,0.00000,29.75019005,116.24788528,61.42342,61.42342,NaN,NaN,457.13115,NaN,19.311927,NaN,NaN,4.71511,9.235659,13.694857,10.479364,0.811874
H,-1.666236,-0.74273,4.554973,21,9.22642,0.00000,9.22642,-0.52272301,-0.02283574,-0.06743,NaN,-0.06743,NaN,NaN,0.00136,9.22642,9.22642,0.00000,40.85671645,122.79788409,83.68731,83.68731,NaN,NaN,373.74237,NaN,16.124467,NaN,NaN,9.22642,9.939929,14.601004,11.652524,0.413430
