Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.090956,2.138253,1.191083,1,0.28902,0.00000,0.28902,-0.27254835,-0.01964011,-0.09581,NaN,-0.09581,NaN,NaN,0.00247,0.28902,0.28902,0.00000,59.01198590,90.22331170,76.29882,76.29882,NaN,NaN,38.94808,NaN,5.146901,NaN,NaN,0.28902,10.860517,12.986081,11.685456,0.239959
O,-2.290926,4.279721,-0.41309,2,9.94046,0.00000,9.94046,-0.84663839,-0.00177352,-0.25956,NaN,-0.25956,NaN,NaN,0.05039,9.94046,9.94046,0.00000,17.80911222,91.58432019,50.80849,50.80849,NaN,NaN,397.69949,NaN,17.394965,NaN,NaN,9.94046,9.999312,15.424700,12.653430,0.893141
C,-3.78072,5.760399,0.706623,3,4.46958,0.00000,4.46958,-3.89860505,-0.10942070,-1.90605,NaN,-1.90605,NaN,NaN,1.04763,4.46958,4.46958,0.00000,73.83190492,109.34071184,92.86538,92.86538,NaN,NaN,53.34471,NaN,6.020163,NaN,NaN,4.46958,11.744398,15.409758,13.229697,0.395720
C,-5.397844,7.47165,-0.63679,4,5.68081,0.00000,5.68081,-1.93435435,-0.00243517,-0.41096,NaN,-0.41096,NaN,NaN,0.11000,5.68081,5.68081,0.00000,62.00932799,100.88059941,73.96297,73.96297,NaN,NaN,55.91489,NaN,6.153570,NaN,NaN,5.68081,10.568688,15.303337,11.661506,0.965560
H,-3.882898,5.720042,2.771555,5,10.96880,0.00000,10.96880,-3.26818034,-0.00202692,-0.40414,NaN,-0.40414,NaN,NaN,0.36440,10.96880,10.96880,0.00000,33.87667441,119.98415541,88.39009,88.39009,NaN,NaN,370.13725,NaN,15.311904,NaN,NaN,10.96880,9.003249,15.265591,12.256922,1.688232
C,-5.448485,7.562599,-3.307263,6,4.70644,0.00000,4.70644,-1.80379874,-0.03091281,-0.93359,NaN,-0.93359,NaN,NaN,0.21459,4.70644,4.70644,0.00000,56.19081924,93.47463141,67.49658,67.49658,NaN,NaN,29.48536,NaN,3.997138,NaN,NaN,4.70644,10.219440,14.878737,11.072010,0.647734
C,-6.970398,9.082167,0.797848,7,4.76177,0.00000,4.76177,-1.87973402,-0.04029537,-0.93925,NaN,-0.93925,NaN,NaN,0.22975,4.76177,4.76177,0.00000,60.57370244,94.02425272,72.42262,72.42262,NaN,NaN,34.62288,NaN,4.684197,NaN,NaN,4.76177,10.302209,14.951390,11.144472,0.650524
C,-7.058307,9.24769,-4.507668,8,4.73140,0.00000,4.73140,-1.20921392,-0.00408130,-0.63554,NaN,-0.63554,NaN,NaN,0.11569,4.73140,4.73140,0.00000,56.13398731,93.09878982,64.97491,64.97491,NaN,NaN,28.27164,NaN,3.906697,NaN,NaN,4.73140,10.057100,14.951390,10.860903,0.618261
H,-4.231802,6.308654,-4.380264,9,9.13917,0.00000,9.13917,-1.69662639,-0.00011383,-0.33856,NaN,-0.33856,NaN,NaN,0.14777,9.13917,9.13917,0.00000,41.75519633,109.71681763,80.82060,80.82060,NaN,NaN,132.51341,NaN,9.184195,NaN,NaN,9.13917,10.837206,15.409758,12.269867,0.660442
C,-8.573566,10.768638,-0.424546,10,4.71433,0.00000,4.71433,-1.01602856,-0.00763776,-0.56101,NaN,-0.56101,NaN,NaN,0.07890,4.71433,4.71433,0.00000,59.80594873,93.61127176,66.48441,66.48441,NaN,NaN,25.21559,NaN,3.768785,NaN,NaN,4.71433,10.040720,14.951390,10.851994,0.619317
H,-6.903094,8.99438,2.848879,11,8.77531,0.00000,8.77531,-1.76595649,-0.00007880,-0.36025,NaN,-0.36025,NaN,NaN,0.16271,8.77531,8.77531,0.00000,74.90550626,123.56539209,95.17643,95.17643,NaN,NaN,168.27746,NaN,11.112480,NaN,NaN,8.77531,10.939426,15.202255,12.345952,0.612743
C,-8.616195,10.847397,-3.069949,12,4.75894,0.00000,4.75894,-1.22552336,-0.00162497,-0.77813,NaN,-0.77813,NaN,NaN,0.11077,4.75894,4.75894,0.00000,59.72344928,93.61127176,68.79220,68.79220,NaN,NaN,26.28565,NaN,4.008516,NaN,NaN,4.75894,10.341659,14.951390,11.075451,0.598725
H,-7.11799,9.333429,-6.55663,13,8.90376,0.00000,8.90376,-1.17333684,-0.00005208,-0.25836,NaN,-0.25836,NaN,NaN,0.07937,8.90376,8.90376,0.00000,65.59009092,113.66940469,84.19812,84.19812,NaN,NaN,153.94836,NaN,10.076772,NaN,NaN,8.90376,10.592354,14.619092,12.078810,0.613263
H,-9.784849,12.016375,0.663334,14,8.89033,0.00000,8.89033,-0.97899531,-0.00003636,-0.21801,NaN,-0.21801,NaN,NaN,0.05585,8.89033,8.89033,0.00000,68.34260571,115.22573802,86.10367,86.10367,NaN,NaN,152.87378,NaN,10.044304,NaN,NaN,8.89033,10.575063,14.700445,12.087389,0.612680
H,-9.871075,12.16261,-4.024656,15,8.88030,0.00000,8.88030,-1.14113099,-0.00005029,-0.25660,NaN,-0.25660,NaN,NaN,0.07655,8.88030,8.88030,0.00000,71.91737494,115.27183285,86.84902,86.84902,NaN,NaN,135.46676,NaN,9.496298,NaN,NaN,8.88030,10.927779,14.617792,12.191472,0.574209
C,0.714951,9.359027,3.330631,16,3.87985,0.00000,3.87985,-0.33801993,-0.01654770,-0.12786,NaN,-0.12786,NaN,NaN,0.00324,3.87985,3.87985,0.00000,19.05575025,64.14776370,35.14137,35.14137,NaN,NaN,85.71290,NaN,7.696008,NaN,NaN,3.87985,8.561298,11.449691,9.286243,0.312008
C,0.948544,6.907119,3.629308,17,9.73700,0.00000,9.73700,-0.59206455,-0.00338875,-0.06638,NaN,-0.06638,NaN,NaN,0.00565,9.73700,9.73700,0.00000,17.38182853,85.55093173,42.97656,42.97656,NaN,NaN,188.28456,NaN,10.659229,NaN,NaN,9.73700,8.826620,13.417239,10.272276,0.774687
H,-0.999461,10.350329,3.894091,18,9.01074,0.00000,9.01074,-0.23207310,-0.00039822,-0.05016,NaN,-0.05016,NaN,NaN,0.00187,9.01074,9.01074,0.00000,32.39627018,107.42322504,69.26869,69.26869,NaN,NaN,308.91481,NaN,14.510938,NaN,NaN,9.01074,9.299988,13.174741,11.401095,0.483124
H,2.246556,10.48667,2.542016,19,9.00089,0.00000,9.00089,-0.19010071,-0.00039822,-0.04473,NaN,-0.04473,NaN,NaN,0.00198,9.00089,9.00089,0.00000,28.69880809,95.57095960,59.22199,59.22199,NaN,NaN,262.20861,NaN,13.333045,NaN,NaN,9.00089,9.312534,13.122029,11.370315,0.476784
C,1.107654,4.455713,3.790479,20,4.51126,0.00000,4.51126,-0.22902745,-0.00263258,-0.03289,NaN,-0.03289,NaN,NaN,0.00040,4.51126,4.51126,0.00000,17.15155094,87.46510295,37.92865,37.92865,NaN,NaN,170.26657,NaN,10.071787,NaN,NaN,4.51126,8.920325,13.105573,9.889803,0.643699
H,1.842901,3.58246,5.504908,21,9.42325,0.00000,9.42325,-0.13747764,-0.00271920,-0.02521,NaN,-0.02521,NaN,NaN,0.00034,9.42325,9.42325,0.00000,29.05592026,94.08466069,58.29541,58.29541,NaN,NaN,254.56469,NaN,13.295370,NaN,NaN,9.42325,9.623572,14.430428,11.413421,0.466698
Cl,-2.97519,0.523222,3.815393,22,20.92116,0.00000,20.92116,-0.48634393,-0.00360116,-0.05464,NaN,-0.05464,NaN,NaN,0.00242,20.92116,20.92116,0.00000,15.40899922,87.29296419,35.42128,35.42128,NaN,NaN,164.15010,NaN,9.925878,NaN,NaN,20.92116,8.821448,12.073279,9.397611,0.215079
Cl,2.913933,3.49382,-1.684012,23,22.30144,0.00000,22.30144,-0.30313289,-0.00274379,-0.05201,NaN,-0.05201,NaN,NaN,0.00209,22.30144,22.30144,0.00000,10.57787973,89.05548098,28.43767,28.43767,NaN,NaN,176.80028,NaN,10.676603,NaN,NaN,22.30144,8.738747,11.980385,9.385976,0.268385
O,-0.857773,-0.124306,-1.465776,24,8.82362,0.00000,8.82362,-1.44009929,-0.00980937,-0.16926,NaN,-0.16926,NaN,NaN,0.02164,8.82362,8.82362,0.00000,18.73557477,126.01879981,51.96993,51.96993,NaN,NaN,649.23627,NaN,22.032825,NaN,NaN,8.82362,9.862802,15.964824,12.179777,1.283675
O,2.20368,-0.455095,2.527048,25,9.32980,0.00000,9.32980,-1.53646563,-0.00226620,-0.14993,NaN,-0.14993,NaN,NaN,0.02144,9.32980,9.32980,0.00000,19.64777779,117.56751713,52.44962,52.44962,NaN,NaN,559.27628,NaN,20.296186,NaN,NaN,9.32980,9.945922,16.003120,12.203836,1.250857
C,0.154166,-4.180327,-0.239243,26,4.37268,0.00000,4.37268,-2.07722213,-0.04395028,-1.10072,NaN,-1.10072,NaN,NaN,0.26530,4.37268,4.37268,0.00000,81.82856112,152.65385756,117.29001,117.29001,NaN,NaN,243.85689,NaN,13.710780,NaN,NaN,4.37268,11.540631,16.594216,13.089250,1.343263
C,2.830836,-3.43631,-0.59659,27,3.92966,0.00000,3.92966,-2.08182166,-0.04551246,-1.08686,NaN,-1.08686,NaN,NaN,0.29401,3.92966,3.92966,0.00000,81.43052448,151.27209137,115.54998,115.54998,NaN,NaN,237.52146,NaN,13.653184,NaN,NaN,3.92966,11.570530,16.814168,13.127750,1.320385
