Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.883657,-2.728413,1.947518,1,0.61403,0.00000,0.61403,-0.36627761,-0.02397974,-0.16077,NaN,-0.16077,NaN,NaN,0.00755,0.61403,0.61403,0.00000,45.13375078,106.94520555,69.28484,69.28484,NaN,NaN,227.28017,NaN,12.502937,NaN,NaN,0.61403,10.862345,13.273523,11.587177,0.218844
O,-2.126072,-2.278012,-0.005218,2,8.64827,0.00000,8.64827,-0.98910656,-0.01741876,-0.34471,NaN,-0.34471,NaN,NaN,0.06561,8.64827,8.64827,0.00000,52.24023274,124.55115639,83.43020,83.43020,NaN,NaN,273.15564,NaN,14.046056,NaN,NaN,8.64827,11.009882,15.395095,12.957613,0.795121
C,-4.123791,-3.579797,-0.064572,3,4.04493,0.00000,4.04493,-4.15899378,-0.10222161,-1.83991,NaN,-1.83991,NaN,NaN,0.96830,4.04493,4.04493,0.00000,71.51284310,128.84809044,107.32742,107.32742,NaN,NaN,166.07255,NaN,11.243333,NaN,NaN,4.04493,9.705751,15.325288,13.007972,1.072980
C,-6.001026,-3.184119,-1.992945,4,5.67375,0.00000,5.67375,-2.13743326,-0.04593833,-0.57318,NaN,-0.57318,NaN,NaN,0.08219,5.67375,5.67375,0.00000,79.55115930,118.18319953,93.74865,93.74865,NaN,NaN,80.88521,NaN,7.450555,NaN,NaN,5.67375,10.640384,15.297788,11.730465,0.904668
H,-4.509045,-4.919018,1.460414,5,10.49695,0.00000,10.49695,-3.56870470,-0.00274477,-0.46049,NaN,-0.46049,NaN,NaN,0.37336,10.49695,10.49695,0.00000,32.90820679,124.57903239,93.79539,93.79539,NaN,NaN,475.53873,NaN,17.124227,NaN,NaN,10.49695,9.107114,15.495540,12.370333,2.003806
C,-5.585169,-1.493857,-4.018516,6,4.59783,0.00000,4.59783,-1.85718603,-0.03434025,-1.00049,NaN,-1.00049,NaN,NaN,0.21562,4.59783,4.59783,0.00000,76.61734716,115.27199619,94.50369,94.50369,NaN,NaN,82.93606,NaN,8.001430,NaN,NaN,4.59783,10.322660,14.975976,11.211199,0.669342
C,-8.328596,-4.463306,-1.766954,7,4.70870,0.00000,4.70870,-1.95434330,-0.04760778,-1.01673,NaN,-1.01673,NaN,NaN,0.22898,4.70870,4.70870,0.00000,73.10171470,115.16058318,86.67351,86.67351,NaN,NaN,39.92298,NaN,4.737144,NaN,NaN,4.70870,10.377586,14.913491,11.200451,0.629321
C,-7.482868,-1.101387,-5.784971,8,4.57643,0.00000,4.57643,-1.40161260,-0.00880169,-0.74950,NaN,-0.74950,NaN,NaN,0.14032,4.57643,4.57643,0.00000,76.59182485,114.80189387,89.63047,89.63047,NaN,NaN,63.22673,NaN,6.966923,NaN,NaN,4.57643,10.171857,14.975976,10.994141,0.619456
H,-3.785473,-0.521906,-4.165538,9,9.13475,0.00000,9.13475,-1.78720071,-0.00074974,-0.38039,NaN,-0.38039,NaN,NaN,0.17002,9.13475,9.13475,0.00000,70.90520694,147.41511722,112.93686,112.93686,NaN,NaN,222.23129,NaN,11.724772,NaN,NaN,9.13475,10.901922,15.327605,12.361194,0.586627
C,-10.226413,-4.044949,-3.538918,10,4.72493,0.00000,4.72493,-1.21357432,-0.01603242,-0.69056,NaN,-0.69056,NaN,NaN,0.09983,4.72493,4.72493,0.00000,73.06588337,115.16058318,81.59702,81.59702,NaN,NaN,35.39039,NaN,4.126171,NaN,NaN,4.72493,10.128020,14.913491,10.935205,0.614792
