Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.351886,-1.398549,1.298616,1,0.20823,0.00000,0.20823,-0.88405672,-0.03623713,-0.25957,NaN,-0.25957,NaN,NaN,0.06198,0.20823,0.20823,0.00000,45.69938909,84.26792648,71.08645,71.08645,NaN,NaN,62.46670,NaN,6.747363,NaN,NaN,0.20823,10.611324,12.638329,11.764650,0.146488
O,4.573239,-0.843387,-0.234644,2,9.99262,0.00000,9.99262,-0.88140563,-0.00235392,-0.26666,NaN,-0.26666,NaN,NaN,0.05071,9.99262,9.99262,0.00000,17.96632396,87.62058238,46.73693,46.73693,NaN,NaN,323.64926,NaN,15.644219,NaN,NaN,9.99262,9.745870,15.326629,12.535052,0.881852
C,6.1756,-2.536392,-0.709643,3,4.42103,0.00000,4.42103,-3.87257221,-0.11275160,-1.87043,NaN,-1.87043,NaN,NaN,0.94931,4.42103,4.42103,0.00000,65.58870562,104.93110268,87.97933,87.97933,NaN,NaN,55.83583,NaN,6.047590,NaN,NaN,4.42103,10.700259,15.280604,13.085922,0.491559
C,8.704216,-1.959718,-1.515513,4,5.69829,0.00000,5.69829,-1.93743977,-0.04086283,-0.43953,NaN,-0.43953,NaN,NaN,0.10434,5.69829,5.69829,0.00000,59.61453916,97.23547342,70.95040,70.95040,NaN,NaN,54.45366,NaN,6.098181,NaN,NaN,5.69829,10.512107,15.267828,11.616315,0.961925
H,5.62339,-4.523248,-0.545003,5,10.95663,0.00000,10.95663,-3.34814730,-0.00164455,-0.41994,NaN,-0.41994,NaN,NaN,0.32767,10.95663,10.95663,0.00000,27.36146004,115.13423694,83.01702,83.01702,NaN,NaN,396.16630,NaN,15.939226,NaN,NaN,10.95663,8.887959,15.197462,12.177161,1.727132
C,9.580339,0.555198,-1.726881,6,4.75817,0.00000,4.75817,-1.77300292,-0.03164499,-0.92240,NaN,-0.92240,NaN,NaN,0.20755,4.75817,4.75817,0.00000,54.72929689,91.23114009,65.81817,65.81817,NaN,NaN,28.87320,NaN,4.043447,NaN,NaN,4.75817,10.176246,14.903631,11.034287,0.658280
C,10.323827,-4.001724,-2.086023,7,4.70419,0.00000,4.70419,-1.84105696,-0.03416285,-0.93381,NaN,-0.93381,NaN,NaN,0.22115,4.70419,4.70419,0.00000,57.98565506,92.63526676,69.30425,69.30425,NaN,NaN,33.47143,NaN,4.562589,NaN,NaN,4.70419,10.267878,14.903631,11.106741,0.680911
C,12.047231,0.999761,-2.497844,8,4.69655,0.00000,4.69655,-1.21490240,-0.00282642,-0.64375,NaN,-0.64375,NaN,NaN,0.11389,4.69655,4.69655,0.00000,54.72929689,91.23114009,63.56004,63.56004,NaN,NaN,28.54587,NaN,4.014279,NaN,NaN,4.69655,10.024579,14.903631,10.828543,0.634778
H,8.314889,2.103054,-1.270665,9,9.15092,0.00000,9.15092,-1.67605768,-0.00003218,-0.34289,NaN,-0.34289,NaN,NaN,0.14377,9.15092,9.15092,0.00000,39.95991560,111.70794077,80.94614,80.94614,NaN,NaN,151.37791,NaN,9.868649,NaN,NaN,9.15092,10.765291,15.326629,12.244628,0.666111
C,12.791979,-3.536303,-2.862873,10,4.73364,0.00000,4.73364,-1.02391463,-0.00434796,-0.57250,NaN,-0.57250,NaN,NaN,0.07621,4.73364,4.73364,0.00000,57.56211778,90.99261935,63.91285,63.91285,NaN,NaN,25.28944,NaN,3.779035,NaN,NaN,4.73364,10.011168,14.851963,10.815040,0.616271
