Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-1.123888,-4.118422,0.73198,1,0.42841,0.00000,0.42841,-0.24710866,-0.02366220,-0.09979,NaN,-0.09979,NaN,NaN,0.00280,0.42841,0.42841,0.00000,38.70958947,84.40768180,61.01691,61.01691,NaN,NaN,78.84295,NaN,7.459126,NaN,NaN,0.42841,10.650806,12.239439,11.365479,0.074140
O,-3.413596,-1.222059,0.257641,2,8.88682,0.00000,8.88682,-1.21956325,-0.01675172,-0.35384,NaN,-0.35384,NaN,NaN,0.08276,8.88682,8.88682,0.00000,46.88636908,114.65892398,75.22094,75.22094,NaN,NaN,201.27042,NaN,11.631278,NaN,NaN,8.88682,10.380168,15.377414,12.758229,0.798965
C,-5.782847,-1.305748,0.168014,3,4.31146,0.00000,4.31146,-4.22445906,-0.12519867,-1.98804,NaN,-1.98804,NaN,NaN,1.07114,4.31146,4.31146,0.00000,68.66247959,122.42501660,103.14218,103.14218,NaN,NaN,102.74424,NaN,8.326182,NaN,NaN,4.31146,9.992175,15.353019,13.040340,0.720908
C,-7.2909,0.862998,-0.48736,4,5.71851,0.00000,5.71851,-1.92813967,-0.04679718,-0.57657,NaN,-0.57657,NaN,NaN,0.08699,5.71851,5.71851,0.00000,75.98352088,110.94715595,88.34415,88.34415,NaN,NaN,66.56134,NaN,6.743222,NaN,NaN,5.71851,10.591586,15.160449,11.690495,0.953015
H,-6.751661,-3.063174,0.675653,5,11.06462,0.00000,11.06462,-3.61953270,-0.00292327,-0.46523,NaN,-0.46523,NaN,NaN,0.41238,11.06462,11.06462,0.00000,26.86083557,121.21239712,90.11388,90.11388,NaN,NaN,455.49058,NaN,17.047382,NaN,NaN,11.06462,8.856873,15.292389,12.234810,1.752874
C,-6.18626,3.184961,-1.209924,6,4.71953,0.00000,4.71953,-1.84300882,-0.03449797,-0.99118,NaN,-0.99118,NaN,NaN,0.21222,4.71953,4.71953,0.00000,72.96897942,108.75871479,87.58802,87.58802,NaN,NaN,48.26668,NaN,5.627102,NaN,NaN,4.71953,10.266502,14.987994,11.125889,0.664387
C,-9.943474,0.623338,-0.359462,7,4.75658,0.00000,4.75658,-1.91125621,-0.04679718,-0.99827,NaN,-0.99827,NaN,NaN,0.22174,4.75658,4.75658,0.00000,70.10053573,108.18827913,82.32914,82.32914,NaN,NaN,34.60151,NaN,4.375747,NaN,NaN,4.75658,10.343326,14.965818,11.170416,0.642622
C,-7.725671,5.230057,-1.778822,8,4.71150,0.00000,4.71150,-1.36286788,-0.01100988,-0.74273,NaN,-0.74273,NaN,NaN,0.13278,4.71150,4.71150,0.00000,72.96897942,108.75871479,82.94636,82.94636,NaN,NaN,34.93530,NaN,4.643135,NaN,NaN,4.71150,10.117560,14.987994,10.919027,0.620946
H,-4.146838,3.338779,-1.330624,9,9.18539,0.00000,9.18539,-1.77380351,-0.00208948,-0.38103,NaN,-0.38103,NaN,NaN,0.16132,9.18539,9.18539,0.00000,68.46481985,142.48136737,108.20546,108.20546,NaN,NaN,204.56566,NaN,11.486388,NaN,NaN,9.18539,10.827006,15.377414,12.367501,0.613783
C,-11.47347,2.685144,-0.930652,10,4.72659,0.00000,4.72659,-1.21635789,-0.01347678,-0.69055,NaN,-0.69055,NaN,NaN,0.09923,4.72659,4.72659,0.00000,69.92988243,108.18827913,76.78911,76.78911,NaN,NaN,28.69001,NaN,3.678573,NaN,NaN,4.72659,10.091605,14.928105,10.903078,0.634913
H,-10.770158,-1.17423,0.190993,11,8.77443,0.00000,8.77443,-1.79671871,-0.00022260,-0.37909,NaN,-0.37909,NaN,NaN,0.17003,8.77443,8.77443,0.00000,82.22783352,127.77367349,101.06127,101.06127,NaN,NaN,146.10079,NaN,10.367757,NaN,NaN,8.77443,10.939513,15.292389,12.369208,0.609890
C,-10.36532,4.982354,-1.635647,12,4.76673,0.00000,4.76673,-1.64554314,-0.00878529,-0.93715,NaN,-0.93715,NaN,NaN,0.19355,4.76673,4.76673,0.00000,70.38952235,108.18827913,81.60049,81.60049,NaN,NaN,29.50276,NaN,4.107187,NaN,NaN,4.76673,10.361485,14.928105,11.101447,0.588196
H,-6.893133,7.02014,-2.338765,13,8.93874,0.00000,8.93874,-1.32560408,-0.00024399,-0.30679,NaN,-0.30679,NaN,NaN,0.10332,8.93874,8.93874,0.00000,83.57598271,135.36390904,104.96193,104.96193,NaN,NaN,171.43191,NaN,10.781152,NaN,NaN,8.93874,10.718832,14.711270,12.164535,0.614657
H,-13.515178,2.513931,-0.831015,14,8.90048,0.00000,8.90048,-1.19630481,-0.00007150,-0.27891,NaN,-0.27891,NaN,NaN,0.08507,8.90048,8.90048,0.00000,76.85129330,121.94282936,93.75812,93.75812,NaN,NaN,139.95236,NaN,9.568814,NaN,NaN,8.90048,10.613634,14.737698,12.131400,0.619765
H,-11.559973,6.591236,-2.082894,15,8.85725,0.00000,8.85725,-1.56341712,-0.00022935,-0.34661,NaN,-0.34661,NaN,NaN,0.13986,8.85725,8.85725,0.00000,82.36495726,126.43460101,98.65124,98.65124,NaN,NaN,132.24504,NaN,9.434763,NaN,NaN,8.85725,10.960983,14.671395,12.228977,0.571119
C,-6.230624,-4.44055,-4.969802,16,3.87777,0.00000,3.87777,-0.99698207,-0.01191283,-0.45855,NaN,-0.45855,NaN,NaN,0.05987,3.87777,3.87777,0.00000,24.75013483,74.12293149,46.53201,46.53201,NaN,NaN,151.41009,NaN,10.489138,NaN,NaN,3.87777,8.670517,11.671366,9.388336,0.301075
C,-4.584124,-5.35826,-3.352898,17,9.15434,0.00000,9.15434,-1.00901506,-0.00420312,-0.25764,NaN,-0.25764,NaN,NaN,0.02529,9.15434,9.15434,0.00000,24.80698276,86.22416538,49.24958,49.24958,NaN,NaN,160.28243,NaN,10.136920,NaN,NaN,9.15434,8.927425,13.357585,10.279134,0.693526
H,-5.660935,-3.840099,-6.854876,18,8.99415,0.00000,8.99415,-0.78294214,-0.00079801,-0.21664,NaN,-0.21664,NaN,NaN,0.02718,8.99415,8.99415,0.00000,37.09753078,108.04383719,71.38653,71.38653,NaN,NaN,271.84547,NaN,13.550778,NaN,NaN,8.99415,9.374784,13.188537,11.445234,0.475938
H,-8.22793,-4.292086,-4.492758,19,9.05729,0.00000,9.05729,-0.78003488,-0.00079801,-0.21413,NaN,-0.21413,NaN,NaN,0.02709,9.05729,9.05729,0.00000,38.24288437,113.47055826,76.34171,76.34171,NaN,NaN,299.14725,NaN,13.972119,NaN,NaN,9.05729,9.446374,13.242707,11.472495,0.478456
C,-2.96114,-6.149857,-1.678202,20,4.66960,0.00000,4.66960,-0.40561310,-0.00420312,-0.18400,NaN,-0.18400,NaN,NaN,0.00956,4.66960,4.66960,0.00000,26.58337817,96.14725898,40.67920,40.67920,NaN,NaN,152.84028,NaN,9.501829,NaN,NaN,4.66960,8.907618,13.385923,9.910639,0.752006
H,-2.528968,-8.162844,-1.569996,21,9.96211,0.00000,9.96211,-0.60687759,-0.01869009,-0.16228,NaN,-0.16228,NaN,NaN,0.00725,9.96211,9.96211,0.00000,17.11685385,88.04393645,52.31467,52.31467,NaN,NaN,217.04352,NaN,11.806720,NaN,NaN,9.96211,9.070048,12.554270,11.225345,0.371872
Cl,-3.421893,-5.394486,4.078267,22,21.98009,0.00000,21.98009,-0.36464494,-0.00211050,-0.07742,NaN,-0.07742,NaN,NaN,0.00761,21.98009,18.85745,3.12264,-7.33025031,80.51024344,16.37526,19.67276,-3.53821,172.66105,168.27105,4.39000,11.569352,0.024779,4.278383,21.98009,8.694706,11.559820,9.258406,0.259659
Cl,1.950012,-6.935677,1.307347,23,22.43268,0.00000,22.43268,-0.34386686,-0.00097601,-0.08154,NaN,-0.08154,NaN,NaN,0.00676,22.43268,20.20287,2.22981,-5.72391212,85.18642622,19.77749,22.26703,-2.77854,218.51225,215.78039,2.73186,12.509534,0.012346,2.697706,22.43268,8.769553,12.013754,9.374008,0.277736
O,0.579515,-2.43159,-1.982158,24,9.44752,0.00000,9.44752,-1.49898990,-0.02619320,-0.19118,NaN,-0.19118,NaN,NaN,0.01973,9.44752,9.44752,0.00000,22.56638291,120.19177370,53.35460,53.35460,NaN,NaN,454.94697,NaN,17.954921,NaN,NaN,9.44752,10.265017,15.608189,11.845529,1.442216
O,0.723521,-1.993243,2.938981,25,9.78347,0.00000,9.78347,-1.37468343,-0.00689823,-0.15764,NaN,-0.15764,NaN,NaN,0.01844,9.78347,9.78347,0.00000,8.04836204,113.80933589,42.34933,42.34933,NaN,NaN,647.77236,NaN,21.476691,NaN,NaN,9.78347,9.825662,15.827459,11.832226,1.299970
C,3.940045,-0.003513,-0.470719,26,4.39305,0.00000,4.39305,-2.22916334,-0.09497547,-1.22164,NaN,-1.22164,NaN,NaN,0.30698,4.39305,4.39305,0.00000,78.22610597,147.26550731,115.10823,115.10823,NaN,NaN,217.25688,NaN,12.949346,NaN,NaN,4.39305,11.552876,16.597766,12.956877,1.115524
C,2.071257,1.617679,0.826545,27,4.35912,0.00000,4.35912,-2.33157485,-0.13886985,-1.29748,NaN,-1.29748,NaN,NaN,0.32871,4.35912,4.35912,0.00000,90.36998262,153.98991126,121.24648,121.24648,NaN,NaN,103.98414,NaN,8.262764,NaN,NaN,4.35912,11.538584,16.666740,13.052603,1.048192
