Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.966771,-2.856187,-1.830107,1,0.58423,0.00000,0.58423,-0.72827444,-0.03923668,-0.30391,NaN,-0.30391,NaN,NaN,0.03628,0.58423,0.58423,0.00000,38.21922096,101.55366815,64.05430,64.05430,NaN,NaN,204.79883,NaN,11.571591,NaN,NaN,0.58423,10.669202,13.122392,11.357786,0.184965
O,2.101239,-2.134553,0.090416,2,8.74367,0.00000,8.74367,-1.21581742,-0.01861170,-0.33965,NaN,-0.33965,NaN,NaN,0.06259,8.74367,8.74367,0.00000,44.90543051,118.55235670,78.46063,78.46063,NaN,NaN,319.79662,NaN,15.445844,NaN,NaN,8.74367,10.752944,15.256100,12.718169,0.824500
C,4.204915,-3.237127,0.107174,3,4.07755,0.00000,4.07755,-4.28634590,-0.12407171,-1.88599,NaN,-1.88599,NaN,NaN,1.02625,4.07755,4.07755,0.00000,69.01292282,132.57546737,107.22687,107.22687,NaN,NaN,220.41266,NaN,13.283839,NaN,NaN,4.07755,9.632176,15.256100,12.906802,1.000989
C,6.103248,-2.661938,1.978258,4,5.67869,0.00000,5.67869,-2.14512589,-0.05745060,-0.62297,NaN,-0.62297,NaN,NaN,0.07805,5.67869,5.67869,0.00000,77.16303707,116.90285065,92.99789,92.99789,NaN,NaN,98.84855,NaN,8.414614,NaN,NaN,5.67869,10.568037,15.177380,11.640452,0.922097
H,4.677019,-4.561782,-1.408224,5,10.46009,0.00000,10.46009,-3.77832364,-0.00704129,-0.50780,NaN,-0.50780,NaN,NaN,0.42066,10.46009,10.46009,0.00000,29.49788936,124.23175280,93.60662,93.60662,NaN,NaN,502.85464,NaN,17.976535,NaN,NaN,10.46009,8.875598,15.346222,12.190302,2.066951
C,5.612084,-1.000812,4.008421,6,4.70533,0.00000,4.70533,-1.81681763,-0.03562772,-0.98987,NaN,-0.98987,NaN,NaN,0.19903,4.70533,4.70533,0.00000,73.02357406,114.14982540,90.55944,90.55944,NaN,NaN,73.81174,NaN,7.495065,NaN,NaN,4.70533,10.240385,14.928298,11.094157,0.633553
C,8.515945,-3.756966,1.69393,7,4.75088,0.00000,4.75088,-1.87655919,-0.02862786,-0.99238,NaN,-0.99238,NaN,NaN,0.20963,4.75088,4.75088,0.00000,71.14157451,114.14982540,86.40137,86.40137,NaN,NaN,52.83849,NaN,5.838202,NaN,NaN,4.75088,10.291987,14.928298,11.135834,0.660889
C,7.519226,-0.458143,5.725708,8,4.71655,0.00000,4.71655,-1.36822426,-0.01403305,-0.75067,NaN,-0.75067,NaN,NaN,0.13467,4.71655,4.71655,0.00000,72.99707441,114.14982540,84.86867,84.86867,NaN,NaN,51.95156,NaN,6.001438,NaN,NaN,4.71655,10.084660,14.928298,10.909981,0.608649
H,3.747474,-0.168186,4.196549,9,9.18678,0.00000,9.18678,-1.71056606,-0.00083403,-0.37351,NaN,-0.37351,NaN,NaN,0.16264,9.18678,9.18678,0.00000,63.91422380,140.44343813,107.30630,107.30630,NaN,NaN,196.53979,NaN,10.972643,NaN,NaN,9.18678,10.844568,15.261395,12.283084,0.603072
C,10.42259,-3.187839,3.414232,10,4.72780,0.00000,4.72780,-1.29033198,-0.01723126,-0.72780,NaN,-0.72780,NaN,NaN,0.11092,4.72780,4.72780,0.00000,70.93955613,112.66851867,79.99505,79.99505,NaN,NaN,38.07771,NaN,4.424430,NaN,NaN,4.72780,10.067073,14.825962,10.869824,0.621613
