Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.56925,-1.058993,1.160294,1,0.21141,0.00000,0.21141,-0.92333960,-0.06569975,-0.33651,NaN,-0.33651,NaN,NaN,0.07259,0.21141,0.21141,0.00000,53.63451609,93.05698077,76.70531,76.70531,NaN,NaN,70.04168,NaN,7.102313,NaN,NaN,0.21141,10.680840,12.802363,11.787832,0.173945
O,3.663193,0.309913,-0.179412,2,10.09986,0.00000,10.09986,-0.98576117,-0.00394756,-0.29767,NaN,-0.29767,NaN,NaN,0.06050,10.09986,10.09986,0.00000,26.95670510,94.04891321,53.95054,53.95054,NaN,NaN,280.86133,NaN,14.491319,NaN,NaN,10.09986,9.725936,15.343672,12.536332,0.889098
C,5.618109,-0.962396,-0.639784,3,4.48162,0.00000,4.48162,-4.29238633,-0.13085529,-2.07332,NaN,-2.07332,NaN,NaN,1.18741,4.48162,4.48162,0.00000,75.93232854,108.91489530,93.34939,93.34939,NaN,NaN,46.26720,NaN,5.545958,NaN,NaN,4.48162,11.760113,15.318557,13.167675,0.387871
C,7.97678,0.186293,-1.342947,4,5.75071,0.00000,5.75071,-1.96315396,-0.05219251,-0.59134,NaN,-0.59134,NaN,NaN,0.07780,5.75071,5.75071,0.00000,63.86409023,101.86032049,75.37573,75.37573,NaN,NaN,57.42757,NaN,6.293055,NaN,NaN,5.75071,10.537431,15.191627,11.650951,0.974328
H,5.523276,-3.02665,-0.535813,5,10.85649,0.00000,10.85649,-3.56711156,-0.00481222,-0.51088,NaN,-0.51088,NaN,NaN,0.44697,10.85649,10.85649,0.00000,31.64741402,118.83487504,87.14328,87.14328,NaN,NaN,388.20168,NaN,15.792801,NaN,NaN,10.85649,8.864781,15.219645,12.141208,1.742243
C,8.273057,2.837116,-1.490208,6,4.70756,0.00000,4.70756,-1.83838417,-0.05425484,-0.99829,NaN,-0.99829,NaN,NaN,0.20616,4.70756,4.70756,0.00000,58.44942427,93.43355923,70.24159,70.24159,NaN,NaN,30.66362,NaN,4.293791,NaN,NaN,4.70756,10.196161,14.820967,11.048996,0.647807
C,10.029818,-1.428943,-1.88551,7,4.69294,0.00000,4.69294,-1.86321381,-0.04616022,-0.99470,NaN,-0.99470,NaN,NaN,0.20927,4.69294,4.69294,0.00000,60.92897741,95.11278748,72.51789,72.51789,NaN,NaN,33.98814,NaN,4.585437,NaN,NaN,4.69294,10.286732,14.954551,11.117939,0.657997
C,10.59854,3.838587,-2.173023,8,4.73051,0.00000,4.73051,-1.32473001,-0.01235930,-0.73127,NaN,-0.73127,NaN,NaN,0.12643,4.73051,4.73051,0.00000,58.44942427,95.11278748,67.05081,67.05081,NaN,NaN,29.08939,NaN,4.033425,NaN,NaN,4.73051,10.046134,14.954551,10.865092,0.659576
H,6.680497,4.054128,-1.056419,9,9.15592,0.00000,9.15592,-1.73672499,-0.00012038,-0.36959,NaN,-0.36959,NaN,NaN,0.16309,9.15592,9.15592,0.00000,50.08862592,121.06022449,87.87876,87.87876,NaN,NaN,171.80740,NaN,10.492882,NaN,NaN,9.15592,10.802707,15.343672,12.273610,0.667253
C,12.353208,-0.407064,-2.571734,10,4.74735,0.00000,4.74735,-1.24723484,-0.01568941,-0.70871,NaN,-0.70871,NaN,NaN,0.10554,4.74735,4.74735,0.00000,60.27756780,94.06600893,66.73828,66.73828,NaN,NaN,26.40851,NaN,3.788913,NaN,NaN,4.74735,10.029399,14.834268,10.846716,0.638106
