Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-1.084119,-3.983749,0.467142,1,0.48709,0.00000,0.48709,-0.81741528,-0.01005029,-0.19249,NaN,-0.19249,NaN,NaN,0.02611,0.48709,0.48709,0.00000,40.73709842,94.29201298,61.01228,61.01228,NaN,NaN,59.17299,NaN,6.022395,NaN,NaN,0.48709,10.736786,12.782066,11.424754,0.109973
O,-3.442374,-1.337554,-0.525389,2,9.00397,0.00000,9.00397,-0.88180457,-0.00694568,-0.32895,NaN,-0.32895,NaN,NaN,0.05920,9.00397,9.00397,0.00000,49.42154036,113.70201838,74.77696,74.77696,NaN,NaN,179.70446,NaN,10.942408,NaN,NaN,9.00397,10.554126,15.411283,12.882881,0.732208
C,-5.746925,-1.638468,-1.031554,3,4.23637,0.00000,4.23637,-3.97043292,-0.10363806,-1.82150,NaN,-1.82150,NaN,NaN,0.94301,4.23637,4.23637,0.00000,66.11206746,115.47318006,100.33272,100.33272,NaN,NaN,64.65779,NaN,6.187498,NaN,NaN,4.23637,9.595069,15.411283,13.042461,0.912045
C,-7.42936,0.451786,-1.473351,4,5.71708,0.00000,5.71708,-2.02854778,-0.02315289,-0.44775,NaN,-0.44775,NaN,NaN,0.11266,5.71708,5.71708,0.00000,74.74703085,110.69443793,86.80543,86.80543,NaN,NaN,56.70758,NaN,6.088840,NaN,NaN,5.71708,10.610112,15.264488,11.717292,0.940764
H,-6.496839,-3.556177,-1.218562,5,10.97890,0.00000,10.97890,-3.44319231,-0.00283782,-0.41677,NaN,-0.41677,NaN,NaN,0.31366,10.97890,10.97890,0.00000,27.18735476,120.93465076,89.55742,89.55742,NaN,NaN,451.89897,NaN,16.669226,NaN,NaN,10.97890,8.959827,15.323845,12.331166,1.770502
C,-6.565047,2.977517,-1.506868,6,4.73059,0.00000,4.73059,-1.84569951,-0.02992620,-0.93676,NaN,-0.93676,NaN,NaN,0.21958,4.73059,4.73059,0.00000,74.27571950,108.07717524,87.94984,87.94984,NaN,NaN,44.91616,NaN,5.523476,NaN,NaN,4.73059,10.301125,15.037818,11.167386,0.674383
C,-10.007455,-0.088118,-1.892383,7,4.71483,0.00000,4.71483,-1.93154499,-0.04284051,-0.96730,NaN,-0.96730,NaN,NaN,0.23988,4.71483,4.71483,0.00000,68.44017044,108.07717524,80.98082,80.98082,NaN,NaN,35.79909,NaN,4.435996,NaN,NaN,4.71483,10.343067,15.037818,11.194297,0.658037
C,-8.270328,4.926219,-1.918779,8,4.73617,0.00000,4.73617,-1.28778464,-0.00684609,-0.67340,NaN,-0.67340,NaN,NaN,0.12899,4.73617,4.73617,0.00000,74.06858194,107.22369811,83.52489,83.52489,NaN,NaN,35.14951,NaN,4.743084,NaN,NaN,4.73617,10.133490,14.893461,10.954179,0.630573
H,-4.572296,3.36293,-1.232816,9,9.70486,0.00000,9.70486,-1.72637666,-0.00757236,-0.40165,NaN,-0.40165,NaN,NaN,0.15153,9.70486,9.70486,0.00000,73.65224991,146.30035242,111.85200,111.85200,NaN,NaN,206.52038,NaN,11.635529,NaN,NaN,9.70486,10.871940,15.417463,12.399425,0.641633
C,-11.706791,1.877288,-2.295513,10,4.72617,0.00000,4.72617,-1.05466687,-0.01036258,-0.58801,NaN,-0.58801,NaN,NaN,0.08301,4.72617,4.72617,0.00000,68.22397832,108.07717524,76.11225,76.11225,NaN,NaN,30.10668,NaN,3.801973,NaN,NaN,4.72617,10.109601,15.037818,10.919998,0.634863
