Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.408721,2.211418,1.193215,1,0.31908,0.00000,0.31908,-0.29967101,-0.00737561,-0.06689,NaN,-0.06689,NaN,NaN,0.00177,0.31908,0.31908,0.00000,54.44970962,95.07645325,72.64365,72.64365,NaN,NaN,64.21589,NaN,6.202405,NaN,NaN,0.31908,10.893766,13.060939,11.585658,0.149060
O,-1.771252,4.547053,-0.36237,2,9.91663,0.00000,9.91663,-0.75105780,-0.00126859,-0.23899,NaN,-0.23899,NaN,NaN,0.04069,9.91663,9.91663,0.00000,22.84579540,106.16044481,53.56147,53.56147,NaN,NaN,368.89484,NaN,16.547532,NaN,NaN,9.91663,10.177003,15.395304,12.731434,0.851078
C,-2.991132,6.310748,0.679387,3,4.22420,0.00000,4.22420,-3.80655478,-0.10158009,-1.74309,NaN,-1.74309,NaN,NaN,0.86983,4.22420,4.22420,0.00000,65.72172564,105.81467297,91.81067,91.81067,NaN,NaN,41.03198,NaN,4.993026,NaN,NaN,4.22420,9.657587,15.395304,12.967313,0.947917
C,-4.844893,7.77326,-0.661565,4,5.68266,0.00000,5.68266,-1.98225917,-0.00192854,-0.40796,NaN,-0.40796,NaN,NaN,0.10674,5.68266,5.68266,0.00000,62.38112099,100.51887599,74.83979,74.83979,NaN,NaN,55.24908,NaN,6.084194,NaN,NaN,5.68266,10.506868,15.214057,11.619216,0.950690
H,-2.577611,6.806134,2.642799,5,10.70954,0.00000,10.70954,-3.18240353,-0.00041905,-0.38488,NaN,-0.38488,NaN,NaN,0.29525,10.70954,10.70954,0.00000,29.17935737,119.65544749,89.01775,89.01775,NaN,NaN,423.34701,NaN,15.800727,NaN,NaN,10.70954,8.997858,15.223528,12.342288,1.912133
C,-5.434609,7.306915,-3.224341,6,4.74149,0.00000,4.74149,-1.74613369,-0.03219405,-0.90320,NaN,-0.90320,NaN,NaN,0.20154,4.74149,4.74149,0.00000,56.57870362,95.33371180,68.96949,68.96949,NaN,NaN,33.43695,NaN,4.383766,NaN,NaN,4.74149,10.188332,14.951531,11.046132,0.663925
C,-6.085166,9.724474,0.670885,7,4.76173,0.00000,4.76173,-1.85758942,-0.02472189,-0.92137,NaN,-0.92137,NaN,NaN,0.22080,4.76173,4.76173,0.00000,58.48501399,95.64414002,72.18333,72.18333,NaN,NaN,39.20162,NaN,4.902194,NaN,NaN,4.76173,10.255435,14.951531,11.106572,0.674164
C,-7.253203,8.772732,-4.416804,8,4.71913,0.00000,4.71913,-1.17044958,-0.00273091,-0.61713,NaN,-0.61713,NaN,NaN,0.10871,4.71913,4.71913,0.00000,56.48689771,92.18450974,65.77679,65.77679,NaN,NaN,28.91732,NaN,4.012335,NaN,NaN,4.71913,10.019370,14.743321,10.837468,0.628470
H,-4.457921,5.809946,-4.227278,9,9.12828,0.00000,9.12828,-1.63794266,-0.00003764,-0.32796,NaN,-0.32796,NaN,NaN,0.13889,9.12828,9.12828,0.00000,44.83033085,112.85381382,83.52418,83.52418,NaN,NaN,135.93572,NaN,9.303031,NaN,NaN,9.12828,10.769094,15.395304,12.266979,0.665794
C,-7.908145,11.180308,-0.539721,10,4.73736,0.00000,4.73736,-0.99615961,-0.00366939,-0.54945,NaN,-0.54945,NaN,NaN,0.07580,4.73736,4.73736,0.00000,58.37434578,94.50599682,66.35427,66.35427,NaN,NaN,28.40725,NaN,3.948015,NaN,NaN,4.73736,10.005801,14.832062,10.828503,0.638427
H,-5.604455,10.065362,2.638415,11,8.74876,0.00000,8.74876,-1.78170442,-0.00013306,-0.35206,NaN,-0.35206,NaN,NaN,0.15279,8.74876,8.74876,0.00000,72.35315152,123.03319687,94.57848,94.57848,NaN,NaN,171.68600,NaN,11.208529,NaN,NaN,8.74876,10.871235,15.183420,12.309202,0.606707
C,-8.491178,10.701421,-3.077026,12,4.81523,0.00000,4.81523,-1.19275008,-0.00178495,-0.75321,NaN,-0.75321,NaN,NaN,0.10383,4.81523,4.81523,0.00000,58.81411090,95.33371180,68.70589,68.70589,NaN,NaN,27.69473,NaN,4.075340,NaN,NaN,4.81523,10.286609,14.951531,11.028318,0.595576
H,-7.720746,8.431809,-6.38525,13,8.90966,0.00000,8.90966,-1.13446273,-0.00003764,-0.25055,NaN,-0.25055,NaN,NaN,0.07455,8.90966,8.90966,0.00000,66.46022836,114.76885398,85.28683,85.28683,NaN,NaN,155.51772,NaN,10.103136,NaN,NaN,8.90966,10.605235,14.618449,12.055759,0.616439
H,-8.872901,12.680017,0.474333,14,8.90532,0.00000,8.90532,-0.96365420,-0.00006537,-0.21446,NaN,-0.21446,NaN,NaN,0.05413,8.90532,8.90532,0.00000,67.04494923,114.81493222,85.72142,85.72142,NaN,NaN,152.10097,NaN,10.001941,NaN,NaN,8.90532,10.561839,14.682608,12.067178,0.619333
H,-9.915342,11.838622,-4.022777,15,8.85231,0.00000,8.85231,-1.10100137,-0.00005879,-0.24800,NaN,-0.24800,NaN,NaN,0.07196,8.85231,8.85231,0.00000,71.27326510,115.32557346,86.86065,86.86065,NaN,NaN,136.30279,NaN,9.515951,NaN,NaN,8.85231,10.896826,14.585644,12.161933,0.578200
C,-6.622829,3.064221,4.018716,16,3.71084,0.00000,3.71084,-0.93938205,-0.01402004,-0.27970,NaN,-0.27970,NaN,NaN,0.01712,3.71084,3.71084,0.00000,40.20346928,74.37397485,57.23436,57.23436,NaN,NaN,82.55654,NaN,7.900676,NaN,NaN,3.71084,8.886982,11.863008,9.666827,0.293771
C,-4.417549,1.949358,3.789999,17,9.54697,0.00000,9.54697,-0.65360632,-0.00563551,-0.10065,NaN,-0.10065,NaN,NaN,0.00581,9.54697,9.54697,0.00000,33.78066220,99.53690926,65.42503,65.42503,NaN,NaN,134.62906,NaN,9.425518,NaN,NaN,9.54697,9.128008,13.897556,10.583044,0.681277
H,-6.886776,4.625517,5.334071,18,8.98694,0.00000,8.98694,-0.39241627,-0.00031840,-0.08569,NaN,-0.08569,NaN,NaN,0.00813,8.98694,8.98694,0.00000,48.62295063,116.37849603,80.96100,80.96100,NaN,NaN,244.28593,NaN,12.828360,NaN,NaN,8.98694,9.658906,13.401739,11.638015,0.452662
H,-8.255184,2.442779,2.933804,19,9.00165,0.00000,9.00165,-0.39748703,-0.00053038,-0.07999,NaN,-0.07999,NaN,NaN,0.00702,9.00165,9.00165,0.00000,52.90564513,115.39125938,81.00122,81.00122,NaN,NaN,222.26813,NaN,12.242100,NaN,NaN,9.00165,9.583659,13.429365,11.656297,0.482824
C,-2.179686,0.975256,3.476172,20,4.88434,0.00000,4.88434,-0.50386760,-0.00984987,-0.08766,NaN,-0.08766,NaN,NaN,0.00587,4.88434,4.88434,0.00000,32.45847132,117.09502366,63.62568,63.62568,NaN,NaN,411.60023,NaN,17.890106,NaN,NaN,4.88434,9.248875,13.699674,10.412340,0.859701
H,-1.630565,-0.62868,4.649673,21,9.20910,0.00000,9.20910,-0.34458974,-0.01448685,-0.07327,NaN,-0.07327,NaN,NaN,0.00157,9.20910,9.20910,0.00000,43.32277653,121.98112354,83.67661,83.67661,NaN,NaN,347.92884,NaN,15.525637,NaN,NaN,9.20910,9.905631,14.508031,11.651881,0.428220
Cl,3.167353,3.290735,-1.77988,22,21.88143,0.00000,21.88143,-0.28494436,-0.00446993,-0.07205,NaN,-0.07205,NaN,NaN,0.00419,21.88143,21.88143,0.00000,8.64344024,92.32706156,31.93311,31.93311,NaN,NaN,195.61077,NaN,11.453056,NaN,NaN,21.88143,8.954981,12.254141,9.614257,0.290390
Cl,1.96911,4.928935,3.990701,23,21.56812,0.00000,21.56812,-0.18066255,-0.00038199,-0.03730,NaN,-0.03730,NaN,NaN,0.00192,21.56812,21.56812,0.00000,2.80021770,81.24637952,20.10446,20.10446,NaN,NaN,127.70558,NaN,8.629263,NaN,NaN,21.56812,8.796370,12.053403,9.425417,0.270434
O,2.523724,-0.444893,2.465356,24,8.99252,0.00000,8.99252,-1.50043995,-0.00429110,-0.16879,NaN,-0.16879,NaN,NaN,0.02506,8.99252,8.99252,0.00000,17.26378814,129.26088740,58.28739,58.28739,NaN,NaN,645.45037,NaN,21.564373,NaN,NaN,8.99252,10.164104,16.154423,12.290578,1.317447
O,-0.755855,-0.242703,-1.495694,25,9.33564,0.00000,9.33564,-1.44117287,-0.00757081,-0.19533,NaN,-0.19533,NaN,NaN,0.02239,9.33564,9.33564,0.00000,23.22494684,137.91078697,54.78790,54.78790,NaN,NaN,639.61248,NaN,21.647312,NaN,NaN,9.33564,9.933772,16.783893,12.088842,1.440634
C,2.910622,-3.608356,-0.495246,26,4.71833,0.00000,4.71833,-2.14739460,-0.06364447,-1.20845,NaN,-1.20845,NaN,NaN,0.28954,4.71833,4.71833,0.00000,87.31480939,155.21202716,122.87893,122.87893,NaN,NaN,226.70017,NaN,13.254764,NaN,NaN,4.71833,11.620578,16.792843,13.120437,1.092529
C,0.220607,-4.223753,-0.074637,27,4.76964,0.00000,4.76964,-2.17221197,-0.02996370,-1.19491,NaN,-1.19491,NaN,NaN,0.30492,4.76964,4.76964,0.00000,99.01298852,159.10301019,128.19132,128.19132,NaN,NaN,122.21563,NaN,9.417903,NaN,NaN,4.76964,11.688890,16.878009,13.137146,1.132851
C,-4.110604,-3.098442,-0.694395,28,5.53690,0.00000,5.53690,-2.62567228,-0.01975639,-1.21111,NaN,-1.21111,NaN,NaN,0.40449,5.53690,5.53690,0.00000,101.66231836,159.10301019,119.96157,119.96157,NaN,NaN,130.04517,NaN,9.285692,NaN,NaN,5.53690,11.227155,16.990076,13.230494,1.852889
C,6.567099,-1.306885,0.834373,29,5.61073,0.00000,5.61073,-2.47690434,-0.00807574,-1.26957,NaN,-1.26957,NaN,NaN,0.41142,5.61073,5.61073,0.00000,80.80099235,155.18205043,107.75837,107.75837,NaN,NaN,228.07844,NaN,12.906913,NaN,NaN,5.61073,11.298856,16.836255,13.183368,1.731723
C,8.02581,-2.468022,-1.061882,30,5.14715,0.00000,5.14715,-1.95437172,-0.01870583,-1.12924,NaN,-1.12924,NaN,NaN,0.19886,5.14715,5.14715,0.00000,86.93608763,144.72276878,103.09353,103.09353,NaN,NaN,65.19775,NaN,6.160697,NaN,NaN,5.14715,11.599473,16.669756,12.561344,0.539309
C,4.362892,-4.987762,-2.192606,31,4.68607,0.00000,4.68607,-2.09136852,-0.05320038,-1.16938,NaN,-1.16938,NaN,NaN,0.26357,4.68607,4.68607,0.00000,97.91773203,153.10102676,116.38720,116.38720,NaN,NaN,108.40629,NaN,8.425702,NaN,NaN,4.68607,11.333906,16.504579,12.212336,0.638957
C,6.87937,-4.356701,-2.5363,32,4.69408,0.00000,4.69408,-2.21618505,-0.01870583,-1.28248,NaN,-1.28248,NaN,NaN,0.31616,4.69408,4.69408,0.00000,94.29773751,149.35510773,109.19297,109.19297,NaN,NaN,66.65736,NaN,6.459453,NaN,NaN,4.69408,11.303163,16.382842,12.130786,0.625657
