Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.219147,-1.44623,1.224038,1,0.23762,0.00000,0.23762,-0.18260459,-0.01707786,-0.07968,NaN,-0.07968,NaN,NaN,0.00143,0.23762,0.23762,0.00000,47.59175910,96.84653041,70.80199,70.80199,NaN,NaN,96.39589,NaN,7.588215,NaN,NaN,0.23762,10.728601,12.966483,11.599433,0.183875
O,4.513443,-1.008386,-0.119264,2,9.88228,0.00000,9.88228,-0.80720400,-0.00279066,-0.25304,NaN,-0.25304,NaN,NaN,0.04483,9.88228,9.88228,0.00000,15.20454002,97.80758623,46.80598,46.80598,NaN,NaN,358.11004,NaN,16.186419,NaN,NaN,9.88228,9.766475,15.260113,12.451065,0.880864
C,5.969303,-2.65379,-1.036683,3,4.08205,0.00000,4.08205,-3.69496186,-0.10185473,-1.64167,NaN,-1.64167,NaN,NaN,0.80263,4.08205,4.08205,0.00000,53.32130067,106.93504612,86.51117,86.51117,NaN,NaN,114.22813,NaN,8.822592,NaN,NaN,4.08205,9.479187,15.260113,12.811659,1.059299
C,8.613391,-2.155868,-1.459985,4,5.66604,0.00000,5.66604,-1.96953346,-0.00460301,-0.42309,NaN,-0.42309,NaN,NaN,0.10355,5.66604,5.66604,0.00000,61.03519237,97.05363348,72.45087,72.45087,NaN,NaN,54.43100,NaN,6.114038,NaN,NaN,5.66604,10.444118,15.116180,11.546063,0.964606
H,5.199468,-4.477135,-1.630928,5,10.50369,0.00000,10.50369,-3.18193492,-0.00258296,-0.38345,NaN,-0.38345,NaN,NaN,0.26519,10.50369,10.50369,0.00000,27.05822459,113.95301112,82.53149,82.53149,NaN,NaN,421.46047,NaN,16.277014,NaN,NaN,10.50369,8.848036,15.155794,12.143716,2.021395
C,9.760222,0.120051,-0.668058,6,4.76471,0.00000,4.76471,-1.71402450,-0.02918775,-0.87966,NaN,-0.87966,NaN,NaN,0.19083,4.76471,4.76471,0.00000,55.99690190,93.20616412,69.53413,69.53413,NaN,NaN,41.29281,NaN,5.271702,NaN,NaN,4.76471,10.117636,14.846089,10.980775,0.648647
C,10.053233,-4.022541,-2.704589,7,4.74964,0.00000,4.74964,-1.77254822,-0.03550831,-0.88936,NaN,-0.88936,NaN,NaN,0.20396,4.74964,4.74964,0.00000,58.22226872,93.20616412,69.58645,69.58645,NaN,NaN,31.91112,NaN,4.372361,NaN,NaN,4.74964,10.183943,14.846089,11.030695,0.656997
C,12.314585,0.509149,-1.126286,8,4.72057,0.00000,4.72057,-1.16560960,-0.00536357,-0.60966,NaN,-0.60966,NaN,NaN,0.10449,4.72057,4.72057,0.00000,55.99690190,93.20616412,66.42182,66.42182,NaN,NaN,34.40689,NaN,4.531046,NaN,NaN,4.72057,9.985025,14.846089,10.791467,0.641420
H,8.630357,1.525476,0.307923,9,9.14045,0.00000,9.14045,-1.62918583,-0.00039583,-0.34440,NaN,-0.34440,NaN,NaN,0.13404,9.14045,9.14045,0.00000,37.05580035,111.08576843,82.90384,82.90384,NaN,NaN,151.58635,NaN,9.731611,NaN,NaN,9.14045,10.747773,15.260113,12.188242,0.622675
C,12.610082,-3.612914,-3.164331,10,4.72422,0.00000,4.72422,-0.97729294,-0.00625894,-0.54141,NaN,-0.54141,NaN,NaN,0.07092,4.72422,4.72422,0.00000,57.71965786,93.15390691,64.64031,64.64031,NaN,NaN,26.84279,NaN,3.812212,NaN,NaN,4.72422,9.964516,14.834332,10.777938,0.638887
